No,shipment_order_no,logistic_name,origin_postal_code,destination_postal_code,awb_number,min_sla_api,max_sla_api,requestPayload,responsePayload
549,TRD2023010900559,ID Express,15339,15415,,1,2,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""IDX""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""15339"",""destinationPostalCode"":""15415"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":450,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/id-express.png"",""logisticName"":""ID Express"",""maxDuration"":4,""minDuration"":2,""price"":30000,""rateCode"":""iDtruck"",""rateName"":""Cargo"",""signedKey"":""3ab8066bd8462386bab7c4a7fd80f1a8"",""volumeWeight"":3,""weight"":450}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/id-express.png"",""logisticName"":""ID Express"",""maxDuration"":2,""minDuration"":1,""price"":6000,""rateCode"":""iDLite"",""rateName"":""Standard iDLite"",""signedKey"":""75a6d9aeeb5db1537e81c1b0210f0702"",""volumeWeight"":3,""weight"":450}],""sameDay"":[]}"
550,TRD2023010900634,ID Express,15339,15415,,1,2,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""IDX""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""15339"",""destinationPostalCode"":""15415"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":450,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/id-express.png"",""logisticName"":""ID Express"",""maxDuration"":4,""minDuration"":2,""price"":30000,""rateCode"":""iDtruck"",""rateName"":""Cargo"",""signedKey"":""3ab8066bd8462386bab7c4a7fd80f1a8"",""volumeWeight"":3,""weight"":450}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/id-express.png"",""logisticName"":""ID Express"",""maxDuration"":2,""minDuration"":1,""price"":6000,""rateCode"":""iDLite"",""rateName"":""Standard iDLite"",""signedKey"":""75a6d9aeeb5db1537e81c1b0210f0702"",""volumeWeight"":3,""weight"":450}],""sameDay"":[]}"
551,TRD2023010900595,ID Express,15339,42176,,1,2,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""IDX""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""15339"",""destinationPostalCode"":""42176"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":450,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/id-express.png"",""logisticName"":""ID Express"",""maxDuration"":4,""minDuration"":3,""price"":30000,""rateCode"":""iDtruck"",""rateName"":""Cargo"",""signedKey"":""54413aefd4e326210997b656ba1ead6b"",""volumeWeight"":3,""weight"":450}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/id-express.png"",""logisticName"":""ID Express"",""maxDuration"":2,""minDuration"":1,""price"":6000,""rateCode"":""iDLite"",""rateName"":""Standard iDLite"",""signedKey"":""7a430db97cf58735899bc705802bf8f1"",""volumeWeight"":3,""weight"":450}],""sameDay"":[]}"
552,TRD2023010900686,ID Express,15339,12730,,1,2,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""IDX""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""15339"",""destinationPostalCode"":""12730"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":450,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/id-express.png"",""logisticName"":""ID Express"",""maxDuration"":6,""minDuration"":3,""price"":30000,""rateCode"":""iDtruck"",""rateName"":""Cargo"",""signedKey"":""9056ab3ff5e6900a48ff86b23e679dad"",""volumeWeight"":3,""weight"":450}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/id-express.png"",""logisticName"":""ID Express"",""maxDuration"":2,""minDuration"":1,""price"":6000,""rateCode"":""iDLite"",""rateName"":""Standard iDLite"",""signedKey"":""2fed232defc3a816cbd5e19c6779deba"",""volumeWeight"":3,""weight"":450}],""sameDay"":[]}"
553,TRD2023010900683,ID Express,15339,55184,,1,2,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""IDX""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""15339"",""destinationPostalCode"":""55184"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":450,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/id-express.png"",""logisticName"":""ID Express"",""maxDuration"":7,""minDuration"":3,""price"":35000,""rateCode"":""iDtruck"",""rateName"":""Cargo"",""signedKey"":""0ecab92a327816848e8988828de38d24"",""volumeWeight"":3,""weight"":450}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/id-express.png"",""logisticName"":""ID Express"",""maxDuration"":2,""minDuration"":1,""price"":12600,""rateCode"":""iDLite"",""rateName"":""Standard iDLite"",""signedKey"":""9ea9b1403ccad81008ef1bb193ca8bec"",""volumeWeight"":3,""weight"":450}],""sameDay"":[]}"
554,TRD2023010900764,ID Express,15339,17151,,1,2,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""IDX""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""15339"",""destinationPostalCode"":""17151"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":450,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/id-express.png"",""logisticName"":""ID Express"",""maxDuration"":6,""minDuration"":3,""price"":30000,""rateCode"":""iDtruck"",""rateName"":""Cargo"",""signedKey"":""d5becb6a1ecff13eee50c9c6d12e877c"",""volumeWeight"":3,""weight"":450}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/id-express.png"",""logisticName"":""ID Express"",""maxDuration"":2,""minDuration"":1,""price"":6000,""rateCode"":""iDLite"",""rateName"":""Standard iDLite"",""signedKey"":""51fa313f3bc768d882e538041887e8da"",""volumeWeight"":3,""weight"":450}],""sameDay"":[]}"
555,TRD2023010900819,ID Express,15339,16153,,1,2,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""IDX""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""15339"",""destinationPostalCode"":""16153"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":450,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/id-express.png"",""logisticName"":""ID Express"",""maxDuration"":6,""minDuration"":3,""price"":30000,""rateCode"":""iDtruck"",""rateName"":""Cargo"",""signedKey"":""1d9cc0c50528042f6034ef1072fa8751"",""volumeWeight"":3,""weight"":450}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/id-express.png"",""logisticName"":""ID Express"",""maxDuration"":2,""minDuration"":1,""price"":6000,""rateCode"":""iDLite"",""rateName"":""Standard iDLite"",""signedKey"":""db3970ebc3e26a00b958ef4b3fe57bc7"",""volumeWeight"":3,""weight"":450}],""sameDay"":[]}"
556,TRD2023010900652,ID Express,15339,55711,,1,2,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""IDX""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""15339"",""destinationPostalCode"":""55711"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":450,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/id-express.png"",""logisticName"":""ID Express"",""maxDuration"":7,""minDuration"":3,""price"":35000,""rateCode"":""iDtruck"",""rateName"":""Cargo"",""signedKey"":""d1803af20f7c1d87368140c92cb73bec"",""volumeWeight"":3,""weight"":450}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/id-express.png"",""logisticName"":""ID Express"",""maxDuration"":2,""minDuration"":1,""price"":12600,""rateCode"":""iDLite"",""rateName"":""Standard iDLite"",""signedKey"":""c7d12ecc9b60b40d16de560532af157a"",""volumeWeight"":3,""weight"":450}],""sameDay"":[]}"
557,TRD2023010900674,ID Express,15339,13780,,1,2,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""IDX""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""15339"",""destinationPostalCode"":""13780"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":450,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/id-express.png"",""logisticName"":""ID Express"",""maxDuration"":6,""minDuration"":3,""price"":30000,""rateCode"":""iDtruck"",""rateName"":""Cargo"",""signedKey"":""8c0439ff96daa0e8dca383d049951b32"",""volumeWeight"":3,""weight"":450}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/id-express.png"",""logisticName"":""ID Express"",""maxDuration"":2,""minDuration"":1,""price"":6000,""rateCode"":""iDLite"",""rateName"":""Standard iDLite"",""signedKey"":""c633a528b4b8b2a7f324722e6b37540c"",""volumeWeight"":3,""weight"":450}],""sameDay"":[]}"
558,TRD2023010900822,ID Express,15339,45153,,1,2,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""IDX""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""15339"",""destinationPostalCode"":""45153"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":450,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/id-express.png"",""logisticName"":""ID Express"",""maxDuration"":6,""minDuration"":3,""price"":30000,""rateCode"":""iDtruck"",""rateName"":""Cargo"",""signedKey"":""e54fac7fefb2d16bf8dad0f44861eed0"",""volumeWeight"":3,""weight"":450}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/id-express.png"",""logisticName"":""ID Express"",""maxDuration"":2,""minDuration"":1,""price"":6300,""rateCode"":""iDLite"",""rateName"":""Standard iDLite"",""signedKey"":""d450a9c89df6c07db628084583c6981c"",""volumeWeight"":3,""weight"":450}],""sameDay"":[]}"
559,TRD2023010900760,ID Express,15339,40266,,1,3,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""IDX""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""15339"",""destinationPostalCode"":""40266"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":450,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/id-express.png"",""logisticName"":""ID Express"",""maxDuration"":6,""minDuration"":3,""price"":30000,""rateCode"":""iDtruck"",""rateName"":""Cargo"",""signedKey"":""3766be94a0ac772470bdce1bf02c82bc"",""volumeWeight"":3,""weight"":450}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/id-express.png"",""logisticName"":""ID Express"",""maxDuration"":3,""minDuration"":1,""price"":6300,""rateCode"":""iDLite"",""rateName"":""Standard iDLite"",""signedKey"":""51fb46140f536d9aff2fe2ddbbf2e863"",""volumeWeight"":3,""weight"":450}],""sameDay"":[]}"
560,TRD2023010900641,ID Express,15339,55211,,1,2,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""IDX""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""15339"",""destinationPostalCode"":""55211"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":450,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/id-express.png"",""logisticName"":""ID Express"",""maxDuration"":7,""minDuration"":3,""price"":35000,""rateCode"":""iDtruck"",""rateName"":""Cargo"",""signedKey"":""10e4d77afd65d197c3dbf03a15fd8343"",""volumeWeight"":3,""weight"":450}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/id-express.png"",""logisticName"":""ID Express"",""maxDuration"":2,""minDuration"":1,""price"":10200,""rateCode"":""iDLite"",""rateName"":""Standard iDLite"",""signedKey"":""7efbbe29cb328c06014f76e091529c46"",""volumeWeight"":3,""weight"":450}],""sameDay"":[]}"
561,TRD2023010900787,,15339,16519,,,,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""IDX""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""15339"",""destinationPostalCode"":""16519"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":450,""width"":5,""height"":2,""length"":2}",
562,TRD2023010900754,,15339,16519,,,,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""IDX""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""15339"",""destinationPostalCode"":""16519"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":450,""width"":5,""height"":2,""length"":2}",
563,TRD2023010900786,,15339,16431,,,,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""IDX""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""15339"",""destinationPostalCode"":""16431"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":450,""width"":5,""height"":2,""length"":2}",
564,TRD2023010900626,ID Express,15339,15123,,1,2,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""IDX""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""15339"",""destinationPostalCode"":""15123"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":450,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/id-express.png"",""logisticName"":""ID Express"",""maxDuration"":4,""minDuration"":2,""price"":30000,""rateCode"":""iDtruck"",""rateName"":""Cargo"",""signedKey"":""c1c692f11f14a601006c8e5826721372"",""volumeWeight"":3,""weight"":450}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/id-express.png"",""logisticName"":""ID Express"",""maxDuration"":2,""minDuration"":1,""price"":6000,""rateCode"":""iDLite"",""rateName"":""Standard iDLite"",""signedKey"":""69fe62a91969f6e5d435b37518d38ef6"",""volumeWeight"":3,""weight"":450}],""sameDay"":[]}"
565,TRD2023010900679,ID Express,15339,10210,,1,2,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""IDX""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""15339"",""destinationPostalCode"":""10210"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":450,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/id-express.png"",""logisticName"":""ID Express"",""maxDuration"":6,""minDuration"":3,""price"":30000,""rateCode"":""iDtruck"",""rateName"":""Cargo"",""signedKey"":""ef93c9e7203919afa6dfc52caadf0227"",""volumeWeight"":3,""weight"":450}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/id-express.png"",""logisticName"":""ID Express"",""maxDuration"":2,""minDuration"":1,""price"":6000,""rateCode"":""iDLite"",""rateName"":""Standard iDLite"",""signedKey"":""3b8c662906f02383af1d19bdaaa7bf4a"",""volumeWeight"":3,""weight"":450}],""sameDay"":[]}"
566,TRD2023010900758,ID Express,15339,46217,,3,5,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""IDX""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""15339"",""destinationPostalCode"":""46217"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":450,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/id-express.png"",""logisticName"":""ID Express"",""maxDuration"":6,""minDuration"":4,""price"":30000,""rateCode"":""iDtruck"",""rateName"":""Cargo"",""signedKey"":""acc070a59ddbd4865500426e836df39a"",""volumeWeight"":3,""weight"":450}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/id-express.png"",""logisticName"":""ID Express"",""maxDuration"":5,""minDuration"":3,""price"":8100,""rateCode"":""iDLite"",""rateName"":""Standard iDLite"",""signedKey"":""2156548658fa1b7c93c2785816d5e1d3"",""volumeWeight"":3,""weight"":450}],""sameDay"":[]}"
567,TRD2023010900593,ID Express,15339,38126,,1,2,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""IDX""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""15339"",""destinationPostalCode"":""38126"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":450,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/id-express.png"",""logisticName"":""ID Express"",""maxDuration"":8,""minDuration"":4,""price"":45000,""rateCode"":""iDtruck"",""rateName"":""Cargo"",""signedKey"":""dd4f6683533014886831c47bd7e52c5e"",""volumeWeight"":3,""weight"":450}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/id-express.png"",""logisticName"":""ID Express"",""maxDuration"":2,""minDuration"":1,""price"":22200,""rateCode"":""iDLite"",""rateName"":""Standard iDLite"",""signedKey"":""a464284699dd496474accce3b9fb34cf"",""volumeWeight"":3,""weight"":450}],""sameDay"":[]}"
568,TRD2023010900596,ID Express,15339,38214,,1,2,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""IDX""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""15339"",""destinationPostalCode"":""38214"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":450,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/id-express.png"",""logisticName"":""ID Express"",""maxDuration"":8,""minDuration"":4,""price"":45000,""rateCode"":""iDtruck"",""rateName"":""Cargo"",""signedKey"":""50c4ed7c2348c9b0a439a9f0cf616208"",""volumeWeight"":3,""weight"":450}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/id-express.png"",""logisticName"":""ID Express"",""maxDuration"":2,""minDuration"":1,""price"":22200,""rateCode"":""iDLite"",""rateName"":""Standard iDLite"",""signedKey"":""d02b54c0695edcf30f2d1b829600306d"",""volumeWeight"":3,""weight"":450}],""sameDay"":[]}"
569,TRD2023010900756,ID Express,15339,43281,,1,2,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""IDX""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""15339"",""destinationPostalCode"":""43281"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":450,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/id-express.png"",""logisticName"":""ID Express"",""maxDuration"":6,""minDuration"":4,""price"":30000,""rateCode"":""iDtruck"",""rateName"":""Cargo"",""signedKey"":""1db3c61b51ce651a8bf92e512ad2bdc0"",""volumeWeight"":3,""weight"":450}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/id-express.png"",""logisticName"":""ID Express"",""maxDuration"":2,""minDuration"":1,""price"":8700,""rateCode"":""iDLite"",""rateName"":""Standard iDLite"",""signedKey"":""b319cd2ffcd043c60ce71e8ebe676432"",""volumeWeight"":3,""weight"":450}],""sameDay"":[]}"
570,TRD2023010900820,ID Express,15339,40561,,1,3,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""IDX""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""15339"",""destinationPostalCode"":""40561"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":450,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/id-express.png"",""logisticName"":""ID Express"",""maxDuration"":6,""minDuration"":3,""price"":30000,""rateCode"":""iDtruck"",""rateName"":""Cargo"",""signedKey"":""bc6a3cdca61471b85d21060f36a2e4b9"",""volumeWeight"":3,""weight"":450}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/id-express.png"",""logisticName"":""ID Express"",""maxDuration"":3,""minDuration"":1,""price"":6300,""rateCode"":""iDLite"",""rateName"":""Standard iDLite"",""signedKey"":""ff6cccbe2b4154edc46d39c8065979b5"",""volumeWeight"":3,""weight"":450}],""sameDay"":[]}"
571,TRD2023010900774,ID Express,15339,16969,,1,2,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""IDX""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""15339"",""destinationPostalCode"":""16969"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":450,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/id-express.png"",""logisticName"":""ID Express"",""maxDuration"":6,""minDuration"":3,""price"":30000,""rateCode"":""iDtruck"",""rateName"":""Cargo"",""signedKey"":""4cb86342f6092f6fe288c406cebdd029"",""volumeWeight"":3,""weight"":450}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/id-express.png"",""logisticName"":""ID Express"",""maxDuration"":2,""minDuration"":1,""price"":6000,""rateCode"":""iDLite"",""rateName"":""Standard iDLite"",""signedKey"":""7929478f2218eb8a83d9a11040083b2c"",""volumeWeight"":3,""weight"":450}],""sameDay"":[]}"
