No,originPostalCode,originDistrictName,originCityName,originProvince,originLat,originLong,destinationPostalCode,destDistrictName,destinationCityName,destProvince,destinationLat,destinationLong
5368,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97454,Wetar Timur,Maluku Barat Daya,Maluku,0,0
5369,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97454,Wetar Utara,Maluku Barat Daya,Maluku,0,0
5370,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97516,Amahai,Maluku Tengah,Maluku,0,0
5371,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97593,Banda,Maluku Tengah,Maluku,0,0
5372,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97581,Leihitu,Maluku Tengah,Maluku,0,0
5373,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97581,Leihitu Barat,Maluku Tengah,Maluku,0,0
5374,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97513,KOTA MASOHI,Maluku Tengah,Maluku,0,0
5375,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97511,Nusalaut,Maluku Tengah,Maluku,0,0
5376,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97591,Pulau Haruku,Maluku Tengah,Maluku,0,0
5377,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97582,Salahutu,Maluku Tengah,Maluku,0,0
5378,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97592,Saparua,Maluku Tengah,Maluku,0,0
5379,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97592,Saparua Timur,Maluku Tengah,Maluku,0,0
5380,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97557,Seram Utara,Maluku Tengah,Maluku,0,0
5381,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97557,Seram Utara Barat,Maluku Tengah,Maluku,0,0
5382,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97557,Seram Utara Timur Kobi,Maluku Tengah,Maluku,0,0
5383,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97557,Seram Utara Timur Seti,Maluku Tengah,Maluku,0,0
5384,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97553,Tehoru,Maluku Tengah,Maluku,0,0
5385,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97516,Teluk Elpaputih,Maluku Tengah,Maluku,0,0
5386,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97553,Telutih,Maluku Tengah,Maluku,0,0
5387,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97558,Teon Nila Serua,Maluku Tengah,Maluku,0,0
5388,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97611,Hoat Sorbay,Maluku Tenggara,Maluku,0,0
5389,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97661,Kei Besar,Maluku Tenggara,Maluku,0,0
5390,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97661,Kei Besar Selatan,Maluku Tenggara,Maluku,0,0
5391,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97661,Kei Besar Selatan Barat,Maluku Tenggara,Maluku,0,0
5392,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97661,Kei Besar Utara Barat,Maluku Tenggara,Maluku,0,0
5393,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97661,Kei Besar Utara Timur,Maluku Tenggara,Maluku,0,0
5394,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97611,Kei Kecil,Maluku Tenggara,Maluku,0,0
5395,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97615,Kei Kecil Barat,Maluku Tenggara,Maluku,0,0
5396,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97615,Kei Kecil Timur,Maluku Tenggara,Maluku,0,0
5397,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97615,Kei Kecil Timur Selatan,Maluku Tenggara,Maluku,0,0
5398,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97611,Manyeuw,Maluku Tenggara,Maluku,0,0
5399,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97463,Kormomolin,Kepulauan Tanimbar,Maluku,0,0
5400,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97463,Molu Maru,Kepulauan Tanimbar,Maluku,0,0
5401,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97463,Nirunmas,Kepulauan Tanimbar,Maluku,0,0
5402,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97453,Selaru,Kepulauan Tanimbar,Maluku,0,0
5403,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97464,Tanimbar Selatan,Kepulauan Tanimbar,Maluku,0,0
5404,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97463,Tanimbar Utara,Kepulauan Tanimbar,Maluku,0,0
5405,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97464,Wermakatian (Wer Maktian),Maluku Tenggara Barat,Maluku,0,0
5406,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97464,Wertamrian,Maluku Tenggara Barat,Maluku,0,0
5407,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97463,Wuarlabobar,Maluku Tenggara Barat,Maluku,0,0
5408,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97463,Yaru,Kepulauan Tanimbar,Maluku,0,0
5409,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97566,Amalatu,Seram Bagian Barat,Maluku,0,0
5410,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97566,Elpaputih,Seram Bagian Barat,Maluku,0,0
5411,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97562,Huamual,Seram Bagian Barat,Maluku,0,0
5412,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97567,Huamual Belakang (Waisala),Seram Bagian Barat,Maluku,0,0
5413,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97566,Inamosol,Seram Bagian Barat,Maluku,0,0
5414,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97566,Kairatu,Seram Bagian Barat,Maluku,0,0
5415,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97566,Kairatu Barat,Seram Bagian Barat,Maluku,0,0
5416,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97567,Kepulauan Manipa,Seram Bagian Barat,Maluku,0,0
5417,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97562,Seram Barat,Seram Bagian Barat,Maluku,0,0
5418,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97561,Taniwel,Seram Bagian Barat,Maluku,0,0
5419,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97561,Taniwel Timur,Seram Bagian Barat,Maluku,0,0
5420,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97554,Bula,Seram Bagian Timur,Maluku,0,0
5421,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97554,Bula Barat,Seram Bagian Timur,Maluku,0,0
5422,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97596,Gorom Timur,Seram Bagian Timur,Maluku,0,0
5423,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97594,Kian Darat,Seram Bagian Timur,Maluku,0,0
5424,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97594,Kilmury,Seram Bagian Timur,Maluku,0,0
5425,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97595,Pulau Gorong (Gorom),Seram Bagian Timur,Maluku,0,0
5426,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97599,Pulau Panjang,Seram Bagian Timur,Maluku,0,0
5427,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97594,Seram Timur,Seram Bagian Timur,Maluku,0,0
5428,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97598,Siritaun Wida Timur,Seram Bagian Timur,Maluku,0,0
5429,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97554,Siwalalat,Seram Bagian Timur,Maluku,0,0
5430,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97554,Teluk Waru,Seram Bagian Timur,Maluku,0,0
5431,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97597,Teor,Seram Bagian Timur,Maluku,0,0
5432,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97594,Tutuk Tolu,Seram Bagian Timur,Maluku,0,0
5433,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97595,Wakate,Seram Bagian Timur,Maluku,0,0
5434,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97554,Werinama,Seram Bagian Timur,Maluku,0,0
5435,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97652,Kur Selatan,Tual,Maluku,0,0
5436,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97611,Pulau Dullah Selatan,Tual,Maluku,0,0
5437,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97611,Pulau Dullah Utara,Tual,Maluku,0,0
5438,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97611,Pulau Tayando Tam,Tual,Maluku,0,0
5439,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97652,Pulau-pulau Kur,Tual,Maluku,0,0
5440,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97754,Ibu,Halmahera Barat,Maluku Utara,0,0
5441,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97754,Ibu Selatan,Halmahera Barat,Maluku Utara,0,0
5442,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97754,Ibu Utara,Halmahera Barat,Maluku Utara,0,0
5443,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97752,Jailolo,Halmahera Barat,Maluku Utara,0,0
5444,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97752,Jailolo Selatan,Halmahera Barat,Maluku Utara,0,0
5445,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97755,Loloda,Halmahera Barat,Maluku Utara,0,0
5446,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97753,Sahu,Halmahera Barat,Maluku Utara,0,0
5447,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97753,Sahu Timur,Halmahera Barat,Maluku Utara,0,0
5448,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97791,Bacan,Halmahera Selatan,Maluku Utara,0,0
5449,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97791,Bacan Barat,Halmahera Selatan,Maluku Utara,0,0
5450,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97791,Bacan Barat Utara,Halmahera Selatan,Maluku Utara,0,0
5451,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97791,Bacan Selatan,Halmahera Selatan,Maluku Utara,0,0
5452,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97791,Bacan Timur,Halmahera Selatan,Maluku Utara,0,0
5453,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97791,Bacan Timur Selatan,Halmahera Selatan,Maluku Utara,0,0
5454,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97791,Bacan Timur Tengah,Halmahera Selatan,Maluku Utara,0,0
5455,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97782,Gane Barat,Halmahera Selatan,Maluku Utara,0,0
5456,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97782,Gane Barat Selatan,Halmahera Selatan,Maluku Utara,0,0
5457,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97782,Gane Barat Utara,Halmahera Selatan,Maluku Utara,0,0
5458,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97783,Gane Timur,Halmahera Selatan,Maluku Utara,0,0
5459,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97783,Gane Timur Selatan,Halmahera Selatan,Maluku Utara,0,0
5460,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97783,Gane Timur Tengah,Halmahera Selatan,Maluku Utara,0,0
5461,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97791,Kasiruta Barat,Halmahera Selatan,Maluku Utara,0,0
5462,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97791,Kasiruta Timur,Halmahera Selatan,Maluku Utara,0,0
5463,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97781,Kayoa,Halmahera Selatan,Maluku Utara,0,0
5464,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97781,Kayoa Barat,Halmahera Selatan,Maluku Utara,0,0
5465,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97781,Kayoa Selatan,Halmahera Selatan,Maluku Utara,0,0
5466,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97781,Kayoa Utara,Halmahera Selatan,Maluku Utara,0,0
5467,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97791,Kepulauan Botanglomang,Halmahera Selatan,Maluku Utara,0,0
5468,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97782,Kepulauan Joronga,Halmahera Selatan,Maluku Utara,0,0
5469,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97756,Makian (Pulau Makian),Halmahera Selatan,Maluku Utara,0,0
5470,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97756,Makian Barat (Pulau Makian),Halmahera Selatan,Maluku Utara,0,0
5471,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97791,Mandioli Selatan,Halmahera Selatan,Maluku Utara,0,0
5472,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97791,Mandioli Utara,Halmahera Selatan,Maluku Utara,0,0
5473,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97792,Obi,Halmahera Selatan,Maluku Utara,0,0
5474,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97792,Obi Barat,Halmahera Selatan,Maluku Utara,0,0
5475,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97792,Obi Selatan,Halmahera Selatan,Maluku Utara,0,0
5476,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97792,Obi Timur,Halmahera Selatan,Maluku Utara,0,0
5477,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97792,Obi Utara,Halmahera Selatan,Maluku Utara,0,0
5478,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97854,Patani,Halmahera Tengah,Maluku Utara,0,0
5479,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97854,Patani Barat,Halmahera Tengah,Maluku Utara,0,0
5480,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97854,Patani Utara,Halmahera Tengah,Maluku Utara,0,0
5481,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97854,Pulau Gebe,Halmahera Tengah,Maluku Utara,0,0
5482,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97853,Weda,Halmahera Tengah,Maluku Utara,0,0
5483,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97853,Weda Selatan,Halmahera Tengah,Maluku Utara,0,0
5484,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97853,Weda Tengah,Halmahera Tengah,Maluku Utara,0,0
5485,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97853,Weda Utara,Halmahera Tengah,Maluku Utara,0,0
5486,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97862,Kota Maba,Halmahera Timur,Maluku Utara,0,0
5487,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97860,Maba,Halmahera Timur,Maluku Utara,0,0
5488,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97862,Maba Selatan,Halmahera Timur,Maluku Utara,0,0
5489,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97862,Maba Tengah,Halmahera Timur,Maluku Utara,0,0
5490,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97862,Maba Utara,Halmahera Timur,Maluku Utara,0,0
5491,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97863,Wasile,Halmahera Timur,Maluku Utara,0,0
5492,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97863,Wasile Selatan,Halmahera Timur,Maluku Utara,0,0
5493,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97863,Wasile Tengah,Halmahera Timur,Maluku Utara,0,0
5494,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97863,Wasile Timur,Halmahera Timur,Maluku Utara,0,0
5495,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97863,Wasile Utara,Halmahera Timur,Maluku Utara,0,0
5496,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97761,Galela,Halmahera Utara,Maluku Utara,0,0
5497,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97761,Galela Barat,Halmahera Utara,Maluku Utara,0,0
5498,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97761,Galela Selatan,Halmahera Utara,Maluku Utara,0,0
5499,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97761,Galela Utara,Halmahera Utara,Maluku Utara,0,0
5500,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97764,Kao,Halmahera Utara,Maluku Utara,0,0
5501,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97764,Kao Barat,Halmahera Utara,Maluku Utara,0,0
5502,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97765,Kao Teluk,Halmahera Utara,Maluku Utara,0,0
5503,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97764,Kao Utara,Halmahera Utara,Maluku Utara,0,0
5504,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97755,Loloda Kepulauan,Halmahera Utara,Maluku Utara,0,0
5505,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97755,Loloda Utara,Halmahera Utara,Maluku Utara,0,0
5506,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97764,Malifut,Halmahera Utara,Maluku Utara,0,0
5507,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97762,Tobelo,Halmahera Utara,Maluku Utara,0,0
5508,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97762,Tobelo Barat,Halmahera Utara,Maluku Utara,0,0
5509,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97762,Tobelo Selatan,Halmahera Utara,Maluku Utara,0,0
5510,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97762,Tobelo Tengah,Halmahera Utara,Maluku Utara,0,0
5511,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97762,Tobelo Timur,Halmahera Utara,Maluku Utara,0,0
5512,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97762,Tobelo Utara,Halmahera Utara,Maluku Utara,0,0
5513,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97793,Lede,Pulau Taliabu,Maluku Utara,0,0
5514,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97792,Mangoli Barat,Kepulauan Sula,Maluku Utara,0,0
5515,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97793,Mangoli Selatan,Kepulauan Sula,Maluku Utara,0,0
5516,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97793,Mangoli Tengah,Kepulauan Sula,Maluku Utara,0,0
5517,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97793,Mangoli Timur,Kepulauan Sula,Maluku Utara,0,0
5518,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97793,Mangoli Utara,Kepulauan Sula,Maluku Utara,0,0
5519,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97793,Mangoli Utara Timur,Kepulauan Sula,Maluku Utara,0,0
5520,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97795,Sanana,Kepulauan Sula,Maluku Utara,0,0
5521,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97795,Sanana Utara,Kepulauan Sula,Maluku Utara,0,0
5522,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97795,Sulabesi Barat,Kepulauan Sula,Maluku Utara,0,0
5523,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97795,Sulabesi Selatan,Kepulauan Sula,Maluku Utara,0,0
5524,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97795,Sulabesi Tengah,Kepulauan Sula,Maluku Utara,0,0
5525,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97795,Sulabesi Timur,Kepulauan Sula,Maluku Utara,0,0
5526,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97794,Taliabu Barat,Pulau Taliabu,Maluku Utara,0,0
5527,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97795,Taliabu Barat Laut,Pulau Taliabu,Maluku Utara,0,0
5528,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97794,Taliabu Selatan,Pulau Taliabu,Maluku Utara,0,0
5529,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97793,Taliabu Timur,Pulau Taliabu,Maluku Utara,0,0
5530,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97793,Taliabu Timur Selatan,Pulau Taliabu,Maluku Utara,0,0
5531,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97794,Taliabu Utara,Pulau Taliabu,Maluku Utara,0,0
5532,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97772,Morotai Jaya,Pulau Morotai,Maluku Utara,0,0
5533,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97771,Morotai Selatan,Pulau Morotai,Maluku Utara,0,0
5534,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97771,Morotai Selatan Barat,Pulau Morotai,Maluku Utara,0,0
5535,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97776,Morotai Timur,Pulau Morotai,Maluku Utara,0,0
5536,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97772,Morotai Utara,Pulau Morotai,Maluku Utara,0,0
5537,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97751,Moti (Pulau Moti),Ternate,Maluku Utara,0,0
5538,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97751,Pulau Batang Dua,Ternate,Maluku Utara,0,0
5539,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97751,Pulau Hiri,Ternate,Maluku Utara,0,0
5540,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97751,Pulau Ternate,Ternate,Maluku Utara,0,0
5541,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97717,Ternate Selatan (Kota),Ternate,Maluku Utara,0,0
5542,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97721,Ternate Tengah (Kota),Ternate,Maluku Utara,0,0
5543,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97751,Ternate Utara (Kota),Ternate,Maluku Utara,0,0
5544,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97852,Oba,Tidore Kepulauan,Maluku Utara,0,0
5545,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97852,Oba Selatan,Tidore Kepulauan,Maluku Utara,0,0
5546,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97852,Oba Tengah,Tidore Kepulauan,Maluku Utara,0,0
5547,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97852,Oba Utara,Tidore Kepulauan,Maluku Utara,0,0
5548,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97813,Tidore (Pulau Tidore),Tidore Kepulauan,Maluku Utara,0,0
5549,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97813,Tidore Selatan,Tidore Kepulauan,Maluku Utara,0,0
5550,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97813,Tidore Timur (Pulau Tidore),Tidore Kepulauan,Maluku Utara,0,0
5551,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,97813,Tidore Utara,Tidore Kepulauan,Maluku Utara,0,0
5552,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,84153,Ambalawi,"Bima, Kab.",Nusa Tenggara Barat,0,0
5553,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,84119,Asakota,Bima,Nusa Tenggara Barat,0,0
5554,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,84173,Belo,"Bima, Kab.",Nusa Tenggara Barat,0,0
5555,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,84161,Bolo,"Bima, Kab.",Nusa Tenggara Barat,0,0
5556,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,84162,Donggo,"Bima, Kab.",Nusa Tenggara Barat,0,0
5557,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,84181,Lambitu,"Bima, Kab.",Nusa Tenggara Barat,0,0
5558,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,84182,Lambu,"Bima, Kab.",Nusa Tenggara Barat,0,0
5559,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,84181,Langgudu,"Bima, Kab.",Nusa Tenggara Barat,0,0
5560,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,84111,Madapangga,"Bima, Kab.",Nusa Tenggara Barat,0,0
5561,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,84172,Monta,"Bima, Kab.",Nusa Tenggara Barat,0,0
5562,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,84119,Mpunda,Bima,Nusa Tenggara Barat,0,0
5563,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,84173,Palibelo,"Bima, Kab.",Nusa Tenggara Barat,0,0
5564,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,84172,Parado,"Bima, Kab.",Nusa Tenggara Barat,0,0
5565,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,84119,Raba,Bima,Nusa Tenggara Barat,0,0
5566,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,84118,Rasanae Barat,Bima,Nusa Tenggara Barat,0,0
5567,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,84119,Rasanae Timur,Bima,Nusa Tenggara Barat,0,0
5568,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,84191,Sanggar,"Bima, Kab.",Nusa Tenggara Barat,0,0
5569,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,84182,Sape,"Bima, Kab.",Nusa Tenggara Barat,0,0
5570,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,84162,Soromandi,"Bima, Kab.",Nusa Tenggara Barat,0,0
5571,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,11230,Tambora,Jakarta Barat,DKI Jakarta,0,0
5572,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,84152,Wera,"Bima, Kab.",Nusa Tenggara Barat,0,0
5573,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,84171,Woha,"Bima, Kab.",Nusa Tenggara Barat,0,0
5574,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,84213,Dompu,Dompu,Nusa Tenggara Barat,0,0
5575,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,84271,Hu'u,Dompu,Nusa Tenggara Barat,0,0
5576,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,84261,Kempo,Dompu,Nusa Tenggara Barat,0,0
5577,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,84252,Kilo,Dompu,Nusa Tenggara Barat,0,0
5578,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,84253,Menggelewa (Manggelewa),Dompu,Nusa Tenggara Barat,0,0
5579,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,84272,Pajo,Dompu,Nusa Tenggara Barat,0,0
5580,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,84261,Pekat,Dompu,Nusa Tenggara Barat,0,0
