No,originDistrictName,originCityName,originProvince,originPostalCode,originLat,originLong,destDistrictName,destinationCityName,destProvince,destinationPostalCode,destinationLat,destinationLong
5161,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Maesa,Bitung,Sulawesi Utara,95512,0,0
5162,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Matuari (Bitung Barat),Bitung,Sulawesi Utara,95546,0,0
5163,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Ranowulu (Bitung Utara),Bitung,Sulawesi Utara,95535,0,0
5164,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Bilalang,Bolaang Mongondow (Bolmong),Sulawesi Utara,95751,0,0
5165,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Bolaang,Bolaang Mongondow (Bolmong),Sulawesi Utara,95752,0,0
5166,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Bolaang Timur,Bolaang Mongondow (Bolmong),Sulawesi Utara,95752,0,0
5167,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Dumoga,Bolaang Mongondow (Bolmong),Sulawesi Utara,95772,0,0
5168,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Dumoga Barat,Bolaang Mongondow (Bolmong),Sulawesi Utara,95773,0,0
5169,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Dumoga Tengah,Bolaang Mongondow (Bolmong),Sulawesi Utara,95773,0,0
5170,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Dumoga Tenggara,Bolaang Mongondow (Bolmong),Sulawesi Utara,95772,0,0
5171,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Dumoga Timur,Bolaang Mongondow (Bolmong),Sulawesi Utara,95772,0,0
5172,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Dumoga Utara,Bolaang Mongondow (Bolmong),Sulawesi Utara,95772,0,0
5173,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Lolak,Bolaang Mongondow (Bolmong),Sulawesi Utara,95741,0,0
5174,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Lolayan,Bolaang Mongondow (Bolmong),Sulawesi Utara,95771,0,0
5175,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Passi Barat,Bolaang Mongondow (Bolmong),Sulawesi Utara,95751,0,0
5176,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Passi Timur,Bolaang Mongondow (Bolmong),Sulawesi Utara,95751,0,0
5177,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Poigar,Bolaang Mongondow (Bolmong),Sulawesi Utara,95753,0,0
5178,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Sang Tombolang,Bolaang Mongondow (Bolmong),Sulawesi Utara,95762,0,0
5179,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Bolaang Uki,Bolaang Mongondow Selatan,Sulawesi Utara,95774,0,0
5180,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Pinolosian,Bolaang Mongondow Selatan,Sulawesi Utara,95775,0,0
5181,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Pinolosian Tengah,Bolaang Mongondow Selatan,Sulawesi Utara,95775,0,0
5182,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Pinolosian Timur,Bolaang Mongondow Selatan,Sulawesi Utara,95775,0,0
5183,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Posigadan,Bolaang Mongondow Selatan,Sulawesi Utara,95774,0,0
5184,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Kotabunan,Bolaang Mongondow Timur,Sulawesi Utara,95782,0,0
5185,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Modayag,Bolaang Mongondow Timur,Sulawesi Utara,95781,0,0
5186,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Modayag Barat,Bolaang Mongondow Timur,Sulawesi Utara,95781,0,0
5187,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Nuangan,Bolaang Mongondow Timur,Sulawesi Utara,95775,0,0
5188,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Tutuyan,Bolaang Mongondow Timur,Sulawesi Utara,95782,0,0
5189,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Bintauna,Bolaang Mongondow Utara,Sulawesi Utara,95763,0,0
5190,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Bolang Itang Barat,Bolaang Mongondow Utara,Sulawesi Utara,95764,0,0
5191,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Bolang Itang Timur,Bolaang Mongondow Utara,Sulawesi Utara,95764,0,0
5192,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Kaidipang,Bolaang Mongondow Utara,Sulawesi Utara,95765,0,0
5193,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Pinogaluman,Bolaang Mongondow Utara,Sulawesi Utara,95765,0,0
5194,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Sangkub,Bolaang Mongondow Utara,Sulawesi Utara,95762,0,0
5195,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Kendahe,Kepulauan Sangihe,Sulawesi Utara,95852,0,0
5196,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Kepulauan Marore,Kepulauan Sangihe,Sulawesi Utara,95856,0,0
5197,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Manganitu,Kepulauan Sangihe,Sulawesi Utara,95853,0,0
5198,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Manganitu Selatan,Kepulauan Sangihe,Sulawesi Utara,95854,0,0
5199,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Nusa Tabukan,Kepulauan Sangihe,Sulawesi Utara,95856,0,0
5200,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Tabukan Selatan,Kepulauan Sangihe,Sulawesi Utara,95858,0,0
5201,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Tabukan Selatan Tengah,Kepulauan Sangihe,Sulawesi Utara,95858,0,0
5202,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Tabukan Selatan Tenggara,Kepulauan Sangihe,Sulawesi Utara,95858,0,0
5203,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Tabukan Tengah,Kepulauan Sangihe,Sulawesi Utara,95857,0,0
5204,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Tabukan Utara,Kepulauan Sangihe,Sulawesi Utara,95856,0,0
5205,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Tahuna,Kepulauan Sangihe,Sulawesi Utara,95811,0,0
5206,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Tahuna Barat,Kepulauan Sangihe,Sulawesi Utara,95811,0,0
5207,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Tahuna Timur,Kepulauan Sangihe,Sulawesi Utara,95812,0,0
5208,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Tamako,Kepulauan Sangihe,Sulawesi Utara,95855,0,0
5209,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Tatoareng,Kepulauan Sangihe,Sulawesi Utara,95854,0,0
5210,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Biaro,Kepulauan Siau Tagulandang Biaro (Sitaro),Sulawesi Utara,95864,0,0
5211,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Siau Barat,Kepulauan Siau Tagulandang Biaro (Sitaro),Sulawesi Utara,95862,0,0
5212,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Siau Barat Selatan,Kepulauan Siau Tagulandang Biaro (Sitaro),Sulawesi Utara,95862,0,0
5213,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Siau Barat Utara,Kepulauan Siau Tagulandang Biaro (Sitaro),Sulawesi Utara,95862,0,0
5214,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Siau Tengah,Kepulauan Siau Tagulandang Biaro (Sitaro),Sulawesi Utara,95861,0,0
5215,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Siau Timur,Kepulauan Siau Tagulandang Biaro (Sitaro),Sulawesi Utara,95861,0,0
5216,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Siau Timur Selatan,Kepulauan Siau Tagulandang Biaro (Sitaro),Sulawesi Utara,95861,0,0
5217,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Tagulandang,Kepulauan Siau Tagulandang Biaro (Sitaro),Sulawesi Utara,95863,0,0
5218,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Tagulandang Selatan,Kepulauan Siau Tagulandang Biaro (Sitaro),Sulawesi Utara,95863,0,0
5219,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Tagulandang Utara,Kepulauan Siau Tagulandang Biaro (Sitaro),Sulawesi Utara,95863,0,0
5220,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Beo,Kepulauan Talaud,Sulawesi Utara,95881,0,0
5221,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Beo Selatan,Kepulauan Talaud,Sulawesi Utara,95881,0,0
5222,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Beo Utara,Kepulauan Talaud,Sulawesi Utara,95881,0,0
5223,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Damao (Damau),Kepulauan Talaud,Sulawesi Utara,95872,0,0
5224,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Essang,Kepulauan Talaud,Sulawesi Utara,95883,0,0
5225,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Essang Selatan,Kepulauan Talaud,Sulawesi Utara,95883,0,0
5226,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Gemeh,Kepulauan Talaud,Sulawesi Utara,95883,0,0
5227,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Kabaruan,Kepulauan Talaud,Sulawesi Utara,95872,0,0
5228,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Kalongan,Kepulauan Talaud,Sulawesi Utara,95871,0,0
5229,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Lirung,Kepulauan Talaud,Sulawesi Utara,95871,0,0
5230,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Melonguane,Kepulauan Talaud,Sulawesi Utara,95885,0,0
5231,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Melonguane Timur,Kepulauan Talaud,Sulawesi Utara,95885,0,0
5232,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Miangas,Kepulauan Talaud,Sulawesi Utara,95884,0,0
5233,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Moronge,Kepulauan Talaud,Sulawesi Utara,95871,0,0
5234,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Nanusa,Kepulauan Talaud,Sulawesi Utara,95884,0,0
5235,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Pulutan,Kepulauan Talaud,Sulawesi Utara,95882,0,0
5236,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Rainis,Kepulauan Talaud,Sulawesi Utara,95882,0,0
5237,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Salibabu,Kepulauan Talaud,Sulawesi Utara,95871,0,0
5238,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Tampan Amma,Kepulauan Talaud,Sulawesi Utara,95882,0,0
5239,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Kotamobagu Barat,Kotamobagu,Sulawesi Utara,95716,0,0
5240,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Kotamobagu Selatan,Kotamobagu,Sulawesi Utara,95717,0,0
5241,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Kotamobagu Timur,Kotamobagu,Sulawesi Utara,95719,0,0
5242,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Kotamobagu Utara,Kotamobagu,Sulawesi Utara,95714,0,0
5243,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Bunaken,Manado,Sulawesi Utara,95249,0,0
5244,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Bunaken Kepulauan,Manado,Sulawesi Utara,95231,0,0
5245,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Malalayang,Manado,Sulawesi Utara,95115,0,0
5246,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Mapanget,Manado,Sulawesi Utara,95258,0,0
5247,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Paal Dua,Manado,Sulawesi Utara,95129,0,0
5248,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Sario,Manado,Sulawesi Utara,95113,0,0
5249,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Singkil,Manado,Sulawesi Utara,95234,0,0
5250,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Tikala,Manado,Sulawesi Utara,95124,0,0
5251,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Tuminiting,Manado,Sulawesi Utara,95239,0,0
5252,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Wanea,Manado,Sulawesi Utara,95117,0,0
5253,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Wenang,Manado,Sulawesi Utara,95121,0,0
5254,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Eris,Minahasa,Sulawesi Utara,95683,0,0
5255,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Kakas,Minahasa,Sulawesi Utara,95682,0,0
5256,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Kakas Barat,Minahasa,Sulawesi Utara,95682,0,0
5257,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Kawangkoan,Minahasa,Sulawesi Utara,95692,0,0
5258,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Kawangkoan Barat,Minahasa,Sulawesi Utara,95692,0,0
5259,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Kawangkoan Utara,Minahasa,Sulawesi Utara,95692,0,0
5260,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Kombi,Minahasa,Sulawesi Utara,95684,0,0
5261,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Langowan Barat,Minahasa,Sulawesi Utara,95694,0,0
5262,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Langowan Selatan,Minahasa,Sulawesi Utara,95694,0,0
5263,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Langowan Timur,Minahasa,Sulawesi Utara,95694,0,0
5264,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Langowan Utara,Minahasa,Sulawesi Utara,95694,0,0
5265,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Lembean Timur,Minahasa,Sulawesi Utara,95683,0,0
5266,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Mandolang,Minahasa,Sulawesi Utara,95661,0,0
5267,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Pineleng,Minahasa,Sulawesi Utara,95661,0,0
5268,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Remboken,Minahasa,Sulawesi Utara,95681,0,0
5269,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Sonder,Minahasa,Sulawesi Utara,95691,0,0
5270,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Tombariri,Minahasa,Sulawesi Utara,95651,0,0
5271,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Tombariri Timur,Minahasa,Sulawesi Utara,95651,0,0
5272,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Tombulu,Minahasa,Sulawesi Utara,95661,0,0
5273,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Tompaso,Minahasa,Sulawesi Utara,95693,0,0
5274,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Tompaso Barat,Minahasa,Sulawesi Utara,95693,0,0
5275,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Tondano Barat,Minahasa,Sulawesi Utara,95616,0,0
5276,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Tondano Selatan,Minahasa,Sulawesi Utara,95619,0,0
5277,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Tondano Timur,Minahasa,Sulawesi Utara,95613,0,0
5278,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Tondano Utara,Minahasa,Sulawesi Utara,95615,0,0
5279,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Amurang,Minahasa Selatan,Sulawesi Utara,95954,0,0
5280,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Amurang Barat,Minahasa Selatan,Sulawesi Utara,95955,0,0
5281,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Amurang Timur,Minahasa Selatan,Sulawesi Utara,95954,0,0
5282,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Kumelembuai,Minahasa Selatan,Sulawesi Utara,95956,0,0
5283,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Maesaan,Minahasa Selatan,Sulawesi Utara,95357,0,0
5284,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Modoinding,Minahasa Selatan,Sulawesi Utara,95958,0,0
5285,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Motoling,Minahasa Selatan,Sulawesi Utara,95956,0,0
5286,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Motoling Barat,Minahasa Selatan,Sulawesi Utara,95956,0,0
5287,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Motoling Timur,Minahasa Selatan,Sulawesi Utara,95956,0,0
5288,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Ranoyapo,Minahasa Selatan,Sulawesi Utara,95999,0,0
5289,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Sinonsayang,Minahasa Selatan,Sulawesi Utara,95959,0,0
5290,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Suluun Tareran,Minahasa Selatan,Sulawesi Utara,95953,0,0
5291,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Tareran,Minahasa Selatan,Sulawesi Utara,95953,0,0
5292,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Tatapaan,Minahasa Selatan,Sulawesi Utara,95352,0,0
5293,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Tenga,Minahasa Selatan,Sulawesi Utara,95355,0,0
5294,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Tompaso Baru,Minahasa Selatan,Sulawesi Utara,95357,0,0
5295,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Tumpaan,Minahasa Selatan,Sulawesi Utara,95352,0,0
5296,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Belang,Minahasa Tenggara,Sulawesi Utara,95997,0,0
5297,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Pasan,Minahasa Tenggara,Sulawesi Utara,95995,0,0
5298,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Pusomaen,Minahasa Tenggara,Sulawesi Utara,95997,0,0
5299,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Ratahan,Minahasa Tenggara,Sulawesi Utara,95995,0,0
5300,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Ratahan Timur,Minahasa Tenggara,Sulawesi Utara,95995,0,0
5301,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Ratatotok,Minahasa Tenggara,Sulawesi Utara,95997,0,0
5302,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Silian Raya,Minahasa Tenggara,Sulawesi Utara,95998,0,0
5303,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Tombatu,Minahasa Tenggara,Sulawesi Utara,95996,0,0
5304,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Tombatu Timur,Minahasa Tenggara,Sulawesi Utara,95996,0,0
5305,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Tombatu Utara,Minahasa Tenggara,Sulawesi Utara,95996,0,0
5306,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Touluaan,Minahasa Tenggara,Sulawesi Utara,95998,0,0
5307,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Touluaan Selatan,Minahasa Tenggara,Sulawesi Utara,95998,0,0
5308,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Airmadidi,Minahasa Utara,Sulawesi Utara,95371,0,0
5309,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Dimembe,Minahasa Utara,Sulawesi Utara,95373,0,0
5310,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Kalawat,Minahasa Utara,Sulawesi Utara,95378,0,0
5311,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Kauditan,Minahasa Utara,Sulawesi Utara,95372,0,0
5312,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Kema,Minahasa Utara,Sulawesi Utara,95379,0,0
5313,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Likupang Barat,Minahasa Utara,Sulawesi Utara,95377,0,0
5314,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Likupang Selatan,Minahasa Utara,Sulawesi Utara,95375,0,0
5315,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Likupang Timur,Minahasa Utara,Sulawesi Utara,95375,0,0
5316,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Talawaan,Minahasa Utara,Sulawesi Utara,95373,0,0
5317,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Wori,Minahasa Utara,Sulawesi Utara,95376,0,0
5318,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Tomohon Barat,Tomohon,Sulawesi Utara,95423,0,0
5319,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Tomohon Selatan,Tomohon,Sulawesi Utara,95434,0,0
5320,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Tomohon Tengah,Tomohon,Sulawesi Utara,95441,0,0
5321,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Tomohon Timur,Tomohon,Sulawesi Utara,95449,0,0
5322,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Tomohon Utara,Tomohon,Sulawesi Utara,95412,0,0
5323,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Baguala,Ambon,Maluku,97233,0,0
5324,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Leitimur Selatan,Ambon,Maluku,97237,0,0
5325,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Nusaniwe (Nusanive),Ambon,Maluku,97117,0,0
5326,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Sirimau,Ambon,Maluku,97125,0,0
5327,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Teluk Ambon,Ambon,Maluku,97236,0,0
5328,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Airbuaya,Buru,Maluku,97572,0,0
5329,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Batabual,Buru,Maluku,97574,0,0
5330,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Fena Leisela,Buru,Maluku,97572,0,0
5331,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Lilialy,Buru,Maluku,97571,0,0
5332,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Lolong Guba,Buru,Maluku,97574,0,0
5333,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Namlea,Buru,Maluku,97571,0,0
5334,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Teluk Kaiely,Buru,Maluku,97574,0,0
5335,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Waeapo,Buru,Maluku,97574,0,0
5336,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Waelata,Buru,Maluku,97574,0,0
5337,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Waplau,Buru,Maluku,97571,0,0
5338,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Ambalau,Buru Selatan,Maluku,97512,0,0
5339,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Fena Fafan,Buru Selatan,Maluku,97573,0,0
5340,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Kepala Madan,Buru Selatan,Maluku,97572,0,0
5341,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Leksula,Buru Selatan,Maluku,97573,0,0
5342,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Namrole,Buru Selatan,Maluku,97573,0,0
5343,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Waesama,Buru Selatan,Maluku,97574,0,0
5344,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Aru Selatan,Kepulauan Aru,Maluku,97667,0,0
5345,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Aru Selatan Timur,Kepulauan Aru,Maluku,97668,0,0
5346,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Aru Selatan Utara,Kepulauan Aru,Maluku,97687,0,0
5347,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Aru Tengah,Kepulauan Aru,Maluku,97665,0,0
5348,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Aru Tengah Selatan,Kepulauan Aru,Maluku,97665,0,0
5349,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Aru Tengah Timur,Kepulauan Aru,Maluku,97662,0,0
5350,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Aru Utara Timur Batuley,Kepulauan Aru,Maluku,97663,0,0
5351,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Pulau-pulau Aru,Kepulauan Aru,Maluku,97662,0,0
5352,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Sir-sir,Kepulauan Aru,Maluku,97664,0,0
5353,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Damer,Maluku Barat Daya,Maluku,97652,0,0
5354,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Dawelor Dawera,Maluku Barat Daya,Maluku,97652,0,0
5355,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Kepulauan Romang,Maluku Barat Daya,Maluku,97454,0,0
5356,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Kisar Utara,Maluku Barat Daya,Maluku,97454,0,0
5357,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Mdona Hyera/hiera,Maluku Barat Daya,Maluku,97652,0,0
5358,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Moa Lakor,Maluku Barat Daya,Maluku,97454,0,0
5359,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Pulau Lakor,Maluku Barat Daya,Maluku,97454,0,0
5360,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Pulau Letti (Leti Moa Lakor),Maluku Barat Daya,Maluku,97454,0,0
5361,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Pulau Masela,Maluku Barat Daya,Maluku,97652,0,0
5362,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Pulau Pulau Babar,Maluku Barat Daya,Maluku,97452,0,0
5363,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Pulau Pulau Terselatan,Maluku Barat Daya,Maluku,97454,0,0
5364,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Pulau Wetang,Maluku Barat Daya,Maluku,97452,0,0
5365,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Pulau-pulau Babar Timur,Maluku Barat Daya,Maluku,97652,0,0
5366,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Wetar,Maluku Barat Daya,Maluku,97454,0,0
5367,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Wetar Barat,Maluku Barat Daya,Maluku,97454,0,0
5368,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Wetar Timur,Maluku Barat Daya,Maluku,97454,0,0
5369,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Wetar Utara,Maluku Barat Daya,Maluku,97454,0,0
5370,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Amahai,Maluku Tengah,Maluku,97516,0,0
5371,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Banda,Maluku Tengah,Maluku,97593,0,0
5372,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Leihitu,Maluku Tengah,Maluku,97581,0,0
5373,Wonocolo,Surabaya,Jawa Timur,60237,0,0,Leihitu Barat,Maluku Tengah,Maluku,97581,0,0
5374,Wonocolo,Surabaya,Jawa Timur,60237,0,0,KOTA MASOHI,Maluku Tengah,Maluku,97513,0,0
