No.,Nama Logistic,Kode Pos Asal,Nama Provinsi Tujuan,Nama Kota Tujuan,Nama Kecamatan Tujuan,Nama Kelurahan Tujuan,Kode Pos Tujuan,Ongkir Normal,Rate Code,Rate Type
1069,ID Express,40135,Jawa Tengah,Kendal,Pegandon,Dawungsari,51357,42500,iDtruck,cargo
1070,ID Express,40135,Jawa Tengah,Kendal,Plantungan,Bendosari,51362,42500,iDtruck,cargo
1071,ID Express,40135,Jawa Tengah,Kendal,Ringinarum,Caruban,51356,42500,iDtruck,cargo
1072,ID Express,40135,Jawa Tengah,Kendal,Rowosari,Bulak,51354,42500,iDtruck,cargo
1073,ID Express,40135,Jawa Tengah,Kendal,Singorojo,Kedungsuren,51382,42500,iDtruck,cargo
1074,ID Express,40135,Jawa Tengah,Kendal,Weleri,Parakan,51355,42500,iDtruck,cargo
1075,ID Express,40135,Jawa Tengah,Kendal,Kaliwungu,Krajan Kulon,51372,42500,iDtruck,cargo
1076,ID Express,40135,Jawa Tengah,Kendal,Kendal,Balok,51312,42500,iDtruck,cargo
1077,ID Express,40135,Jawa Tengah,Kendal,Sukorejo,Krikil,51363,42500,iDtruck,cargo
1078,ID Express,40135,Jawa Tengah,Klaten,Bayat,Kalikebo,57462,42500,iDtruck,cargo
1079,ID Express,40135,Jawa Tengah,Klaten,Cawas,Pundungsari,57463,42500,iDtruck,cargo
1080,ID Express,40135,Jawa Tengah,Klaten,Ceper,Kedungan,57465,42500,iDtruck,cargo
1081,ID Express,40135,Jawa Tengah,Klaten,Delanggu,Sidoharjo,57471,42500,iDtruck,cargo
1082,ID Express,40135,Jawa Tengah,Klaten,Gantiwarno,Baturan,57455,42500,iDtruck,cargo
1083,ID Express,40135,Jawa Tengah,Klaten,Jatinom,Bandungan,57481,42500,iDtruck,cargo
1084,ID Express,40135,Jawa Tengah,Klaten,Jogonalan,Gumul,57452,42500,iDtruck,cargo
1085,ID Express,40135,Jawa Tengah,Klaten,Juwiring,Bolopleret,57472,42500,iDtruck,cargo
1086,ID Express,40135,Jawa Tengah,Klaten,Kalikotes,Dusun I,57451,42500,iDtruck,cargo
1087,ID Express,40135,Jawa Tengah,Klaten,Karanganom,Jeblok,57475,42500,iDtruck,cargo
1088,ID Express,40135,Jawa Tengah,Klaten,Karangdowo,Kalangan,57464,42500,iDtruck,cargo
1089,ID Express,40135,Jawa Tengah,Klaten,Karangnongko,Banyuaeng,57483,42500,iDtruck,cargo
1090,ID Express,40135,Jawa Tengah,Klaten,Kebonarum,Karanglo,57486,42500,iDtruck,cargo
1091,ID Express,40135,Jawa Tengah,Klaten,Kemalang,Balerante,57484,42500,iDtruck,cargo
1092,ID Express,40135,Jawa Tengah,Klaten,Klaten Selatan,Ngrundul,57422,42500,iDtruck,cargo
1093,ID Express,40135,Jawa Tengah,Klaten,Klaten Tengah,Kalikotes,57417,42500,iDtruck,cargo
1094,ID Express,40135,Jawa Tengah,Klaten,Klaten Utara,Gemblegan,57438,42500,iDtruck,cargo
1095,ID Express,40135,Jawa Tengah,Klaten,Manisrenggo,Barukan,57485,42500,iDtruck,cargo
1096,ID Express,40135,Jawa Tengah,Klaten,Pedan,Beji,57468,42500,iDtruck,cargo
1097,ID Express,40135,Jawa Tengah,Klaten,Polanharjo,Borongan,57474,42500,iDtruck,cargo
1098,ID Express,40135,Jawa Tengah,Klaten,Tulung,Butuh,57482,42500,iDtruck,cargo
1099,ID Express,40135,Jawa Tengah,Klaten,Wedi,Bogem,57461,42500,iDtruck,cargo
1100,ID Express,40135,Jawa Tengah,Klaten,Trucuk,Wonosari (Wonososa),57473,42500,iDtruck,cargo
1101,ID Express,40135,Jawa Tengah,Klaten,Wonosari,Carikan,57473,42500,iDtruck,cargo
1102,ID Express,40135,Jawa Tengah,Klaten,Ngawen,Sogaten,57466,42500,iDtruck,cargo
1103,ID Express,40135,Jawa Tengah,Klaten,Prambanan,Karanganom,57454,42500,iDtruck,cargo
1104,ID Express,40135,Jawa Tengah,Kudus,Bae,Krajan,59327,42500,iDtruck,cargo
1105,ID Express,40135,Jawa Tengah,Kudus,Dawe,Cendono,59353,42500,iDtruck,cargo
1106,ID Express,40135,Jawa Tengah,Kudus,Gebog,Besito,59333,42500,iDtruck,cargo
1107,ID Express,40135,Jawa Tengah,Kudus,Jati,Jati Kulon,59347,42500,iDtruck,cargo
1108,ID Express,40135,Jawa Tengah,Kudus,Jekulo,Bulung Kulon,59382,42500,iDtruck,cargo
1109,ID Express,40135,Jawa Tengah,Kudus,KOTA KUDUS,Jati Kulon,59316,42500,iDtruck,cargo
1110,ID Express,40135,Jawa Tengah,Kudus,Mejobo,Golantepus,59381,42500,iDtruck,cargo
1111,ID Express,40135,Jawa Tengah,Kudus,Undaan,Ketanjung,59372,42500,iDtruck,cargo
1112,ID Express,40135,Jawa Tengah,Kudus,Kaliwungu,Bakalankrapyak,59332,42500,iDtruck,cargo
1113,ID Express,40135,Jawa Tengah,Magelang Kota,Magelang Selatan,Rejowinangun Selatan,56124,42500,iDtruck,cargo
1114,ID Express,40135,Jawa Tengah,Magelang Kota,Magelang Tengah,Wates,56112,42500,iDtruck,cargo
1115,ID Express,40135,Jawa Tengah,Magelang Kota,Magelang Utara,Jambewangi,56115,42500,iDtruck,cargo
1116,ID Express,40135,Jawa Tengah,Pati,Batangan,Batursari,59186,42500,iDtruck,cargo
1117,ID Express,40135,Jawa Tengah,Pati,Cluwak,Bleber,59157,42500,iDtruck,cargo
1118,ID Express,40135,Jawa Tengah,Pati,Dukuhseti,Alasdowo,59158,42500,iDtruck,cargo
1119,ID Express,40135,Jawa Tengah,Pati,Gembong,Bageng,59162,42500,iDtruck,cargo
1120,ID Express,40135,Jawa Tengah,Pati,Gunungwungkal,Bancak,59156,42500,iDtruck,cargo
1121,ID Express,40135,Jawa Tengah,Pati,Jaken,Tegalarum,59184,42500,iDtruck,cargo
1122,ID Express,40135,Jawa Tengah,Pati,Jakenan,Bungasrejo,59182,42500,iDtruck,cargo
1123,ID Express,40135,Jawa Tengah,Pati,Juwana,Agungmulyo,59185,42500,iDtruck,cargo
1124,ID Express,40135,Jawa Tengah,Pati,Kayen,Beketel,59171,42500,iDtruck,cargo
1125,ID Express,40135,Jawa Tengah,Pati,Margorejo,Badegan,59163,42500,iDtruck,cargo
1126,ID Express,40135,Jawa Tengah,Pati,Margoyoso,Bulumanis Kidul,59154,42500,iDtruck,cargo
1127,ID Express,40135,Jawa Tengah,Pati,Pati,Sukoharjo,59113,42500,iDtruck,cargo
1128,ID Express,40135,Jawa Tengah,Pati,Pucakwangi,Bodeh,59183,42500,iDtruck,cargo
1129,ID Express,40135,Jawa Tengah,Pati,Tambakromo,Angkatan Kidul,59174,42500,iDtruck,cargo
1130,ID Express,40135,Jawa Tengah,Pati,Tayu,Ngablak,59155,42500,iDtruck,cargo
1131,ID Express,40135,Jawa Tengah,Pati,Tlogowungu,Cabak,59161,42500,iDtruck,cargo
1132,ID Express,40135,Jawa Tengah,Pati,Trangkil,Asempapan,59153,42500,iDtruck,cargo
1133,ID Express,40135,Jawa Tengah,Pati,Wedarijaksa,Bangsalrejo,59152,42500,iDtruck,cargo
1134,ID Express,40135,Jawa Tengah,Pati,Winong,Blingijati,59181,42500,iDtruck,cargo
1135,ID Express,40135,Jawa Tengah,Pati,Sukolilo,Jimbaran,59172,42500,iDtruck,cargo
1136,ID Express,40135,Jawa Tengah,Pati,Gabus,Koryokalangan,59173,42500,iDtruck,cargo
1137,ID Express,40135,Jawa Tengah,Pekalongan Kota,Pekalongan Barat,Wonoyoso,51111,42500,iDtruck,cargo
1138,ID Express,40135,Jawa Tengah,Pekalongan Kota,Pekalongan Selatan,Banyurip Alit,51139,42500,iDtruck,cargo
1139,ID Express,40135,Jawa Tengah,Pekalongan Kota,Pekalongan Timur,Poncol,51122,42500,iDtruck,cargo
1140,ID Express,40135,Jawa Tengah,Pekalongan Kota,Pekalongan Utara,Pabean,51141,42500,iDtruck,cargo
1141,ID Express,40135,Jawa Tengah,Pemalang,Bantarbolang,Karangasem,52352,42500,iDtruck,cargo
1142,ID Express,40135,Jawa Tengah,Pemalang,Belik,Badak,52356,42500,iDtruck,cargo
1143,ID Express,40135,Jawa Tengah,Pemalang,Bodeh,Babakan,52365,42500,iDtruck,cargo
1144,ID Express,40135,Jawa Tengah,Pemalang,Comal,Ambokulon,52363,42500,iDtruck,cargo
1145,ID Express,40135,Jawa Tengah,Pemalang,Moga,Banyumudal,52354,42500,iDtruck,cargo
1146,ID Express,40135,Jawa Tengah,Pemalang,Pemalang,Banjarmulya,52319,42500,iDtruck,cargo
1147,ID Express,40135,Jawa Tengah,Pemalang,Petarukan,Bulu,52362,42500,iDtruck,cargo
1148,ID Express,40135,Jawa Tengah,Pemalang,Pulosari,Batursari,52355,42500,iDtruck,cargo
1149,ID Express,40135,Jawa Tengah,Pemalang,Randudongkal,Bulakan,52353,42500,iDtruck,cargo
1150,ID Express,40135,Jawa Tengah,Pemalang,Ulujami,Ambowetan,52371,42500,iDtruck,cargo
1151,ID Express,40135,Jawa Tengah,Pemalang,Warungpring,Cibuyur,52354,42500,iDtruck,cargo
1152,ID Express,40135,Jawa Tengah,Pemalang,Watukumpul,Bodas,52357,42500,iDtruck,cargo
1153,ID Express,40135,Jawa Tengah,Pemalang,Ampelgading,Ampelgading,52364,42500,iDtruck,cargo
1154,ID Express,40135,Jawa Tengah,Pemalang,Taman,Asemdoyong,52361,42500,iDtruck,cargo
1155,ID Express,40135,Jawa Tengah,Purbalingga,Bobotsari,Banjarsari,53353,42500,iDtruck,cargo
1156,ID Express,40135,Jawa Tengah,Purbalingga,Bojongsari,Jagalan,53362,42500,iDtruck,cargo
1157,ID Express,40135,Jawa Tengah,Purbalingga,Bukateja,Bajong,53382,42500,iDtruck,cargo
1158,ID Express,40135,Jawa Tengah,Purbalingga,Kaligondang,Arenan,53391,42500,iDtruck,cargo
1159,ID Express,40135,Jawa Tengah,Purbalingga,Kalimanah,Penaruban,53371,42500,iDtruck,cargo
1160,ID Express,40135,Jawa Tengah,Purbalingga,Karangjambu,Danasari,53357,42500,iDtruck,cargo
1161,ID Express,40135,Jawa Tengah,Purbalingga,Karangmoncol,Baleraksa,53355,42500,iDtruck,cargo
1162,ID Express,40135,Jawa Tengah,Purbalingga,Karangreja,Gondang,53357,42500,iDtruck,cargo
1163,ID Express,40135,Jawa Tengah,Purbalingga,Kejobong,Bandingan,53392,42500,iDtruck,cargo
1164,ID Express,40135,Jawa Tengah,Purbalingga,Kemangkon,Bakulan,53381,42500,iDtruck,cargo
1165,ID Express,40135,Jawa Tengah,Purbalingga,Kertanegara,Adiarsa,53354,42500,iDtruck,cargo
1166,ID Express,40135,Jawa Tengah,Purbalingga,Kutasari,Candinata,53361,42500,iDtruck,cargo
1167,ID Express,40135,Jawa Tengah,Purbalingga,Mrebet,Binangun,53352,42500,iDtruck,cargo
1168,ID Express,40135,Jawa Tengah,Purbalingga,Padamara,Bojanegara,53372,42500,iDtruck,cargo
1169,ID Express,40135,Jawa Tengah,Purbalingga,Pengadegan,Bedagas,53393,42500,iDtruck,cargo
1170,ID Express,40135,Jawa Tengah,Purbalingga,Purbalingga,Bancar,53316,42500,iDtruck,cargo
1171,ID Express,40135,Jawa Tengah,Purbalingga,Rembang,Bantarbarang,53356,42500,iDtruck,cargo
1172,ID Express,40135,Jawa Tengah,Purbalingga,Karanganyar,Banjarkerta,53354,42500,iDtruck,cargo
1173,ID Express,40135,Jawa Tengah,Purworejo,Grabag,Aglik,54265,42500,iDtruck,cargo
1174,ID Express,40135,Jawa Tengah,Purworejo,Bagelen,Bagelen,54174,42500,iDtruck,cargo
1175,ID Express,40135,Jawa Tengah,Purworejo,Banyuurip,Bajangrejo,54171,42500,iDtruck,cargo
1176,ID Express,40135,Jawa Tengah,Purworejo,Bener,Bener,54183,42500,iDtruck,cargo
1177,ID Express,40135,Jawa Tengah,Purworejo,Bruno,Blimbing,54261,42500,iDtruck,cargo
1178,ID Express,40135,Jawa Tengah,Purworejo,Butuh,Andong,54264,42500,iDtruck,cargo
1179,ID Express,40135,Jawa Tengah,Purworejo,Gebang,Sendangsari,54191,42500,iDtruck,cargo
1180,ID Express,40135,Jawa Tengah,Purworejo,Kaligesing,Donorejo,54175,42500,iDtruck,cargo
1181,ID Express,40135,Jawa Tengah,Purworejo,Kemiri,Karangduwur (Bedono,54262,42500,iDtruck,cargo
1182,ID Express,40135,Jawa Tengah,Purworejo,Kutoarjo,Kaliwatubumi,54212,42500,iDtruck,cargo
1183,ID Express,40135,Jawa Tengah,Purworejo,Loano,Banyuasin Kembaran,54181,42500,iDtruck,cargo
1184,ID Express,40135,Jawa Tengah,Purworejo,Ngombol,Bojong,54172,42500,iDtruck,cargo
1185,ID Express,40135,Jawa Tengah,Purworejo,Pituruh,Blekatuk,54263,42500,iDtruck,cargo
1186,ID Express,40135,Jawa Tengah,Purworejo,Bayan,Bandungrejo,54222,42500,iDtruck,cargo
1187,ID Express,40135,Jawa Tengah,Purworejo,Purwodadi,Sumberejo,54173,42500,iDtruck,cargo
1188,ID Express,40135,Jawa Tengah,Purworejo,Purworejo,Baledono,54118,42500,iDtruck,cargo
1189,ID Express,40135,Jawa Tengah,Rembang,Gunem,Banyuurip,59263,42500,iDtruck,cargo
1190,ID Express,40135,Jawa Tengah,Rembang,Kaliori,Babadan,59252,42500,iDtruck,cargo
1191,ID Express,40135,Jawa Tengah,Rembang,Kragan,Balongmulyo,59273,42500,iDtruck,cargo
1192,ID Express,40135,Jawa Tengah,Rembang,Lasem,Babagan,59271,42500,iDtruck,cargo
1193,ID Express,40135,Jawa Tengah,Rembang,Pamotan,Bamban,59261,42500,iDtruck,cargo
1194,ID Express,40135,Jawa Tengah,Rembang,Pancur,Banyuurip,59262,42500,iDtruck,cargo
1195,ID Express,40135,Jawa Tengah,Rembang,Sale,Bancang,59265,42500,iDtruck,cargo
1196,ID Express,40135,Jawa Tengah,Rembang,Sarang,Babaktulung,59274,42500,iDtruck,cargo
1197,ID Express,40135,Jawa Tengah,Rembang,Sedan,Bogorejo,59264,42500,iDtruck,cargo
1198,ID Express,40135,Jawa Tengah,Rembang,Sluke,Bendo,59272,42500,iDtruck,cargo
1199,ID Express,40135,Jawa Tengah,Rembang,Sulang,Bogorame,59254,42500,iDtruck,cargo
1200,ID Express,40135,Jawa Tengah,Rembang,Bulu,Bulu,59255,42500,iDtruck,cargo
1201,ID Express,40135,Jawa Tengah,Rembang,Rembang,Kemirirejo,59214,42500,iDtruck,cargo
1202,ID Express,40135,Jawa Tengah,Rembang,Sumber,Bogorejo,59253,42500,iDtruck,cargo
1203,ID Express,40135,Jawa Tengah,Salatiga,Argomulyo,Noborejo,50736,42500,iDtruck,cargo
1204,ID Express,40135,Jawa Tengah,Salatiga,Sidomukti,Kalicacing,50724,42500,iDtruck,cargo
1205,ID Express,40135,Jawa Tengah,Salatiga,Tingkir,Kutowinangun,50742,42500,iDtruck,cargo
1206,ID Express,40135,Jawa Tengah,Salatiga,Sidorejo,Blotongan,50715,42500,iDtruck,cargo
1207,ID Express,40135,Jawa Tengah,Semarang Kota,Banyumanik,Tembalang,50269,37500,iDtruck,cargo
1208,ID Express,40135,Jawa Tengah,Semarang Kota,Candisari,Lempongsari,50614,37500,iDtruck,cargo
1209,ID Express,40135,Jawa Tengah,Semarang Kota,Gajah Mungkur,Bendan Duwur,50235,37500,iDtruck,cargo
1210,ID Express,40135,Jawa Tengah,Semarang Kota,Gayamsari,Siwalan,50162,37500,iDtruck,cargo
1211,ID Express,40135,Jawa Tengah,Semarang Kota,Genuk,Karangrejo,50231,37500,iDtruck,cargo
1212,ID Express,40135,Jawa Tengah,Semarang Kota,Gunungpati,Lerep,50226,37500,iDtruck,cargo
1213,ID Express,40135,Jawa Tengah,Semarang Kota,Ngaliyan,Karanganyar,50185,37500,iDtruck,cargo
1214,ID Express,40135,Jawa Tengah,Semarang Kota,Pedurungan,Batursari,50192,37500,iDtruck,cargo
1215,ID Express,40135,Jawa Tengah,Semarang Kota,Semarang Barat,Sawo,50148,37500,iDtruck,cargo
1216,ID Express,40135,Jawa Tengah,Semarang Kota,Semarang Selatan,Gemah,50248,37500,iDtruck,cargo
1217,ID Express,40135,Jawa Tengah,Semarang Kota,Semarang Tengah,Pendrikan Kidul,50131,37500,iDtruck,cargo
1218,ID Express,40135,Jawa Tengah,Semarang Kota,Semarang Timur,Mlatibaru,50122,37500,iDtruck,cargo
1219,ID Express,40135,Jawa Tengah,Semarang Kota,Semarang Utara,Tlogosari Kulon,50173,37500,iDtruck,cargo
1220,ID Express,40135,Jawa Tengah,Semarang Kota,Tembalang,Pedalangan,50275,37500,iDtruck,cargo
1221,ID Express,40135,Jawa Tengah,Semarang Kota,Mijen,Kliris,50216,37500,iDtruck,cargo
1222,ID Express,40135,Jawa Tengah,Semarang Kota,Tugu,Jrakah,50151,37500,iDtruck,cargo
1223,ID Express,40135,Jawa Tengah,Sragen,Gemolong,Brangkal,57274,42500,iDtruck,cargo
1224,ID Express,40135,Jawa Tengah,Sragen,Gesi,Blangu,57262,42500,iDtruck,cargo
1225,ID Express,40135,Jawa Tengah,Sragen,Jenar,Banyurip,57256,42500,iDtruck,cargo
1226,ID Express,40135,Jawa Tengah,Sragen,Kalijambe,Samberembe,57275,42500,iDtruck,cargo
1227,ID Express,40135,Jawa Tengah,Sragen,Karangmalang,Guworejo,57222,42500,iDtruck,cargo
1228,ID Express,40135,Jawa Tengah,Sragen,Kedawung,Botok,57292,42500,iDtruck,cargo
1229,ID Express,40135,Jawa Tengah,Sragen,Masaran,Pulosari,57282,42500,iDtruck,cargo
1230,ID Express,40135,Jawa Tengah,Sragen,Miri,Bagor,57276,42500,iDtruck,cargo
1231,ID Express,40135,Jawa Tengah,Sragen,Mondokan,Gemantar,57271,42500,iDtruck,cargo
1232,ID Express,40135,Jawa Tengah,Sragen,Ngrampal,Plumbon,57252,42500,iDtruck,cargo
1233,ID Express,40135,Jawa Tengah,Sragen,Plupuh,Cangkol,57283,42500,iDtruck,cargo
1234,ID Express,40135,Jawa Tengah,Sragen,Sambirejo,Blimbing,57293,42500,iDtruck,cargo
1235,ID Express,40135,Jawa Tengah,Sragen,Sambung Macan,Karanganyar,57253,42500,iDtruck,cargo
1236,ID Express,40135,Jawa Tengah,Sragen,Sragen,Plumbungan,57214,42500,iDtruck,cargo
1237,ID Express,40135,Jawa Tengah,Sragen,Sumberlawang,Cepoko,57272,42500,iDtruck,cargo
1238,ID Express,40135,Jawa Tengah,Sragen,Tangen,Denanyar,57261,42500,iDtruck,cargo
1239,ID Express,40135,Jawa Tengah,Sragen,Tanon,Bonagung,57277,42500,iDtruck,cargo
1240,ID Express,40135,Jawa Tengah,Sragen,Sidoharjo,Bentak,57281,42500,iDtruck,cargo
1241,ID Express,40135,Jawa Tengah,Sragen,Gondang,Bumiaji,57254,42500,iDtruck,cargo
1242,ID Express,40135,Jawa Tengah,Sragen,Sukodono,Baleharjo,57263,42500,iDtruck,cargo
1243,ID Express,40135,Jawa Tengah,Sukoharjo,Baki,Krajan,57556,42500,iDtruck,cargo
1244,ID Express,40135,Jawa Tengah,Sukoharjo,Bendosari,Bendosari,57528,42500,iDtruck,cargo
1245,ID Express,40135,Jawa Tengah,Sukoharjo,Gatak,Gentan,57557,42500,iDtruck,cargo
1246,ID Express,40135,Jawa Tengah,Sukoharjo,Kartasura,Karangasem,57169,42500,iDtruck,cargo
1247,ID Express,40135,Jawa Tengah,Sukoharjo,Mojolaban,Jati,57554,42500,iDtruck,cargo
1248,ID Express,40135,Jawa Tengah,Sukoharjo,Nguter,Baran,57571,42500,iDtruck,cargo
1249,ID Express,40135,Jawa Tengah,Sukoharjo,Polokarto,Kajuapak,57555,42500,iDtruck,cargo
1250,ID Express,40135,Jawa Tengah,Sukoharjo,Tawangsari,Keteguhan,57561,42500,iDtruck,cargo
1251,ID Express,40135,Jawa Tengah,Sukoharjo,Weru,Alasombo,57562,42500,iDtruck,cargo
1252,ID Express,40135,Jawa Tengah,Sukoharjo,Grogol,Kartasura,57552,42500,iDtruck,cargo
1253,ID Express,40135,Jawa Tengah,Sukoharjo,Bulu,Bulu,57563,42500,iDtruck,cargo
1254,ID Express,40135,Jawa Tengah,Sukoharjo,Sukoharjo,Pajang,57511,42500,iDtruck,cargo
1255,ID Express,40135,Jawa Tengah,Surakarta (Solo),Jebres,Kampung Baru,57122,37500,iDtruck,cargo
1256,ID Express,40135,Jawa Tengah,Surakarta (Solo),Laweyan,Pabelan,57145,37500,iDtruck,cargo
1257,ID Express,40135,Jawa Tengah,Surakarta (Solo),Pasar Kliwon,Mojo,57117,37500,iDtruck,cargo
1258,ID Express,40135,Jawa Tengah,Surakarta (Solo),Serengan,Pasar Kliwon,57156,37500,iDtruck,cargo
1259,ID Express,40135,Jawa Tengah,Surakarta (Solo),Banjarsari,Mojosongo,57136,37500,iDtruck,cargo
1260,ID Express,40135,Jawa Tengah,Tegal Kota,Margadana,Pesurungan Kidul,52141,42500,iDtruck,cargo
1261,ID Express,40135,Jawa Tengah,Tegal Kota,Tegal Barat,Kraton,52112,42500,iDtruck,cargo
1262,ID Express,40135,Jawa Tengah,Tegal Kota,Tegal Selatan,Kemandungan,52133,42500,iDtruck,cargo
1263,ID Express,40135,Jawa Tengah,Tegal Kota,Tegal Timur,Randugunting,52125,42500,iDtruck,cargo
1264,ID Express,40135,Jawa Tengah,Temanggung,Bulu,Wanutengah,56253,42500,iDtruck,cargo
1265,ID Express,40135,Jawa Tengah,Temanggung,Bansari,Balesari,56265,42500,iDtruck,cargo
1266,ID Express,40135,Jawa Tengah,Temanggung,Bejen,Banjarsari,56258,42500,iDtruck,cargo
1267,ID Express,40135,Jawa Tengah,Temanggung,Candiroto,Tegalrejo,56257,42500,iDtruck,cargo
1268,ID Express,40135,Jawa Tengah,Temanggung,Gemawang,Banaran,56283,42500,iDtruck,cargo
1269,ID Express,40135,Jawa Tengah,Temanggung,Jumo,Bandunggede,56256,42500,iDtruck,cargo
1270,ID Express,40135,Jawa Tengah,Temanggung,Kaloran,Gandon,56282,42500,iDtruck,cargo
1271,ID Express,40135,Jawa Tengah,Temanggung,Kedu,Bandunggede,56252,42500,iDtruck,cargo
1272,ID Express,40135,Jawa Tengah,Temanggung,Kledung,Batursari,56264,42500,iDtruck,cargo
1273,ID Express,40135,Jawa Tengah,Temanggung,Kranggan,Badran,56271,42500,iDtruck,cargo
1274,ID Express,40135,Jawa Tengah,Temanggung,Ngadirejo,Sigethuk,56255,42500,iDtruck,cargo
1275,ID Express,40135,Jawa Tengah,Temanggung,Parakan,Bagusan,56254,42500,iDtruck,cargo
1276,ID Express,40135,Jawa Tengah,Temanggung,Pringsurat,Gowak,56272,42500,iDtruck,cargo
1277,ID Express,40135,Jawa Tengah,Temanggung,Selopampang,Bagusan,56262,42500,iDtruck,cargo
1278,ID Express,40135,Jawa Tengah,Temanggung,Temanggung,Tidar Selatan,56214,42500,iDtruck,cargo
1279,ID Express,40135,Jawa Tengah,Temanggung,Tembarak,Banaran,56261,42500,iDtruck,cargo
1280,ID Express,40135,Jawa Tengah,Temanggung,Tlogomulyo,Balerejo,56263,42500,iDtruck,cargo
1281,ID Express,40135,Jawa Tengah,Temanggung,Tretep,Bendungan,56259,42500,iDtruck,cargo
1282,ID Express,40135,Jawa Tengah,Temanggung,Wonoboyo,Cemoro,56266,42500,iDtruck,cargo
1283,ID Express,40135,Jawa Tengah,Temanggung,Kandangan,Baledu,56281,42500,iDtruck,cargo
1284,ID Express,40135,Jawa Tengah,Wonogiri,Baturetno,Balepanjang,57673,42500,iDtruck,cargo
1285,ID Express,40135,Jawa Tengah,Wonogiri,Batuwarno,Batuwarno,57674,42500,iDtruck,cargo
1286,ID Express,40135,Jawa Tengah,Wonogiri,Bulukerto,Bulukerto,57697,42500,iDtruck,cargo
1287,ID Express,40135,Jawa Tengah,Wonogiri,Eromoko,Baleharjo,57663,42500,iDtruck,cargo
1288,ID Express,40135,Jawa Tengah,Wonogiri,Girimarto,Bubakan,57683,42500,iDtruck,cargo
1289,ID Express,40135,Jawa Tengah,Wonogiri,Giritontro,Bayemharjo,57678,42500,iDtruck,cargo
1290,ID Express,40135,Jawa Tengah,Wonogiri,Giriwoyo,Kamulan,57675,42500,iDtruck,cargo
1291,ID Express,40135,Jawa Tengah,Wonogiri,Jatipurno,Balepanjang,57693,42500,iDtruck,cargo
1292,ID Express,40135,Jawa Tengah,Wonogiri,Jatisrono,Jatinom,57691,42500,iDtruck,cargo
1293,,40135,Jawa Tengah,Wonogiri,Karangtengah,Jeblogan,57677,,,cargo
1294,ID Express,40135,Jawa Tengah,Wonogiri,Kismantoro,Bugelan,57696,42500,iDtruck,cargo
1295,ID Express,40135,Jawa Tengah,Wonogiri,Manyaran,Bero,57662,42500,iDtruck,cargo
1296,ID Express,40135,Jawa Tengah,Wonogiri,Paranggupito,Gendayakan,57678,42500,iDtruck,cargo
1297,ID Express,40135,Jawa Tengah,Wonogiri,Pracimantoro,Banaran,57664,42500,iDtruck,cargo
1298,ID Express,40135,Jawa Tengah,Wonogiri,Puhpelem,Giriharjo,57698,42500,iDtruck,cargo
1299,ID Express,40135,Jawa Tengah,Wonogiri,Purwantoro,Bakalan,57695,42500,iDtruck,cargo
1300,ID Express,40135,Jawa Tengah,Wonogiri,Selogiri,Wonokarto,57652,42500,iDtruck,cargo
1301,ID Express,40135,Jawa Tengah,Wonogiri,Slogohimo,Bulusari,57694,42500,iDtruck,cargo
1302,ID Express,40135,Jawa Tengah,Wonogiri,Tirtomoyo,Gondang,57672,42500,iDtruck,cargo
1303,ID Express,40135,Jawa Tengah,Wonogiri,Wonogiri,Bulusulur,57615,42500,iDtruck,cargo
1304,ID Express,40135,Jawa Tengah,Wonogiri,Wuryantoro,Mojopura,57661,42500,iDtruck,cargo
1305,ID Express,40135,Jawa Tengah,Wonogiri,Nguntoronadi,Beji,57671,42500,iDtruck,cargo
1306,ID Express,40135,Jawa Tengah,Wonogiri,Jatiroto,Boto,57692,42500,iDtruck,cargo
1307,ID Express,40135,Jawa Tengah,Wonogiri,Ngadirojo,Gedong,57681,42500,iDtruck,cargo
1308,ID Express,40135,Jawa Tengah,Wonogiri,Sidoharjo,Jatinom,57682,42500,iDtruck,cargo
1309,ID Express,40135,Jawa Tengah,Wonosobo,Garung,Garung,56353,42500,iDtruck,cargo
1310,ID Express,40135,Jawa Tengah,Wonosobo,Kalibawang,Sidodadi,56373,42500,iDtruck,cargo
1311,ID Express,40135,Jawa Tengah,Wonosobo,Kalikajar,Bowongso,56372,42500,iDtruck,cargo
1312,ID Express,40135,Jawa Tengah,Wonosobo,Kaliwiro,Bendungan,56364,42500,iDtruck,cargo
1313,ID Express,40135,Jawa Tengah,Wonosobo,Kejajar,Buntu,56354,42500,iDtruck,cargo
1314,ID Express,40135,Jawa Tengah,Wonosobo,Kepil,Bener,56374,42500,iDtruck,cargo
1315,ID Express,40135,Jawa Tengah,Wonosobo,Kertek,Butuh,56371,42500,iDtruck,cargo
1316,ID Express,40135,Jawa Tengah,Wonosobo,Leksono,Besani,56362,42500,iDtruck,cargo
1317,ID Express,40135,Jawa Tengah,Wonosobo,Mojotengah,Bumireso,56351,42500,iDtruck,cargo
1318,ID Express,40135,Jawa Tengah,Wonosobo,Sapuran,Banyumudal,56373,42500,iDtruck,cargo
1319,ID Express,40135,Jawa Tengah,Wonosobo,Selomerto,Adiwarno,56361,42500,iDtruck,cargo
1320,,40135,Jawa Tengah,Wonosobo,Wadaslintang,Besuki,56365,,,cargo
1321,,40135,Jawa Tengah,Wonosobo,Watumalang,Banyukembar,56352,,,cargo
