No.,Nama Logistic,Kode Pos Asal,Nama Provinsi Tujuan,Nama Kota Tujuan,Nama Kecamatan Tujuan,Nama Kelurahan Tujuan,Kode Pos Tujuan,Ongkir Normal,Rate Code,Rate Type
1069,Ninja Xpress,40135,Jawa Tengah,Kendal,Pegandon,Dawungsari,51357,16000,STD,reguler
1070,Ninja Xpress,40135,Jawa Tengah,Kendal,Plantungan,Bendosari,51362,16000,STD,reguler
1071,Ninja Xpress,40135,Jawa Tengah,Kendal,Ringinarum,Caruban,51356,16000,STD,reguler
1072,Ninja Xpress,40135,Jawa Tengah,Kendal,Rowosari,Bulak,51354,16000,STD,reguler
1073,Ninja Xpress,40135,Jawa Tengah,Kendal,Singorojo,Kedungsuren,51382,16000,STD,reguler
1074,Ninja Xpress,40135,Jawa Tengah,Kendal,Weleri,Parakan,51355,16000,STD,reguler
1075,Ninja Xpress,40135,Jawa Tengah,Kendal,Kaliwungu,Krajan Kulon,51372,16000,STD,reguler
1076,Ninja Xpress,40135,Jawa Tengah,Kendal,Kendal,Balok,51312,16000,STD,reguler
1077,Ninja Xpress,40135,Jawa Tengah,Kendal,Sukorejo,Krikil,51363,16000,STD,reguler
1078,Ninja Xpress,40135,Jawa Tengah,Klaten,Bayat,Kalikebo,57462,16000,STD,reguler
1079,Ninja Xpress,40135,Jawa Tengah,Klaten,Cawas,Pundungsari,57463,16000,STD,reguler
1080,Ninja Xpress,40135,Jawa Tengah,Klaten,Ceper,Kedungan,57465,16000,STD,reguler
1081,Ninja Xpress,40135,Jawa Tengah,Klaten,Delanggu,Sidoharjo,57471,16000,STD,reguler
1082,Ninja Xpress,40135,Jawa Tengah,Klaten,Gantiwarno,Baturan,57455,16000,STD,reguler
1083,Ninja Xpress,40135,Jawa Tengah,Klaten,Jatinom,Bandungan,57481,16000,STD,reguler
1084,Ninja Xpress,40135,Jawa Tengah,Klaten,Jogonalan,Gumul,57452,16000,STD,reguler
1085,Ninja Xpress,40135,Jawa Tengah,Klaten,Juwiring,Bolopleret,57472,16000,STD,reguler
1086,Ninja Xpress,40135,Jawa Tengah,Klaten,Kalikotes,Dusun I,57451,16000,STD,reguler
1087,Ninja Xpress,40135,Jawa Tengah,Klaten,Karanganom,Jeblok,57475,16000,STD,reguler
1088,Ninja Xpress,40135,Jawa Tengah,Klaten,Karangdowo,Kalangan,57464,16000,STD,reguler
1089,Ninja Xpress,40135,Jawa Tengah,Klaten,Karangnongko,Banyuaeng,57483,16000,STD,reguler
1090,Ninja Xpress,40135,Jawa Tengah,Klaten,Kebonarum,Karanglo,57486,16000,STD,reguler
1091,Ninja Xpress,40135,Jawa Tengah,Klaten,Kemalang,Balerante,57484,16000,STD,reguler
1092,Ninja Xpress,40135,Jawa Tengah,Klaten,Klaten Selatan,Ngrundul,57422,16000,STD,reguler
1093,Ninja Xpress,40135,Jawa Tengah,Klaten,Klaten Tengah,Kalikotes,57417,16000,STD,reguler
1094,Ninja Xpress,40135,Jawa Tengah,Klaten,Klaten Utara,Gemblegan,57438,16000,STD,reguler
1095,Ninja Xpress,40135,Jawa Tengah,Klaten,Manisrenggo,Barukan,57485,16000,STD,reguler
1096,Ninja Xpress,40135,Jawa Tengah,Klaten,Pedan,Beji,57468,16000,STD,reguler
1097,Ninja Xpress,40135,Jawa Tengah,Klaten,Polanharjo,Borongan,57474,16000,STD,reguler
1098,Ninja Xpress,40135,Jawa Tengah,Klaten,Tulung,Butuh,57482,16000,STD,reguler
1099,Ninja Xpress,40135,Jawa Tengah,Klaten,Wedi,Bogem,57461,16000,STD,reguler
1100,Ninja Xpress,40135,Jawa Tengah,Klaten,Trucuk,Wonosari (Wonososa),57473,16000,STD,reguler
1101,Ninja Xpress,40135,Jawa Tengah,Klaten,Wonosari,Carikan,57473,16000,STD,reguler
1102,Ninja Xpress,40135,Jawa Tengah,Klaten,Ngawen,Sogaten,57466,16000,STD,reguler
1103,Ninja Xpress,40135,Jawa Tengah,Klaten,Prambanan,Karanganom,57454,16000,STD,reguler
1104,Ninja Xpress,40135,Jawa Tengah,Kudus,Bae,Krajan,59327,10500,STD,reguler
1105,Ninja Xpress,40135,Jawa Tengah,Kudus,Dawe,Cendono,59353,10500,STD,reguler
1106,Ninja Xpress,40135,Jawa Tengah,Kudus,Gebog,Besito,59333,10500,STD,reguler
1107,Ninja Xpress,40135,Jawa Tengah,Kudus,Jati,Jati Kulon,59347,10500,STD,reguler
1108,Ninja Xpress,40135,Jawa Tengah,Kudus,Jekulo,Bulung Kulon,59382,10500,STD,reguler
1109,Ninja Xpress,40135,Jawa Tengah,Kudus,KOTA KUDUS,Jati Kulon,59316,10500,STD,reguler
1110,Ninja Xpress,40135,Jawa Tengah,Kudus,Mejobo,Golantepus,59381,10500,STD,reguler
1111,Ninja Xpress,40135,Jawa Tengah,Kudus,Undaan,Ketanjung,59372,10500,STD,reguler
1112,Ninja Xpress,40135,Jawa Tengah,Kudus,Kaliwungu,Bakalankrapyak,59332,10500,STD,reguler
1113,Ninja Xpress,40135,Jawa Tengah,Magelang Kota,Magelang Selatan,Rejowinangun Selatan,56124,15800,STD,reguler
1114,Ninja Xpress,40135,Jawa Tengah,Magelang Kota,Magelang Tengah,Wates,56112,15800,STD,reguler
1115,Ninja Xpress,40135,Jawa Tengah,Magelang Kota,Magelang Utara,Jambewangi,56115,15800,STD,reguler
1116,Ninja Xpress,40135,Jawa Tengah,Pati,Batangan,Batursari,59186,16000,STD,reguler
1117,Ninja Xpress,40135,Jawa Tengah,Pati,Cluwak,Bleber,59157,16000,STD,reguler
1118,Ninja Xpress,40135,Jawa Tengah,Pati,Dukuhseti,Alasdowo,59158,16000,STD,reguler
1119,Ninja Xpress,40135,Jawa Tengah,Pati,Gembong,Bageng,59162,16000,STD,reguler
1120,Ninja Xpress,40135,Jawa Tengah,Pati,Gunungwungkal,Bancak,59156,16000,STD,reguler
1121,Ninja Xpress,40135,Jawa Tengah,Pati,Jaken,Tegalarum,59184,16000,STD,reguler
1122,Ninja Xpress,40135,Jawa Tengah,Pati,Jakenan,Bungasrejo,59182,16000,STD,reguler
1123,Ninja Xpress,40135,Jawa Tengah,Pati,Juwana,Agungmulyo,59185,16000,STD,reguler
1124,Ninja Xpress,40135,Jawa Tengah,Pati,Kayen,Beketel,59171,16000,STD,reguler
1125,Ninja Xpress,40135,Jawa Tengah,Pati,Margorejo,Badegan,59163,16000,STD,reguler
1126,Ninja Xpress,40135,Jawa Tengah,Pati,Margoyoso,Bulumanis Kidul,59154,16000,STD,reguler
1127,Ninja Xpress,40135,Jawa Tengah,Pati,Pati,Sukoharjo,59113,16000,STD,reguler
1128,Ninja Xpress,40135,Jawa Tengah,Pati,Pucakwangi,Bodeh,59183,16000,STD,reguler
1129,Ninja Xpress,40135,Jawa Tengah,Pati,Tambakromo,Angkatan Kidul,59174,16000,STD,reguler
1130,Ninja Xpress,40135,Jawa Tengah,Pati,Tayu,Ngablak,59155,16000,STD,reguler
1131,Ninja Xpress,40135,Jawa Tengah,Pati,Tlogowungu,Cabak,59161,16000,STD,reguler
1132,Ninja Xpress,40135,Jawa Tengah,Pati,Trangkil,Asempapan,59153,16000,STD,reguler
1133,Ninja Xpress,40135,Jawa Tengah,Pati,Wedarijaksa,Bangsalrejo,59152,16000,STD,reguler
1134,Ninja Xpress,40135,Jawa Tengah,Pati,Winong,Blingijati,59181,16000,STD,reguler
1135,Ninja Xpress,40135,Jawa Tengah,Pati,Sukolilo,Jimbaran,59172,16000,STD,reguler
1136,Ninja Xpress,40135,Jawa Tengah,Pati,Gabus,Koryokalangan,59173,16000,STD,reguler
1137,Ninja Xpress,40135,Jawa Tengah,Pekalongan Kota,Pekalongan Barat,Wonoyoso,51111,9500,STD,reguler
1138,Ninja Xpress,40135,Jawa Tengah,Pekalongan Kota,Pekalongan Selatan,Banyurip Alit,51139,9500,STD,reguler
1139,Ninja Xpress,40135,Jawa Tengah,Pekalongan Kota,Pekalongan Timur,Poncol,51122,9500,STD,reguler
1140,Ninja Xpress,40135,Jawa Tengah,Pekalongan Kota,Pekalongan Utara,Pabean,51141,9500,STD,reguler
1141,Ninja Xpress,40135,Jawa Tengah,Pemalang,Bantarbolang,Karangasem,52352,16000,STD,reguler
1142,Ninja Xpress,40135,Jawa Tengah,Pemalang,Belik,Badak,52356,16000,STD,reguler
1143,Ninja Xpress,40135,Jawa Tengah,Pemalang,Bodeh,Babakan,52365,16000,STD,reguler
1144,Ninja Xpress,40135,Jawa Tengah,Pemalang,Comal,Ambokulon,52363,16000,STD,reguler
1145,Ninja Xpress,40135,Jawa Tengah,Pemalang,Moga,Banyumudal,52354,16000,STD,reguler
1146,Ninja Xpress,40135,Jawa Tengah,Pemalang,Pemalang,Banjarmulya,52319,16000,STD,reguler
1147,Ninja Xpress,40135,Jawa Tengah,Pemalang,Petarukan,Bulu,52362,16000,STD,reguler
1148,Ninja Xpress,40135,Jawa Tengah,Pemalang,Pulosari,Batursari,52355,16000,STD,reguler
1149,Ninja Xpress,40135,Jawa Tengah,Pemalang,Randudongkal,Bulakan,52353,16000,STD,reguler
1150,Ninja Xpress,40135,Jawa Tengah,Pemalang,Ulujami,Ambowetan,52371,16000,STD,reguler
1151,Ninja Xpress,40135,Jawa Tengah,Pemalang,Warungpring,Cibuyur,52354,16000,STD,reguler
1152,Ninja Xpress,40135,Jawa Tengah,Pemalang,Watukumpul,Bodas,52357,16000,STD,reguler
1153,Ninja Xpress,40135,Jawa Tengah,Pemalang,Ampelgading,Ampelgading,52364,16000,STD,reguler
1154,Ninja Xpress,40135,Jawa Tengah,Pemalang,Taman,Asemdoyong,52361,16000,STD,reguler
1155,Ninja Xpress,40135,Jawa Tengah,Purbalingga,Bobotsari,Banjarsari,53353,16000,STD,reguler
1156,Ninja Xpress,40135,Jawa Tengah,Purbalingga,Bojongsari,Jagalan,53362,16000,STD,reguler
1157,Ninja Xpress,40135,Jawa Tengah,Purbalingga,Bukateja,Bajong,53382,16000,STD,reguler
1158,Ninja Xpress,40135,Jawa Tengah,Purbalingga,Kaligondang,Arenan,53391,16000,STD,reguler
1159,Ninja Xpress,40135,Jawa Tengah,Purbalingga,Kalimanah,Penaruban,53371,16000,STD,reguler
1160,Ninja Xpress,40135,Jawa Tengah,Purbalingga,Karangjambu,Danasari,53357,16000,STD,reguler
1161,Ninja Xpress,40135,Jawa Tengah,Purbalingga,Karangmoncol,Baleraksa,53355,16000,STD,reguler
1162,Ninja Xpress,40135,Jawa Tengah,Purbalingga,Karangreja,Gondang,53357,16000,STD,reguler
1163,Ninja Xpress,40135,Jawa Tengah,Purbalingga,Kejobong,Bandingan,53392,16000,STD,reguler
1164,Ninja Xpress,40135,Jawa Tengah,Purbalingga,Kemangkon,Bakulan,53381,16000,STD,reguler
1165,Ninja Xpress,40135,Jawa Tengah,Purbalingga,Kertanegara,Adiarsa,53354,16000,STD,reguler
1166,Ninja Xpress,40135,Jawa Tengah,Purbalingga,Kutasari,Candinata,53361,16000,STD,reguler
1167,Ninja Xpress,40135,Jawa Tengah,Purbalingga,Mrebet,Binangun,53352,16000,STD,reguler
1168,Ninja Xpress,40135,Jawa Tengah,Purbalingga,Padamara,Bojanegara,53372,16000,STD,reguler
1169,Ninja Xpress,40135,Jawa Tengah,Purbalingga,Pengadegan,Bedagas,53393,16000,STD,reguler
1170,Ninja Xpress,40135,Jawa Tengah,Purbalingga,Purbalingga,Bancar,53316,16000,STD,reguler
1171,Ninja Xpress,40135,Jawa Tengah,Purbalingga,Rembang,Bantarbarang,53356,16000,STD,reguler
1172,Ninja Xpress,40135,Jawa Tengah,Purbalingga,Karanganyar,Banjarkerta,53354,16000,STD,reguler
1173,Ninja Xpress,40135,Jawa Tengah,Purworejo,Grabag,Aglik,54265,16700,STD,reguler
1174,Ninja Xpress,40135,Jawa Tengah,Purworejo,Bagelen,Bagelen,54174,16700,STD,reguler
1175,Ninja Xpress,40135,Jawa Tengah,Purworejo,Banyuurip,Bajangrejo,54171,16700,STD,reguler
1176,Ninja Xpress,40135,Jawa Tengah,Purworejo,Bener,Bener,54183,16700,STD,reguler
1177,Ninja Xpress,40135,Jawa Tengah,Purworejo,Bruno,Blimbing,54261,16700,STD,reguler
1178,Ninja Xpress,40135,Jawa Tengah,Purworejo,Butuh,Andong,54264,16700,STD,reguler
1179,Ninja Xpress,40135,Jawa Tengah,Purworejo,Gebang,Sendangsari,54191,16700,STD,reguler
1180,Ninja Xpress,40135,Jawa Tengah,Purworejo,Kaligesing,Donorejo,54175,16700,STD,reguler
1181,Ninja Xpress,40135,Jawa Tengah,Purworejo,Kemiri,Karangduwur (Bedono,54262,16700,STD,reguler
1182,Ninja Xpress,40135,Jawa Tengah,Purworejo,Kutoarjo,Kaliwatubumi,54212,16700,STD,reguler
1183,Ninja Xpress,40135,Jawa Tengah,Purworejo,Loano,Banyuasin Kembaran,54181,16700,STD,reguler
1184,Ninja Xpress,40135,Jawa Tengah,Purworejo,Ngombol,Bojong,54172,16700,STD,reguler
1185,Ninja Xpress,40135,Jawa Tengah,Purworejo,Pituruh,Blekatuk,54263,16700,STD,reguler
1186,Ninja Xpress,40135,Jawa Tengah,Purworejo,Bayan,Bandungrejo,54222,16700,STD,reguler
1187,Ninja Xpress,40135,Jawa Tengah,Purworejo,Purwodadi,Sumberejo,54173,16700,STD,reguler
1188,Ninja Xpress,40135,Jawa Tengah,Purworejo,Purworejo,Baledono,54118,16700,STD,reguler
1189,Ninja Xpress,40135,Jawa Tengah,Rembang,Gunem,Banyuurip,59263,16000,STD,reguler
1190,Ninja Xpress,40135,Jawa Tengah,Rembang,Kaliori,Babadan,59252,16000,STD,reguler
1191,Ninja Xpress,40135,Jawa Tengah,Rembang,Kragan,Balongmulyo,59273,16000,STD,reguler
1192,Ninja Xpress,40135,Jawa Tengah,Rembang,Lasem,Babagan,59271,16000,STD,reguler
1193,Ninja Xpress,40135,Jawa Tengah,Rembang,Pamotan,Bamban,59261,16000,STD,reguler
1194,Ninja Xpress,40135,Jawa Tengah,Rembang,Pancur,Banyuurip,59262,16000,STD,reguler
1195,Ninja Xpress,40135,Jawa Tengah,Rembang,Sale,Bancang,59265,16000,STD,reguler
1196,Ninja Xpress,40135,Jawa Tengah,Rembang,Sarang,Babaktulung,59274,16000,STD,reguler
1197,Ninja Xpress,40135,Jawa Tengah,Rembang,Sedan,Bogorejo,59264,16000,STD,reguler
1198,Ninja Xpress,40135,Jawa Tengah,Rembang,Sluke,Bendo,59272,16000,STD,reguler
1199,Ninja Xpress,40135,Jawa Tengah,Rembang,Sulang,Bogorame,59254,16000,STD,reguler
1200,Ninja Xpress,40135,Jawa Tengah,Rembang,Bulu,Bulu,59255,16000,STD,reguler
1201,Ninja Xpress,40135,Jawa Tengah,Rembang,Rembang,Kemirirejo,59214,16000,STD,reguler
1202,Ninja Xpress,40135,Jawa Tengah,Rembang,Sumber,Bogorejo,59253,16000,STD,reguler
1203,Ninja Xpress,40135,Jawa Tengah,Salatiga,Argomulyo,Noborejo,50736,9500,STD,reguler
1204,Ninja Xpress,40135,Jawa Tengah,Salatiga,Sidomukti,Kalicacing,50724,9500,STD,reguler
1205,Ninja Xpress,40135,Jawa Tengah,Salatiga,Tingkir,Kutowinangun,50742,9500,STD,reguler
1206,Ninja Xpress,40135,Jawa Tengah,Salatiga,Sidorejo,Blotongan,50715,9500,STD,reguler
1207,Ninja Xpress,40135,Jawa Tengah,Semarang Kota,Banyumanik,Tembalang,50269,15500,STD,reguler
1208,Ninja Xpress,40135,Jawa Tengah,Semarang Kota,Candisari,Lempongsari,50614,15500,STD,reguler
1209,Ninja Xpress,40135,Jawa Tengah,Semarang Kota,Gajah Mungkur,Bendan Duwur,50235,15500,STD,reguler
1210,Ninja Xpress,40135,Jawa Tengah,Semarang Kota,Gayamsari,Siwalan,50162,15500,STD,reguler
1211,Ninja Xpress,40135,Jawa Tengah,Semarang Kota,Genuk,Karangrejo,50231,15500,STD,reguler
1212,Ninja Xpress,40135,Jawa Tengah,Semarang Kota,Gunungpati,Lerep,50226,15500,STD,reguler
1213,Ninja Xpress,40135,Jawa Tengah,Semarang Kota,Ngaliyan,Karanganyar,50185,15500,STD,reguler
1214,Ninja Xpress,40135,Jawa Tengah,Semarang Kota,Pedurungan,Batursari,50192,15500,STD,reguler
1215,Ninja Xpress,40135,Jawa Tengah,Semarang Kota,Semarang Barat,Sawo,50148,15500,STD,reguler
1216,Ninja Xpress,40135,Jawa Tengah,Semarang Kota,Semarang Selatan,Gemah,50248,15500,STD,reguler
1217,Ninja Xpress,40135,Jawa Tengah,Semarang Kota,Semarang Tengah,Pendrikan Kidul,50131,15500,STD,reguler
1218,Ninja Xpress,40135,Jawa Tengah,Semarang Kota,Semarang Timur,Mlatibaru,50122,15500,STD,reguler
1219,Ninja Xpress,40135,Jawa Tengah,Semarang Kota,Semarang Utara,Tlogosari Kulon,50173,15500,STD,reguler
1220,Ninja Xpress,40135,Jawa Tengah,Semarang Kota,Tembalang,Pedalangan,50275,15500,STD,reguler
1221,Ninja Xpress,40135,Jawa Tengah,Semarang Kota,Mijen,Kliris,50216,15500,STD,reguler
1222,Ninja Xpress,40135,Jawa Tengah,Semarang Kota,Tugu,Jrakah,50151,15500,STD,reguler
1223,Ninja Xpress,40135,Jawa Tengah,Sragen,Gemolong,Brangkal,57274,16000,STD,reguler
1224,Ninja Xpress,40135,Jawa Tengah,Sragen,Gesi,Blangu,57262,16000,STD,reguler
1225,Ninja Xpress,40135,Jawa Tengah,Sragen,Jenar,Banyurip,57256,16000,STD,reguler
1226,Ninja Xpress,40135,Jawa Tengah,Sragen,Kalijambe,Samberembe,57275,16000,STD,reguler
1227,Ninja Xpress,40135,Jawa Tengah,Sragen,Karangmalang,Guworejo,57222,16000,STD,reguler
1228,Ninja Xpress,40135,Jawa Tengah,Sragen,Kedawung,Botok,57292,16000,STD,reguler
1229,Ninja Xpress,40135,Jawa Tengah,Sragen,Masaran,Pulosari,57282,16000,STD,reguler
1230,Ninja Xpress,40135,Jawa Tengah,Sragen,Miri,Bagor,57276,16000,STD,reguler
1231,Ninja Xpress,40135,Jawa Tengah,Sragen,Mondokan,Gemantar,57271,16000,STD,reguler
1232,Ninja Xpress,40135,Jawa Tengah,Sragen,Ngrampal,Plumbon,57252,16000,STD,reguler
1233,Ninja Xpress,40135,Jawa Tengah,Sragen,Plupuh,Cangkol,57283,16000,STD,reguler
1234,Ninja Xpress,40135,Jawa Tengah,Sragen,Sambirejo,Blimbing,57293,16000,STD,reguler
1235,Ninja Xpress,40135,Jawa Tengah,Sragen,Sambung Macan,Karanganyar,57253,16000,STD,reguler
1236,Ninja Xpress,40135,Jawa Tengah,Sragen,Sragen,Plumbungan,57214,16000,STD,reguler
1237,Ninja Xpress,40135,Jawa Tengah,Sragen,Sumberlawang,Cepoko,57272,16000,STD,reguler
1238,Ninja Xpress,40135,Jawa Tengah,Sragen,Tangen,Denanyar,57261,16000,STD,reguler
1239,Ninja Xpress,40135,Jawa Tengah,Sragen,Tanon,Bonagung,57277,16000,STD,reguler
1240,Ninja Xpress,40135,Jawa Tengah,Sragen,Sidoharjo,Bentak,57281,16000,STD,reguler
1241,Ninja Xpress,40135,Jawa Tengah,Sragen,Gondang,Bumiaji,57254,16000,STD,reguler
1242,Ninja Xpress,40135,Jawa Tengah,Sragen,Sukodono,Baleharjo,57263,16000,STD,reguler
1243,Ninja Xpress,40135,Jawa Tengah,Sukoharjo,Baki,Krajan,57556,21000,STD,reguler
1244,Ninja Xpress,40135,Jawa Tengah,Sukoharjo,Bendosari,Bendosari,57528,21000,STD,reguler
1245,Ninja Xpress,40135,Jawa Tengah,Sukoharjo,Gatak,Gentan,57557,21000,STD,reguler
1246,Ninja Xpress,40135,Jawa Tengah,Sukoharjo,Kartasura,Karangasem,57169,21000,STD,reguler
1247,Ninja Xpress,40135,Jawa Tengah,Sukoharjo,Mojolaban,Jati,57554,21000,STD,reguler
1248,Ninja Xpress,40135,Jawa Tengah,Sukoharjo,Nguter,Baran,57571,21000,STD,reguler
1249,Ninja Xpress,40135,Jawa Tengah,Sukoharjo,Polokarto,Kajuapak,57555,21000,STD,reguler
1250,Ninja Xpress,40135,Jawa Tengah,Sukoharjo,Tawangsari,Keteguhan,57561,21000,STD,reguler
1251,Ninja Xpress,40135,Jawa Tengah,Sukoharjo,Weru,Alasombo,57562,21000,STD,reguler
1252,Ninja Xpress,40135,Jawa Tengah,Sukoharjo,Grogol,Kartasura,57552,21000,STD,reguler
1253,Ninja Xpress,40135,Jawa Tengah,Sukoharjo,Bulu,Bulu,57563,21000,STD,reguler
1254,Ninja Xpress,40135,Jawa Tengah,Sukoharjo,Sukoharjo,Pajang,57511,21000,STD,reguler
1255,Ninja Xpress,40135,Jawa Tengah,Surakarta (Solo),Jebres,Kampung Baru,57122,15500,STD,reguler
1256,Ninja Xpress,40135,Jawa Tengah,Surakarta (Solo),Laweyan,Pabelan,57145,15500,STD,reguler
1257,Ninja Xpress,40135,Jawa Tengah,Surakarta (Solo),Pasar Kliwon,Mojo,57117,15500,STD,reguler
1258,Ninja Xpress,40135,Jawa Tengah,Surakarta (Solo),Serengan,Pasar Kliwon,57156,15500,STD,reguler
1259,Ninja Xpress,40135,Jawa Tengah,Surakarta (Solo),Banjarsari,Mojosongo,57136,15500,STD,reguler
1260,Ninja Xpress,40135,Jawa Tengah,Tegal Kota,Margadana,Pesurungan Kidul,52141,16000,STD,reguler
1261,Ninja Xpress,40135,Jawa Tengah,Tegal Kota,Tegal Barat,Kraton,52112,16000,STD,reguler
1262,Ninja Xpress,40135,Jawa Tengah,Tegal Kota,Tegal Selatan,Kemandungan,52133,16000,STD,reguler
1263,Ninja Xpress,40135,Jawa Tengah,Tegal Kota,Tegal Timur,Randugunting,52125,16000,STD,reguler
1264,Ninja Xpress,40135,Jawa Tengah,Temanggung,Bulu,Wanutengah,56253,21000,STD,reguler
1265,Ninja Xpress,40135,Jawa Tengah,Temanggung,Bansari,Balesari,56265,21000,STD,reguler
1266,Ninja Xpress,40135,Jawa Tengah,Temanggung,Bejen,Banjarsari,56258,21000,STD,reguler
1267,Ninja Xpress,40135,Jawa Tengah,Temanggung,Candiroto,Tegalrejo,56257,21000,STD,reguler
1268,Ninja Xpress,40135,Jawa Tengah,Temanggung,Gemawang,Banaran,56283,21000,STD,reguler
1269,Ninja Xpress,40135,Jawa Tengah,Temanggung,Jumo,Bandunggede,56256,21000,STD,reguler
1270,Ninja Xpress,40135,Jawa Tengah,Temanggung,Kaloran,Gandon,56282,21000,STD,reguler
1271,Ninja Xpress,40135,Jawa Tengah,Temanggung,Kedu,Bandunggede,56252,21000,STD,reguler
1272,Ninja Xpress,40135,Jawa Tengah,Temanggung,Kledung,Batursari,56264,21000,STD,reguler
1273,Ninja Xpress,40135,Jawa Tengah,Temanggung,Kranggan,Badran,56271,21000,STD,reguler
1274,Ninja Xpress,40135,Jawa Tengah,Temanggung,Ngadirejo,Sigethuk,56255,21000,STD,reguler
1275,Ninja Xpress,40135,Jawa Tengah,Temanggung,Parakan,Bagusan,56254,21000,STD,reguler
1276,Ninja Xpress,40135,Jawa Tengah,Temanggung,Pringsurat,Gowak,56272,21000,STD,reguler
1277,Ninja Xpress,40135,Jawa Tengah,Temanggung,Selopampang,Bagusan,56262,21000,STD,reguler
1278,Ninja Xpress,40135,Jawa Tengah,Temanggung,Temanggung,Tidar Selatan,56214,21000,STD,reguler
1279,Ninja Xpress,40135,Jawa Tengah,Temanggung,Tembarak,Banaran,56261,21000,STD,reguler
1280,Ninja Xpress,40135,Jawa Tengah,Temanggung,Tlogomulyo,Balerejo,56263,21000,STD,reguler
1281,Ninja Xpress,40135,Jawa Tengah,Temanggung,Tretep,Bendungan,56259,21000,STD,reguler
1282,Ninja Xpress,40135,Jawa Tengah,Temanggung,Wonoboyo,Cemoro,56266,21000,STD,reguler
1283,Ninja Xpress,40135,Jawa Tengah,Temanggung,Kandangan,Baledu,56281,21000,STD,reguler
1284,Ninja Xpress,40135,Jawa Tengah,Wonogiri,Baturetno,Balepanjang,57673,16000,STD,reguler
1285,Ninja Xpress,40135,Jawa Tengah,Wonogiri,Batuwarno,Batuwarno,57674,16000,STD,reguler
1286,Ninja Xpress,40135,Jawa Tengah,Wonogiri,Bulukerto,Bulukerto,57697,16000,STD,reguler
1287,Ninja Xpress,40135,Jawa Tengah,Wonogiri,Eromoko,Baleharjo,57663,16000,STD,reguler
1288,Ninja Xpress,40135,Jawa Tengah,Wonogiri,Girimarto,Bubakan,57683,16000,STD,reguler
1289,Ninja Xpress,40135,Jawa Tengah,Wonogiri,Giritontro,Bayemharjo,57678,16000,STD,reguler
1290,Ninja Xpress,40135,Jawa Tengah,Wonogiri,Giriwoyo,Kamulan,57675,16000,STD,reguler
1291,Ninja Xpress,40135,Jawa Tengah,Wonogiri,Jatipurno,Balepanjang,57693,16000,STD,reguler
1292,Ninja Xpress,40135,Jawa Tengah,Wonogiri,Jatisrono,Jatinom,57691,16000,STD,reguler
1293,Ninja Xpress,40135,Jawa Tengah,Wonogiri,Karangtengah,Jeblogan,57677,16000,STD,reguler
1294,Ninja Xpress,40135,Jawa Tengah,Wonogiri,Kismantoro,Bugelan,57696,16000,STD,reguler
1295,Ninja Xpress,40135,Jawa Tengah,Wonogiri,Manyaran,Bero,57662,16000,STD,reguler
1296,Ninja Xpress,40135,Jawa Tengah,Wonogiri,Paranggupito,Gendayakan,57678,16000,STD,reguler
1297,Ninja Xpress,40135,Jawa Tengah,Wonogiri,Pracimantoro,Banaran,57664,16000,STD,reguler
1298,Ninja Xpress,40135,Jawa Tengah,Wonogiri,Puhpelem,Giriharjo,57698,16000,STD,reguler
1299,Ninja Xpress,40135,Jawa Tengah,Wonogiri,Purwantoro,Bakalan,57695,16000,STD,reguler
1300,Ninja Xpress,40135,Jawa Tengah,Wonogiri,Selogiri,Wonokarto,57652,16000,STD,reguler
1301,Ninja Xpress,40135,Jawa Tengah,Wonogiri,Slogohimo,Bulusari,57694,16000,STD,reguler
1302,Ninja Xpress,40135,Jawa Tengah,Wonogiri,Tirtomoyo,Gondang,57672,16000,STD,reguler
1303,Ninja Xpress,40135,Jawa Tengah,Wonogiri,Wonogiri,Bulusulur,57615,16000,STD,reguler
1304,Ninja Xpress,40135,Jawa Tengah,Wonogiri,Wuryantoro,Mojopura,57661,16000,STD,reguler
1305,Ninja Xpress,40135,Jawa Tengah,Wonogiri,Nguntoronadi,Beji,57671,16000,STD,reguler
1306,Ninja Xpress,40135,Jawa Tengah,Wonogiri,Jatiroto,Boto,57692,16000,STD,reguler
1307,Ninja Xpress,40135,Jawa Tengah,Wonogiri,Ngadirojo,Gedong,57681,16000,STD,reguler
1308,Ninja Xpress,40135,Jawa Tengah,Wonogiri,Sidoharjo,Jatinom,57682,16000,STD,reguler
1309,Ninja Xpress,40135,Jawa Tengah,Wonosobo,Garung,Garung,56353,16000,STD,reguler
1310,Ninja Xpress,40135,Jawa Tengah,Wonosobo,Kalibawang,Sidodadi,56373,16000,STD,reguler
1311,Ninja Xpress,40135,Jawa Tengah,Wonosobo,Kalikajar,Bowongso,56372,16000,STD,reguler
1312,Ninja Xpress,40135,Jawa Tengah,Wonosobo,Kaliwiro,Bendungan,56364,16000,STD,reguler
1313,Ninja Xpress,40135,Jawa Tengah,Wonosobo,Kejajar,Buntu,56354,16000,STD,reguler
1314,Ninja Xpress,40135,Jawa Tengah,Wonosobo,Kepil,Bener,56374,16000,STD,reguler
1315,Ninja Xpress,40135,Jawa Tengah,Wonosobo,Kertek,Butuh,56371,16000,STD,reguler
1316,Ninja Xpress,40135,Jawa Tengah,Wonosobo,Leksono,Besani,56362,16000,STD,reguler
