No,shipment_order_no,awb_number,weight,origin_subdistrict,origin_postal_code,destination_subdistrict,destination_postal_code,rate_code,min_sla,max_sla,min_sla_api,max_sla_api
68185,TRD2023020306544,2534902300071964,1,Bunigeulis,45556,Sarwadadi,53281,REG23,3,,,
68186,TRD2023020306570,0733272300159257,1,Pekayon Jaya,17148,Brang Bara,84314,REG23,2,,,
68187,TRD2023020306645,0733272300159349,1,Pekayon Jaya,17148,Nyur Lembang,83371,REG23,3,,,
68188,TRD2023020306653,0733272300159430,1,Pekayon Jaya,17148,Batangkaluku,92117,REG23,2,,,
68189,TRD2023020306665,0733272300159489,1,Pekayon Jaya,17148,Jelayan,78874,REG23,5,,,
68190,TRD2023020307588,0733272300159588,1,Pekayon Jaya,17148,Nusaniwe I,97117,REG23,2,,,
68191,TRD2023020307589,0733272300159745,1,Pekayon Jaya,17148,Bula,97555,REG23,1,10,,
68192,TRD2023020307594,0733272300159786,1,Pekayon Jaya,17148,Hatetabako,97863,REG23,5,,,
68193,TRD2023020307650,0733272300160263,1,Pekayon Jaya,17148,Kladuk,98454,REG23,6,,,
68194,TRD2023020307689,0733272300160453,1,Pekayon Jaya,17148,Tagalaya,97852,REG23,5,,,
68195,TRD2023020307702,0733272300160693,1,Pekayon Jaya,17148,Tanah Merah,85361,REG23,5,,,
68196,TRD2023020402458,0733272300161428,1,Pekayon Jaya,17148,Carep,86519,REG23,1,10,,
68197,TRD2023020402517,2534902300072582,1,Bunigeulis,45556,Kayu Merah,98611,REG23,6,,,
68198,TRD2023020402525,2534902300072632,1,Bunigeulis,45556,Kasi (Kassi),98357,REG23,6,,,
68199,TRD2023020402530,2534902300072764,1,Bunigeulis,45556,Bintuni Timur,98364,REG23,4,,,
68200,TRD2023020402533,2534902300072723,1,Bunigeulis,45556,Lestari,21211,REG23,5,,,
68201,TRD2023020402729,0434532300038286,1,A M P L A S,20148,Melati Kebun,20986,REG23,1,,,
68202,TRD2023020402730,0434532300038203,1,A M P L A S,20148,Perkebunan Bandar Pulau,21274,REG23,1,,,
68203,TRD2023020402863,0930842300027828,1,Sukodadi,30154,Berlian Makmur,30756,REG23,3,,,
68204,TRD2023020402884,4727892300027731,1,Rintis,28155,Lubuk Basung,26451,REG23,2,,,
68205,TRD2023020402895,4727892300027871,1,Rintis,28155,Gurun Lawas/Laweh,25145,REG23,1,,,
68206,TRD2023020402905,4727892300027921,1,Rintis,28155,Kubu Parak Karakah (Dalam),25126,REG23,1,,,
68207,TRD2023020402918,4727892300027830,1,Rintis,28155,Tanjung Balai Karimun,29661,REG23,6,,,
68208,TRD2023020402921,4727892300027897,1,Rintis,28155,Aua Kuniang,26566,REG23,5,,,
68209,TRD2023020402922,4727892300028002,1,Rintis,28155,Sei/Sungai Limau,27684,REG23,5,,,
68210,TRD2023020402937,4727892300028325,1,Rintis,28155,Solok Bio-Bio,26271,REG23,5,,,
68211,TRD2023020402939,4727892300028341,1,Rintis,28155,Mekar Jaya,28381,REG23,2,,,
68212,TRD2023020402944,4727892300028259,1,Rintis,28155,Bengkong Indah,29458,REG23,2,,,
68213,TRD2023020402991,0532932300034486,1,Kerobokan Kelod,80117,Netenaen,85981,REG23,5,,,
68214,TRD2023020403000,0532932300034759,1,Kerobokan Kelod,80117,Bardao (Berdao),85715,REG23,2,,,
68215,TRD2023020403013,0532932300034783,1,Kerobokan Kelod,80117,Tikatukang,86262,REG23,5,,,
68216,TRD2023020403246,0733272300162020,1,Pekayon Jaya,17148,Brang Bara,84314,REG23,2,,,
68217,TRD2023020403259,0733272300162111,1,Pekayon Jaya,17148,Wailukum,97862,REG23,5,,,
68218,TRD2023020403303,0733272300162277,1,Pekayon Jaya,17148,Nusaniwe I,97117,REG23,2,,,
68219,TRD2023020403430,0434532300039011,1,A M P L A S,20148,Batang Beruh,22212,REG23,1,,,
68220,TRD2023020403451,0434532300039110,1,A M P L A S,20148,Dataran Tinggi,20736,REG23,1,,,
68221,TRD2023020403501,4727892300028598,1,Rintis,28155,Seberang Tembilahan Barat,29212,REG23,2,,,
68222,TRD2023020403514,0136932300094696,1,Grogol,11450,Amahai (Amaiiai),97516,REG23,1,10,,
68223,TRD2023020403526,0136932300094639,1,Grogol,11450,Air Kepala Tujuh,33123,REG23,1,,,
68224,TRD2023020403540,0136932300094803,1,Grogol,11450,Akembawi,95818,REG23,5,,,
68225,TRD2023020403568,0136932300095198,1,Grogol,11450,Tebangan Lebak/Lembak,75618,REG23,5,,,
68226,TRD2023020403641,0136932300095859,1,Grogol,11450,Sario Kotabaru,95115,REG23,2,,,
68227,TRD2023020403642,0136932300095834,1,Grogol,11450,Besar,20251,REG23,1,,,
68228,TRD2023020403653,2534902300073838,1,Bunigeulis,45556,Iwaka,99968,REG23,6,,,
68229,TRD2023020403700,0733272300162442,1,Pekayon Jaya,17148,Labuhan Sangoro,84383,REG23,3,,,
68230,TRD2023020403712,0733272300162608,1,Pekayon Jaya,17148,Beo Sepang,86754,REG23,5,,,
68231,TRD2023020403713,0733272300162699,1,Pekayon Jaya,17148,Taunbaen,85682,REG23,5,,,
68232,TRD2023020403749,2534902300074158,1,Bunigeulis,45556,Pal Putih,98412,REG23,2,,,
68233,TRD2023020403795,0733272300162921,1,Pekayon Jaya,17148,Batangkaluku,92117,REG23,2,,,
68234,TRD2023020403814,0733272300163259,1,Pekayon Jaya,17148,Beraim,83582,REG23,3,,,
68235,TRD2023020403824,0733272300163457,1,Pekayon Jaya,17148,Teluk Lingga,75683,REG23,3,,,
68236,TRD2023020403852,0733272300163515,1,Pekayon Jaya,17148,Putussibau Kota,78716,REG23,5,,,
68237,TRD2023020403865,0733272300163127,1,Pekayon Jaya,17148,Tebangan Lebak/Lembak,75618,REG23,5,,,
68238,TRD2023020403870,0733272300163507,1,Pekayon Jaya,17148,Teluk Lingga,75683,REG23,3,,,
68239,TRD2023020403881,2534902300074307,1,Bunigeulis,45556,Klatomok,98451,REG23,6,,,
68240,TRD2023020403883,2534902300074273,1,Bunigeulis,45556,Iwaka,99968,REG23,6,,,
68241,TRD2023020403893,2534902300074216,1,Bunigeulis,45556,Kasi (Kassi),98357,REG23,6,,,
68242,TRD2023020404742,0733272300163846,1,Pekayon Jaya,17148,Buloa,90212,REG23,2,,,
68243,TRD2023020404815,2534902300074448,1,Bunigeulis,45556,Lariang,91571,REG23,5,,,
68244,TRD2023020405559,0733272300164125,1,Pekayon Jaya,17148,Hambala,87112,REG23,3,,,
68245,TRD2023020405571,0733272300164133,1,Pekayon Jaya,17148,Bada,84211,REG23,2,,,
68246,TRD2023020405576,0733272300164216,1,Pekayon Jaya,17148,Done,86152,REG23,5,,,
68247,TRD2023020405583,0733272300164505,1,Pekayon Jaya,17148,Kayu Merah,98611,REG23,6,,,
68248,TRD2023020405587,0733272300164406,1,Pekayon Jaya,17148,Pal Putih,98412,REG23,2,,,
68249,TRD2023020405596,0733272300164661,1,Pekayon Jaya,17148,Wailukum,97862,REG23,5,,,
68250,TRD2023020405623,0733272300164521,1,Pekayon Jaya,17148,Saria,98654,REG23,4,,,
68251,TRD2023020405635,0733272300165189,1,Pekayon Jaya,17148,Done,86152,REG23,5,,,
68252,TRD2023020605549,0733272300166641,1,Pekayon Jaya,17148,Kalisegoro,50229,REG23,1,,,
68253,TRD2023020605558,0733272300165718,1,Pekayon Jaya,17148,Nusaniwe I,97117,REG23,2,,,
68254,TRD2023020605566,0733272300166740,1,Pekayon Jaya,17148,Essang,69481,REG23,1,10,,
68255,TRD2023020605577,0733272300166468,1,Pekayon Jaya,17148,Amahai (Amaiiai),97516,REG23,1,10,,
68256,TRD2023020605589,0733272300166526,1,Pekayon Jaya,17148,Cot Teungoh,24112,REG23,2,,,
68257,TRD2023020605595,0733272300166872,1,Pekayon Jaya,17148,Ana Engge,87261,REG23,1,10,,
68258,TRD2023020605602,0733272300167086,1,Pekayon Jaya,17148,Mekar Jaya,28381,REG23,2,,,
68259,TRD2023020605637,0733272300167060,1,Pekayon Jaya,17148,Bataraguru,93714,REG23,3,,,
68260,TRD2023020605642,0733272300166922,1,Pekayon Jaya,17148,Kampung Jawa,95433,REG23,5,,,
68261,TRD2023020605645,0733272300166864,1,Pekayon Jaya,17148,Timpeh,27678,REG23,3,,,
68262,TRD2023020605655,0733272300167045,1,Pekayon Jaya,17148,Hutatoruan V,22413,REG23,2,,,
68263,TRD2023020605658,0733272300166898,1,Pekayon Jaya,17148,Sei Alim Ulu,21272,REG23,3,,,
68264,TRD2023020605807,2534902300074729,1,Bunigeulis,45556,Kayu Merah,98611,REG23,6,,,
68265,TRD2023020605808,2534902300074794,1,Bunigeulis,45556,Kayu Merah,98611,REG23,6,,,
68266,TRD2023020605989,0434532300039268,1,A M P L A S,20148,Sondi Raya,21162,REG23,1,,,
68267,TRD2023020605996,0434532300039292,1,A M P L A S,20148,Lestari,21211,REG23,1,,,
68268,TRD2023020606010,0434532300039896,1,A M P L A S,20148,Paya Tusam,20811,REG23,1,,,
68269,TRD2023020606097,0434532300040464,1,A M P L A S,20148,Pancuran Bambu,22535,REG23,1,,,
68270,TRD2023020606110,0434532300040522,1,A M P L A S,20148,Lestari,21211,REG23,1,,,
68271,TRD2023020606138,0434532300040480,1,A M P L A S,20148,Pancuran Bambu,22535,REG23,1,,,
68272,TRD2023020606183,0434532300040928,1,A M P L A S,20148,Ulee Pata,23235,REG23,2,,,
68273,TRD2023020606209,0434532300041272,1,A M P L A S,20148,Kareng Ateuh,23657,REG23,5,,,
68274,TRD2023020606211,0434532300041132,1,A M P L A S,20148,Depet Indah,24562,REG23,5,,,
68275,TRD2023020606233,0434532300041405,1,A M P L A S,20148,Lubuk Tukko,22533,REG23,1,,,
68276,TRD2023020606289,0930842300029238,1,Sukodadi,30154,Sidodadi,35353,REG23,3,,,
68277,TRD2023020606306,0930842300029253,1,Sukodadi,30154,Ampui,33113,REG23,1,,,
68278,TRD2023020606332,0930842300028776,1,Sukodadi,30154,Simpang III Sipin,36129,REG23,1,,,
68279,TRD2023020606366,0930842300029493,1,Sukodadi,30154,Bungo Barat,37211,REG23,3,,,
68280,TRD2023020606400,4727892300028713,1,Rintis,28155,Bengkong Indah,29458,REG23,2,,,
68281,TRD2023020606435,4727892300029224,1,Rintis,28155,Mekar Jaya,28381,REG23,2,,,
68282,TRD2023020606443,4727892300029794,1,Rintis,28155,Hangtuah,28462,REG23,3,,,
68283,TRD2023020606456,4727892300030206,1,Rintis,28155,Bengkong Indah,29458,REG23,2,,,
68284,TRD2023020606458,4727892300029620,1,Rintis,28155,Katiagan Mandiangin,26567,REG23,5,,,
68285,TRD2023020606484,4727892300029968,1,Rintis,28155,Pangkalan Petal,29432,REG23,2,,,
68286,TRD2023020606489,4727892300029612,1,Rintis,28155,Perkebunan Sei/Sungai Lala,29363,REG23,3,,,
68287,TRD2023020606501,4727892300029547,1,Rintis,28155,Keritang,29274,REG23,1,10,,
68288,TRD2023020606514,4727892300029737,1,Rintis,28155,Pangkalan Petal,29432,REG23,2,,,
68289,TRD2023020606535,4727892300030255,1,Rintis,28155,Tarok Dipo,26181,REG23,5,,,
68290,TRD2023020606542,4727892300029703,1,Rintis,28155,Bengkong Indah,29458,REG23,2,,,
68291,TRD2023020606622,4727892300030404,1,Rintis,28155,Limo Kaum,27213,REG23,5,,,
68292,TRD2023020606658,4727892300030560,1,Rintis,28155,Bagan Hulu,28912,REG23,3,,,
68293,TRD2023020606661,4727892300030727,1,Rintis,28155,Mekar Jaya,28381,REG23,2,,,
68294,TRD2023020606695,0733272300167615,1,Pekayon Jaya,17148,Lateri,97231,REG23,5,,,
68295,TRD2023020606757,0532932300035442,1,Kerobokan Kelod,80117,Kedewatan,80571,REG23,1,,,
68296,TRD2023020606860,0532932300036077,1,Kerobokan Kelod,80117,Kiri Tana (Kiritana),87114,REG23,2,,,
68297,TRD2023020606866,0532932300036507,1,Kerobokan Kelod,80117,Hambala,87112,REG23,2,,,
68298,TRD2023020606909,0532932300036846,1,Kerobokan Kelod,80117,Tode Kisar,85229,REG23,1,,,
68299,TRD2023020606911,0532932300036853,1,Kerobokan Kelod,80117,Done,86152,REG23,2,,,
68300,TRD2023020606916,0532932300036879,1,Kerobokan Kelod,80117,Penfui,85148,REG23,1,,,
68301,TRD2023020606922,0532932300036978,1,Kerobokan Kelod,80117,Kiri Tana (Kiritana),87114,REG23,2,,,
68302,TRD2023020606928,0532932300036952,1,Kerobokan Kelod,80117,Carep,86519,REG23,2,,,
68303,TRD2023020606991,0136932300099489,1,Grogol,11450,Lateri,97231,REG23,5,,,
68304,TRD2023020607001,0136932300099695,1,Grogol,11450,Pasir Putih,36139,REG23,1,,,
68305,TRD2023020607006,0136932300100626,1,Grogol,11450,Ranotana,95116,REG23,2,,,
68306,TRD2023020607021,0136932300100220,1,Grogol,11450,Pasir Putih,36139,REG23,1,,,
68307,TRD2023020607057,0136932300100014,1,Grogol,11450,Wailukum,97862,REG23,5,,,
68308,TRD2023020607058,0136932300100410,1,Grogol,11450,Teluk Lingga,75683,REG23,3,,,
68309,TRD2023020607063,0136932300099836,1,Grogol,11450,Bugis,84182,REG23,3,,,
68310,TRD2023020607067,0136932300100048,1,Grogol,11450,Tagalaya,97852,REG23,5,,,
68311,TRD2023020607068,0136932300100204,1,Grogol,11450,Tanamodindi,94111,REG23,2,,,
68312,TRD2023020607070,0136932300100840,1,Grogol,11450,Pemecutan,80232,REG23,1,,,
68313,TRD2023020607077,0136932300100360,1,Grogol,11450,Nusaniwe I,97117,REG23,2,,,
68314,TRD2023020607079,0136932300100022,1,Grogol,11450,Bada,84211,REG23,2,,,
68315,TRD2023020607088,0136932300099901,1,Grogol,11450,Kiri Tana (Kiritana),87114,REG23,1,10,,
68316,TRD2023020607101,0136932300100535,1,Grogol,11450,Darma,91314,REG23,3,,,
68317,TRD2023020607117,0136932300100428,1,Grogol,11450,Mattoangin,90224,REG23,2,,,
68318,TRD2023020607122,0136932300100618,1,Grogol,11450,Pa Batang,90131,REG23,2,,,
68319,TRD2023020607123,0136932300100568,1,Grogol,11450,Antang,90234,REG23,2,,,
68320,TRD2023020607133,0136932300100824,1,Grogol,11450,Tuva (Tuwa),94364,REG23,5,,,
68321,TRD2023020607142,0136932300101517,1,Grogol,11450,Tonom,95772,REG23,5,,,
68322,TRD2023020607161,0136932300101186,1,Grogol,11450,Katobengke,93724,REG23,5,,,
68323,TRD2023020607246,0733272300168100,1,Pekayon Jaya,17148,Nusaniwe I,97117,REG23,2,,,
68324,TRD2023020607259,0733272300168217,1,Pekayon Jaya,17148,Wailukum,97862,REG23,5,,,
68325,TRD2023020607271,0733272300169140,1,Pekayon Jaya,17148,Salero,97725,REG23,2,,,
68326,TRD2023020607272,0733272300168571,1,Pekayon Jaya,17148,Tagalaya,97852,REG23,5,,,
68327,TRD2023020607282,0733272300168647,1,Pekayon Jaya,17148,Wailukum,97862,REG23,5,,,
68328,TRD2023020607284,0733272300168597,1,Pekayon Jaya,17148,Lateri,97231,REG23,5,,,
68329,TRD2023020607292,0733272300168761,1,Pekayon Jaya,17148,Nusaniwe I,97117,REG23,2,,,
68330,TRD2023020607303,0733272300168662,1,Pekayon Jaya,17148,Lateri,97231,REG23,5,,,
68331,TRD2023020607319,0733272300168993,1,Pekayon Jaya,17148,Lateri,97231,REG23,5,,,
68332,TRD2023020607327,0733272300168381,1,Pekayon Jaya,17148,Nusaniwe I,97117,REG23,2,,,
68333,TRD2023020607335,0733272300168795,1,Pekayon Jaya,17148,Bobi Singo,97761,REG23,5,,,
68334,TRD2023020607354,0733272300169165,1,Pekayon Jaya,17148,Tagalaya,97852,REG23,5,,,
68335,TRD2023020607464,2534902300075866,1,Bunigeulis,45556,Sefayit,98461,REG23,6,,,
68336,TRD2023020607477,2534902300075908,1,Bunigeulis,45556,Saria,98654,REG23,4,,,
68337,TRD2023020607505,2534902300076187,1,Bunigeulis,45556,Saria,98654,REG23,4,,,
68338,TRD2023020607510,2534902300076153,1,Bunigeulis,45556,Saria,98654,REG23,4,,,
68339,TRD2023020607564,2534902300076773,1,Bunigeulis,45556,Pal Putih,98412,REG23,2,,,
68340,TRD2023020607592,2534902300077417,1,Bunigeulis,45556,Kayu Merah,98611,REG23,6,,,
68341,TRD2023020607595,2534902300077284,1,Bunigeulis,45556,Saria,98654,REG23,4,,,
68342,TRD2023020607597,2534902300077201,1,Bunigeulis,45556,Saria,98654,REG23,4,,,
68343,TRD2023020607604,2534902300077276,1,Bunigeulis,45556,Kamoro Jaya,99963,REG23,4,,,
68344,TRD2023020607619,2534902300077672,1,Bunigeulis,45556,Waisai,98482,REG23,4,,,
68345,TRD2023020607668,2534902300077474,1,Bunigeulis,45556,Adadinasnosen (Adainasnosen),98156,REG23,6,,,
68346,TRD2023020607685,2534902300077383,1,Bunigeulis,45556,Iwaka,99968,REG23,6,,,
68347,TRD2023020607703,2534902300078126,1,Bunigeulis,45556,Saria,98654,REG23,4,,,
68348,TRD2023020607705,2534902300078290,1,Bunigeulis,45556,Saria,98654,REG23,4,,,
68349,TRD2023020607875,0733272300169298,1,Pekayon Jaya,17148,Nusaniwe I,97117,REG23,2,,,
68350,TRD2023020607884,0733272300169421,1,Pekayon Jaya,17148,Kubu Parak Karakah (Dalam),25126,REG23,1,,,
68351,TRD2023020607940,0733272300170189,1,Pekayon Jaya,17148,Kisaran Naga,21219,REG23,2,,,
68352,TRD2023020607942,0733272300170858,1,Pekayon Jaya,17148,Sumber Makmur,92973,REG23,5,,,
68353,TRD2023020607963,0733272300170312,1,Pekayon Jaya,17148,Nomaha,97454,REG23,1,10,,
68354,TRD2023020607967,0733272300170734,1,Pekayon Jaya,17148,Bungo Barat,37211,REG23,3,,,
68355,TRD2023020607974,0733272300170411,1,Pekayon Jaya,17148,Luaan,95614,REG23,5,,,
68356,TRD2023020607976,0733272300169850,1,Pekayon Jaya,17148,Tano Bonunungan,94891,REG23,3,,,
68357,TRD2023020608009,0733272300170767,1,Pekayon Jaya,17148,Banjer,95125,REG23,2,,,
68358,TRD2023020608011,0733272300170460,1,Pekayon Jaya,17148,Kebun Teluk Panji,21464,REG23,3,,,
68359,TRD2023020608688,2534902300078654,1,Bunigeulis,45556,Balai Pinang,78854,REG23,5,,,
68360,TRD2023020608689,2534902300078639,1,Bunigeulis,45556,Kampung Jawa,95433,REG23,3,,,
68361,TRD2023020608710,2534902300078852,1,Bunigeulis,45556,Oenuntono (Oenunutono),85363,REG23,1,10,,
68362,TRD2023020608728,2534902300079389,1,Bunigeulis,45556,Teluk Lingga,75683,REG23,3,,,
68363,TRD2023020608752,2534902300079116,1,Bunigeulis,45556,Sungai Buluh,78864,REG23,5,,,
68364,TRD2023020608755,2534902300080148,1,Bunigeulis,45556,Pasar Wajo,93754,REG23,3,,,
68365,TRD2023020608767,2534902300079009,1,Bunigeulis,45556,Brang Bara,84314,REG23,2,,,
68366,TRD2023020608768,2534902300080262,1,Bunigeulis,45556,Lubuk Pandan,25584,REG23,5,,,
68367,TRD2023020608772,2534902300079330,1,Bunigeulis,45556,Adadinasnosen (Adainasnosen),98156,REG23,6,,,
68368,TRD2023020608778,2534902300079280,1,Bunigeulis,45556,Jelayan,78874,REG23,5,,,
68369,TRD2023020608785,2534902300079991,1,Bunigeulis,45556,Bula,97555,REG23,1,10,,
68370,TRD2023020608791,2534902300078902,1,Bunigeulis,45556,Lubuk Pandan,25584,REG23,5,,,
68371,TRD2023020608808,2534902300079439,1,Bunigeulis,45556,Kayu Merah,98611,REG23,6,,,
68372,TRD2023020608816,2534902300079835,1,Bunigeulis,45556,Bintuni Timur,98364,REG23,4,,,
68373,TRD2023020608826,2534902300080205,1,Bunigeulis,45556,Peunyeurat,23117,REG23,2,,,
68374,TRD2023020608831,2534902300079306,1,Bunigeulis,45556,Ulujami,12230,REG23,1,,,
68375,TRD2023020608848,2534902300079876,1,Bunigeulis,45556,Nusaniwe I,97117,REG23,2,,,
68376,TRD2023020609445,0733272300171054,1,Pekayon Jaya,17148,Batunampar,83672,REG23,3,,,
68377,TRD2023020609455,0733272300170981,1,Pekayon Jaya,17148,Bende,93117,REG23,2,,,
68378,TRD2023020609457,0733272300171120,1,Pekayon Jaya,17148,Nusaniwe I,97117,REG23,2,,,
68379,TRD2023020609549,0733272300171146,1,Pekayon Jaya,17148,Nusaniwe I,97117,REG23,2,,,
68380,TRD2023020609554,0733272300171252,1,Pekayon Jaya,17148,Lateri,97231,REG23,5,,,
68381,TRD2023020609557,0733272300171203,1,Pekayon Jaya,17148,Kamoro Jaya,99963,REG23,6,,,
68382,TRD2023020609563,0733272300171294,1,Pekayon Jaya,17148,Waisai,98482,REG23,6,,,
68383,TRD2023020609571,0733272300171674,1,Pekayon Jaya,17148,Kayu Merah,98611,REG23,6,,,
68384,TRD2023020609587,0733272300172250,1,Pekayon Jaya,17148,Brang Bara,84314,REG23,2,,,
68385,TRD2023020609600,0733272300172391,1,Pekayon Jaya,17148,Saria,98654,REG23,4,,,
68386,TRD2023020609612,0733272300171633,1,Pekayon Jaya,17148,Adadinasnosen (Adainasnosen),98156,REG23,6,,,
68387,TRD2023020609621,0733272300172094,1,Pekayon Jaya,17148,Wailukum,97862,REG23,5,,,
68388,TRD2023020609640,0733272300172151,1,Pekayon Jaya,17148,Iwaka,99968,REG23,6,,,
68389,TRD2023020609643,0733272300171849,1,Pekayon Jaya,17148,Saria,98654,REG23,4,,,
68390,TRD2023020609656,0733272300171732,1,Pekayon Jaya,17148,Pal Putih,98412,REG23,2,,,
68391,TRD2023020609690,0733272300172565,1,Pekayon Jaya,17148,Penfui,85148,REG23,2,,,
68392,TRD2023020609724,0733272300172979,1,Pekayon Jaya,17148,Huluagaima,99571,REG23,1,10,,
68393,TRD2023020703782,0733272300173803,1,Pekayon Jaya,17148,Pa Batang,90131,REG23,2,,,
68394,TRD2023020703794,0733272300174256,1,Pekayon Jaya,17148,Alahan Panjang,27371,REG23,3,,,
68395,TRD2023020703806,0733272300174264,1,Pekayon Jaya,17148,Pal Putih,98412,REG23,2,,,
68396,TRD2023020703830,0733272300174025,1,Pekayon Jaya,17148,Kebun Teluk Panji,21464,REG23,3,,,
68397,TRD2023020703831,0733272300174140,1,Pekayon Jaya,17148,Cipayung Girang,16770,REG23,1,,,
68398,TRD2023020703836,0733272300173761,1,Pekayon Jaya,17148,Kladuk,98454,REG23,6,,,
68399,TRD2023020703859,0434532300041454,1,A M P L A S,20148,Tigapanah,22171,REG23,1,,,
68400,TRD2023020703891,0434532300041868,1,A M P L A S,20148,Indra Sakti,21315,REG23,1,,,
68401,TRD2023020703910,0434532300041884,1,A M P L A S,20148,Pulo Blang,24454,REG23,3,,,
68402,TRD2023020703914,0434532300041900,1,A M P L A S,20148,Cot Teungoh,24112,REG23,3,,,
68403,TRD2023020703932,0434532300042247,1,A M P L A S,20148,Darul Makmur,24652,REG23,5,,,
68404,TRD2023020703934,0434532300042148,1,A M P L A S,20148,Batang Beruh,22212,REG23,1,,,
68405,TRD2023020704031,0930842300029923,1,Sukodadi,30154,Simpang III Sipin,36129,REG23,1,,,
68406,TRD2023020704033,0930842300029907,1,Sukodadi,30154,Alun Dua,31513,REG23,2,,,
68407,TRD2023020704037,0930842300030210,1,Sukodadi,30154,Air Batu,33451,REG23,3,,,
68408,TRD2023020704058,0930842300030202,1,Sukodadi,30154,Pasir Putih,36139,REG23,1,,,
68409,TRD2023020704071,0733272300174397,1,Pekayon Jaya,17148,Bulustalan,50246,REG23,1,,,
68410,TRD2023020704085,4727892300031006,1,Rintis,28155,Mekar Jaya,28381,REG23,2,,,
68411,TRD2023020704118,4727892300031139,1,Rintis,28155,Seberang Tembilahan Barat,29212,REG23,2,,,
68412,TRD2023020704120,4727892300031246,1,Rintis,28155,Bukit Datuk,28825,REG23,2,,,
68413,TRD2023020704201,0532932300038040,1,Kerobokan Kelod,80117,Kolipaka,86352,REG23,1,10,,
68414,TRD2023020704208,0532932300037588,1,Kerobokan Kelod,80117,Kedewatan,80571,REG23,1,,,
68415,TRD2023020704221,0532932300037844,1,Kerobokan Kelod,80117,Beo Sepang,86754,REG23,5,,,
68416,TRD2023020704252,0733272300174462,1,Pekayon Jaya,17148,Wailukum,97862,REG23,5,,,
68417,TRD2023020704279,0733272300174587,1,Pekayon Jaya,17148,Amahai (Amaiiai),97516,REG23,1,10,,
68418,TRD2023020704353,0733272300174694,1,Pekayon Jaya,17148,Wailukum,97862,REG23,5,,,
68419,TRD2023020704356,0733272300174850,1,Pekayon Jaya,17148,Nusaniwe I,97117,REG23,2,,,
68420,TRD2023020704383,2534902300081153,1,Bunigeulis,45556,Waisai,98482,REG23,4,,,
68421,TRD2023020704402,2534902300081294,1,Bunigeulis,45556,Saria,98654,REG23,4,,,
68422,TRD2023020704408,2534902300081252,1,Bunigeulis,45556,Kayu Merah,98611,REG23,6,,,
68423,TRD2023020704410,2534902300081484,1,Bunigeulis,45556,Iwaka,99968,REG23,6,,,
68424,TRD2023020704412,2534902300081245,1,Bunigeulis,45556,Bintuni Timur,98364,REG23,4,,,
68425,TRD2023020704415,2534902300081310,1,Bunigeulis,45556,Waisai,98482,REG23,4,,,
68426,TRD2023020704467,4727892300031386,1,Rintis,28155,Bagan Hulu,28912,REG23,3,,,
68427,TRD2023020704478,0733272300174926,1,Pekayon Jaya,17148,Lateri,97231,REG23,5,,,
68428,TRD2023020704496,0532932300038156,1,Kerobokan Kelod,80117,Bada,84211,REG23,2,,,
68429,TRD2023020704530,0733272300175113,1,Pekayon Jaya,17148,Tuva (Tuwa),94364,REG23,5,,,
68430,TRD2023020704563,0733272300175410,1,Pekayon Jaya,17148,Juata Permai,77116,REG23,2,,,
68431,TRD2023020704566,0733272300175535,1,Pekayon Jaya,17148,Sei/Sungai Ayak I,79586,REG23,5,,,
68432,TRD2023020704597,2534902300081849,1,Bunigeulis,45556,Waisai,98482,REG23,4,,,
68433,TRD2023020704602,2534902300081856,1,Bunigeulis,45556,Iwaka,99968,REG23,6,,,
68434,TRD2023020704604,2534902300081815,1,Bunigeulis,45556,Kayu Merah,98611,REG23,6,,,
68435,TRD2023020704614,0136932300103620,1,Grogol,11450,Tano Bonunungan,94891,REG23,3,,,
68436,TRD2023020704623,0136932300103646,1,Grogol,11450,Tanjung Ayun Sakti,29124,REG23,1,,,
68437,TRD2023020704653,0136932300104370,1,Grogol,11450,Tumbang Liting,74413,REG23,3,,,
68438,TRD2023020704655,0136932300103877,1,Grogol,11450,Lateri,97231,REG23,5,,,
68439,TRD2023020704682,0136932300103885,1,Grogol,11450,Tuva (Tuwa),94364,REG23,5,,,
68440,TRD2023020704694,0136932300104495,1,Grogol,11450,Atananga,94976,REG23,5,,,
68441,TRD2023020704701,0136932300104362,1,Grogol,11450,Lele,94973,REG23,5,,,
68442,TRD2023020704702,0136932300103935,1,Grogol,11450,Ujong Baroh,23615,REG23,3,,,
68443,TRD2023020704706,0136932300103851,1,Grogol,11450,Wailukum,97862,REG23,5,,,
68444,TRD2023020705094,2534902300082417,1,Bunigeulis,45556,Tanah Merah,28284,REG23,2,,,
68445,TRD2023020705127,2534902300082771,1,Bunigeulis,45556,Abeli,93234,REG23,2,,,
68446,TRD2023020705973,0733272300176046,1,Pekayon Jaya,17148,Amahai (Amaiiai),97516,REG23,1,10,,
68447,TRD2023020705975,0733272300176111,1,Pekayon Jaya,17148,Lateri,97231,REG23,5,,,
68448,TRD2023020706004,0733272300176160,1,Pekayon Jaya,17148,Atambua kota,85711,REG23,3,,,
68449,TRD2023020706008,0733272300176228,1,Pekayon Jaya,17148,Wailukum,97862,REG23,5,,,
68450,TRD2023020706011,0733272300176368,1,Pekayon Jaya,17148,Batunampar,83672,REG23,3,,,
68451,TRD2023020706033,0733272300176624,1,Pekayon Jaya,17148,Klatomok,98451,REG23,6,,,
