No,shipment_order_no,awb_number,weight,origin_subdistrict,origin_postal_code,destination_subdistrict,destination_postal_code,rate_code,min_sla,max_sla,min_sla_api,max_sla_api
30129,TRD2022111501967,0733272201005583,1,Pekayon Jaya,17148,Sangaji Utara,97751,REG23,2,,,
30130,TRD2022111501969,0733272201005310,1,Pekayon Jaya,17148,Skow Mabo (Skouw Mabo ),99351,REG23,6,,,
30131,TRD2022111501970,0733272201005492,1,Pekayon Jaya,17148,Wawonduru,84251,REG23,3,,,
30132,TRD2022111501976,0733272201005690,1,Pekayon Jaya,17148,Labuhan Alas,84353,REG23,3,,,
30133,TRD2022111501979,0733272201005666,1,Pekayon Jaya,17148,Penkase Oeleta,85231,REG23,2,,,
30134,TRD2022111501987,0733272201005799,1,Pekayon Jaya,17148,Marikurubu,97711,REG23,2,,,
30135,TRD2022111501995,0733272201005807,1,Pekayon Jaya,17148,Marantutul,97464,REG23,1,10,,
30136,TRD2022111502000,0733272201005823,1,Pekayon Jaya,17148,Angkasapura,99113,REG23,2,,,
30137,TRD2022111502008,0733272201005948,1,Pekayon Jaya,17148,Skow Mabo (Skouw Mabo ),99351,REG23,6,,,
30138,TRD2022111502011,0733272201005997,1,Pekayon Jaya,17148,Embu Ngena,86319,REG23,3,,,
30139,TRD2022111502015,0733272201006078,1,Pekayon Jaya,17148,Honelama,99511,REG23,4,,,
30140,TRD2022111502016,0733272201006029,1,Pekayon Jaya,17148,Pohgading Timur,83654,REG23,1,10,,
30141,TRD2022111502022,0733272201006102,1,Pekayon Jaya,17148,Nggutibob (Ngunti Bob),99651,REG23,6,,,
30142,TRD2022111502313,0733272201006433,1,Pekayon Jaya,17148,Aek Tampang,22726,REG23,2,,,
30143,TRD2022111502315,0733272201006458,1,Pekayon Jaya,17148,Pangkajene,91611,REG23,5,,,
30144,TRD2022111502318,0733272201006656,1,Pekayon Jaya,17148,Tanah Raja,97713,REG23,2,,,
30145,TRD2022111502319,0733272201006466,1,Pekayon Jaya,17148,Lilo,85574,REG23,5,,,
30146,TRD2022111502320,0733272201006482,1,Pekayon Jaya,17148,Lomuli,96468,REG23,5,,,
30147,TRD2022111502322,0733272201006508,1,Pekayon Jaya,17148,Suka Mulya,30958,REG23,3,,,
30148,TRD2022111502324,0733272201006516,1,Pekayon Jaya,17148,Harapan Baru,72169,REG23,5,,,
30149,TRD2022111502326,0733272201006540,1,Pekayon Jaya,17148,Gamalama,97721,REG23,2,,,
30150,TRD2022111502328,0733272201006557,1,Pekayon Jaya,17148,Makalisung,95379,REG23,5,,,
30151,TRD2022111502329,0733272201006565,1,Pekayon Jaya,17148,Skow Mabo (Skouw Mabo ),99351,REG23,6,,,
30152,TRD2022111502342,0733272201007183,1,Pekayon Jaya,17148,Bukit Pinang,75124,REG23,2,,,
30153,TRD2022111502348,0733272201006680,1,Pekayon Jaya,17148,Pampang,90231,REG23,2,,,
30154,TRD2022111502363,0733272201007100,1,Pekayon Jaya,17148,Kareloe,92351,REG23,5,,,
30155,TRD2022111502370,0733272201007167,1,Pekayon Jaya,17148,Pekan Tua,29261,REG23,3,,,
30156,TRD2022111502374,0733272201007225,1,Pekayon Jaya,17148,Gogagoman,95715,REG23,3,,,
30157,TRD2022111502390,0733272201007068,1,Pekayon Jaya,17148,Gunung Panjang,75131,REG23,2,,,
30158,TRD2022111502392,0733272201007126,1,Pekayon Jaya,17148,Narasaosina,86261,REG23,1,10,,
30159,TRD2022111502401,0733272201007332,1,Pekayon Jaya,17148,Paubokol (Paobokol),86682,REG23,1,10,,
30160,TRD2022111502402,0733272201007290,1,Pekayon Jaya,17148,Tumbang Tariak,74511,REG23,4,,,
30161,TRD2022111502403,0733272201007316,1,Pekayon Jaya,17148,Batu Madinding,22983,REG23,3,,,
30162,TRD2022111502406,0733272201007597,1,Pekayon Jaya,17148,Amban,98314,REG23,4,,,
30163,TRD2022111502407,0733272201007357,1,Pekayon Jaya,17148,Balam Sempurna Kota,28992,REG23,3,,,
30164,TRD2022111502411,0733272201007431,1,Pekayon Jaya,17148,Barejulat,83561,REG23,3,,,
30165,TRD2022111502421,0733272201007498,1,Pekayon Jaya,17148,Kraton,61262,REG23,1,,,
30166,TRD2022111502423,0733272201007472,1,Pekayon Jaya,17148,Sei/Sungai Rahayu I,73814,REG23,5,,,
30167,TRD2022111502424,0733272201007480,1,Pekayon Jaya,17148,Bakunase Dua,85116,REG23,2,,,
30168,TRD2022111502425,0733272201007506,1,Pekayon Jaya,17148,Paya Undan,23671,REG23,3,,,
30169,TRD2022111502430,0733272201007548,1,Pekayon Jaya,17148,Grandeng,97574,REG23,1,10,,
30170,TRD2022111502432,0733272201007563,1,Pekayon Jaya,17148,Sipahutar II,22471,REG23,3,,,
30171,TRD2022111502446,0733272201007753,1,Pekayon Jaya,17148,Marantutul,97464,REG23,1,10,,
30172,TRD2022111502448,0733272201007720,1,Pekayon Jaya,17148,Patam Lestari,29427,REG23,1,,,
30173,TRD2022111502450,0733272201007910,1,Pekayon Jaya,17148,Sukaria,78863,REG23,5,,,
30174,TRD2022111502453,0733272201007803,1,Pekayon Jaya,17148,Cigending,40611,REG23,1,,,
30175,TRD2022111502455,0733272201007837,1,Pekayon Jaya,17148,Sipange Julu,22774,REG23,3,,,
30176,TRD2022111502458,0733272201007845,1,Pekayon Jaya,17148,Kebon Bawang,14320,REG23,1,,,
30177,TRD2022111502459,0733272201007829,1,Pekayon Jaya,17148,Kampung Baru,75558,REG23,1,10,,
30178,TRD2022111502474,0733272201009411,1,Pekayon Jaya,17148,Bojong Kamal,15820,REG23,1,,,
30179,TRD2022111502477,0733272201007928,1,Pekayon Jaya,17148,Amban,98314,REG23,4,,,
30180,TRD2022111502483,0733272201008165,1,Pekayon Jaya,17148,Kuala Secapah,78914,REG23,3,,,
30181,TRD2022111502486,0733272201008132,1,Pekayon Jaya,17148,Baharu Selatan,72115,REG23,5,,,
30182,TRD2022111502487,0733272201008066,1,Pekayon Jaya,17148,Anapalu,87282,REG23,1,10,,
30183,TRD2022111502493,0733272201008215,1,Pekayon Jaya,17148,So E (Soe),85519,REG23,3,,,
30184,TRD2022111502496,0733272201008116,1,Pekayon Jaya,17148,Girian Atas,95544,REG23,3,,,
30185,TRD2022111502499,0733272201008264,1,Pekayon Jaya,17148,Honelama,99511,REG23,4,,,
30186,TRD2022111502500,0733272201008280,1,Pekayon Jaya,17148,Raut Muara,78556,REG23,5,,,
30187,TRD2022111502503,0733272201009403,1,Pekayon Jaya,17148,Baadale,85912,REG23,3,,,
30188,TRD2022111502505,0733272201008314,1,Pekayon Jaya,17148,Cot Geurundong,24251,REG23,3,,,
30189,TRD2022111502506,0733272201009312,1,Pekayon Jaya,17148,Pepas/Pepes Asa,75776,REG23,5,,,
30190,TRD2022111502507,0733272201008249,1,Pekayon Jaya,17148,Tumbang Rungan,73111,REG23,1,,,
30191,TRD2022111502517,0733272201008298,1,Pekayon Jaya,17148,Seriang,78767,REG23,5,,,
30192,TRD2022111502527,0733272201008488,1,Pekayon Jaya,17148,Ahusen,97127,REG23,2,,,
30193,TRD2022111502528,0733272201008462,1,Pekayon Jaya,17148,Kuala Tolam,28353,REG23,3,,,
30194,TRD2022111502543,0733272201008538,1,Pekayon Jaya,17148,Makroman,75115,REG23,2,,,
30195,TRD2022111502547,0733272201008611,1,Pekayon Jaya,17148,Bojongsari,45214,REG23,2,,,
30196,TRD2022111502557,0733272201008751,1,Pekayon Jaya,17148,Bumi Amas,79211,REG23,3,,,
30197,TRD2022111502558,0733272201008736,1,Pekayon Jaya,17148,Gampong Blang Trieng,24385,REG23,3,,,
30198,TRD2022111502566,0733272201009304,1,Pekayon Jaya,17148,Dayah Blang Cut,24181,REG23,3,,,
30199,TRD2022111502567,0733272201008595,1,Pekayon Jaya,17148,Mekarsari,16452,REG23,1,,,
30200,TRD2022111502568,0733272201008702,1,Pekayon Jaya,17148,Bumi Amas,79211,REG23,3,,,
30201,TRD2022111502578,0733272201009155,1,Pekayon Jaya,17148,Muara Ore,72163,REG23,5,,,
30202,TRD2022111502580,0733272201009148,1,Pekayon Jaya,17148,Kadam (Ayim/Oyim),99871,REG23,1,10,,
30203,TRD2022111502590,0733272201009262,1,Pekayon Jaya,17148,Pompengan,91951,REG23,5,,,
30204,TRD2022111502602,0733272201009056,1,Pekayon Jaya,17148,Gunung Tinggi,20353,REG23,3,,,
30205,TRD2022111502606,0733272201008991,1,Pekayon Jaya,17148,Medan Sinembah,20362,REG23,2,,,
30206,TRD2022111502858,0733272201009767,1,Pekayon Jaya,17148,Skow Mabo (Skouw Mabo ),99351,REG23,6,,,
30207,TRD2022111502865,0733272201009833,1,Pekayon Jaya,17148,Sei/Sungai Jawi,78822,REG23,5,,,
30208,TRD2022111502872,0733272201009908,1,Pekayon Jaya,17148,Pasir Impun,40191,REG23,1,,,
30209,TRD2022111502883,0733272201010013,1,Pekayon Jaya,17148,Ambekairi,93413,REG23,3,,,
30210,TRD2022111502893,0733272201010062,1,Pekayon Jaya,17148,Baloi Permai,29431,REG23,1,,,
30211,TRD2022111502899,0733272201010591,1,Pekayon Jaya,17148,Angkasapura,99113,REG23,2,,,
30212,TRD2022111502915,0733272201010245,1,Pekayon Jaya,17148,Mbuwa,99910,REG23,6,,,
30213,TRD2022111502924,0733272201010369,1,Pekayon Jaya,17148,Perhentianmarpoyan,28125,REG23,1,,,
30214,TRD2022111502969,0136932200399757,1,Grogol,11450,Pasar II Prabumulih,31113,REG23,2,,,
30215,TRD2022111502973,0136932200399609,1,Grogol,11450,Anah,75766,REG23,1,10,,
30216,TRD2022111502974,0136932200399641,1,Grogol,11450,Antapani Tengah,40291,REG23,1,,,
30217,TRD2022111502982,0136932200399591,1,Grogol,11450,Ardipura,99223,REG23,2,,,
30218,TRD2022111502983,0136932200399633,1,Grogol,11450,Aeramo,86472,REG23,1,10,,
30219,TRD2022111502986,0136932200399658,1,Grogol,11450,Taa,84261,REG23,1,10,,
30220,TRD2022111502992,0136932200399674,1,Grogol,11450,Teluk Kenari,85819,REG23,5,,,
30221,TRD2022111502993,0136932200399682,1,Grogol,11450,Kwadeware (Kanda),99358,REG23,4,,,
30222,TRD2022111502997,0136932200399724,1,Grogol,11450,Angkasapura,99113,REG23,2,,,
30223,TRD2022111502998,0136932200399815,1,Grogol,11450,Samau,98118,REG23,4,,,
30224,TRD2022111503001,0136932200399799,1,Grogol,11450,Belo,84456,REG23,3,,,
30225,TRD2022111503008,2534902200947669,1,Bunigeulis,45556,Mekarsari,16452,REG23,1,,,
30226,TRD2022111503011,2534902200947636,1,Bunigeulis,45556,Sawangan,95371,REG23,5,,,
30227,TRD2022111503022,2534902200947750,1,Bunigeulis,45556,Bakti Negara,34761,REG23,5,,,
30228,TRD2022111503024,2534902200947768,1,Bunigeulis,45556,Mbuwa,99910,REG23,6,,,
30229,TRD2022111503026,2534902200947800,1,Bunigeulis,45556,Girian Atas,95544,REG23,3,,,
30230,TRD2022111503030,2534902200947842,1,Bunigeulis,45556,Tungkap,71183,REG23,5,,,
30231,TRD2022111503031,2534902200947867,1,Bunigeulis,45556,Melasu Baru,77482,REG23,5,,,
30232,TRD2022111503033,2534902200947883,1,Bunigeulis,45556,Donggala Kodi,94226,REG23,2,,,
30233,TRD2022111503036,2534902200947909,1,Bunigeulis,45556,Hajoran,22616,REG23,5,,,
30234,TRD2022111503053,2534902200947966,1,Bunigeulis,45556,Galung Maloang,91121,REG23,3,,,
30235,TRD2022111503058,2534902200948014,1,Bunigeulis,45556,Sukaria,78863,REG23,5,,,
30236,TRD2022111600672,0733272201010658,1,Pekayon Jaya,17148,Bakunase Dua,85116,REG23,2,,,
30237,TRD2022111600673,0733272201010674,1,Pekayon Jaya,17148,Mbongawani,86313,REG23,5,,,
30238,TRD2022111600676,0733272201010708,1,Pekayon Jaya,17148,Embu Ngena,86319,REG23,3,,,
30239,TRD2022111600677,0733272201010716,1,Pekayon Jaya,17148,Landah,83581,REG23,3,,,
30240,TRD2022111600680,0733272201010732,1,Pekayon Jaya,17148,Jaibaru Timur,84119,REG23,2,,,
30241,TRD2022111601015,2534902200948022,1,Bunigeulis,45556,Landah,83581,REG23,2,,,
30242,TRD2022111601017,2534902200948055,1,Bunigeulis,45556,Rada Mata,87255,REG23,1,10,,
30243,TRD2022111601018,2534902200948063,1,Bunigeulis,45556,Wae Wako,86753,REG23,1,10,,
30244,TRD2022111601019,2534902200948048,1,Bunigeulis,45556,Benihading,86692,REG23,1,10,,
30245,TRD2022111601020,2534902200948071,1,Bunigeulis,45556,Pohgading Timur,83654,REG23,1,10,,
30246,TRD2022111601022,2534902200948089,1,Bunigeulis,45556,Wae Wako,86753,REG23,1,10,,
30247,TRD2022111601024,2534902200948113,1,Bunigeulis,45556,Pohgading Timur,83654,REG23,1,10,,
30248,TRD2022111601026,2534902200948139,1,Bunigeulis,45556,Jaibaru Timur,84119,REG23,2,,,
30249,TRD2022111601027,2534902200948147,1,Bunigeulis,45556,Teluk Kenari,85819,REG23,5,,,
30250,TRD2022111601028,2534902200948154,1,Bunigeulis,45556,Kefamenanu Selatan,85613,REG23,3,,,
30251,TRD2022111601656,0733272201011672,1,Pekayon Jaya,17148,Manembo Nembo Tengah,95545,REG23,5,,,
30252,TRD2022111601666,0733272201011763,1,Pekayon Jaya,17148,Bumi Wonorejo,98813,REG23,2,,,
30253,TRD2022111601686,0733272201011987,1,Pekayon Jaya,17148,Pandemulyo,56253,REG23,3,,,
30254,TRD2022111601694,0733272201012050,1,Pekayon Jaya,17148,Amban,98314,REG23,4,,,
30255,TRD2022111601701,0733272201012126,1,Pekayon Jaya,17148,Ardipura,99223,REG23,2,,,
30256,TRD2022111601703,0733272201012159,1,Pekayon Jaya,17148,Nggutibob (Ngunti Bob),99651,REG23,6,,,
30257,TRD2022111601704,0733272201012167,1,Pekayon Jaya,17148,Harapan Baru,72169,REG23,5,,,
30258,TRD2022111601706,0733272201012605,1,Pekayon Jaya,17148,Gamalama,97721,REG23,2,,,
30259,TRD2022111601713,0733272201012217,1,Pekayon Jaya,17148,Inaton,95781,REG23,5,,,
30260,TRD2022111601719,0733272201012316,1,Pekayon Jaya,17148,Simarancar,22765,REG23,3,,,
30261,TRD2022111601721,0733272201012357,1,Pekayon Jaya,17148,Marantutul,97464,REG23,1,10,,
30262,TRD2022111601735,0733272201012563,1,Pekayon Jaya,17148,Gamsungi,97762,REG23,3,,,
30263,TRD2022111601742,0733272201012274,1,Pekayon Jaya,17148,Gamsungi,97762,REG23,3,,,
30264,TRD2022111601743,0733272201012282,1,Pekayon Jaya,17148,Aeramo,86472,REG23,1,10,,
30265,TRD2022111601748,0733272201012373,1,Pekayon Jaya,17148,Ureifasei Satu (I),98261,REG23,1,10,,
30266,TRD2022111601749,0733272201012381,1,Pekayon Jaya,17148,Tanah Raja,97713,REG23,2,,,
30267,TRD2022111601752,0733272201012449,1,Pekayon Jaya,17148,Sengkol,83573,REG23,3,,,
30268,TRD2022111601755,0136932200400647,1,Grogol,11450,Buko Utara,95765,REG23,5,,,
30269,TRD2022111601756,0136932200400662,1,Grogol,11450,Wala,91613,REG23,5,,,
30270,TRD2022111601757,0136932200400688,1,Grogol,11450,Buang Baru (Buong Baru),77152,REG23,5,,,
30271,TRD2022111601770,0136932200400803,1,Grogol,11450,Bakunase Dua,85116,REG23,2,,,
30272,TRD2022111601786,0136932200400910,1,Grogol,11450,Belo,84456,REG23,3,,,
30273,TRD2022111601789,0136932200400977,1,Grogol,11450,Paubokol (Paobokol),86682,REG23,1,10,,
30274,TRD2022111601794,0136932200401025,1,Grogol,11450,Pemenang Timur,83352,REG23,1,10,,
30275,TRD2022111601795,0136932200401017,1,Grogol,11450,Sangaji Utara,97751,REG23,2,,,
30276,TRD2022111601805,0136932200401124,1,Grogol,11450,Sayang Sayang,83239,REG23,1,,,
30277,TRD2022111601845,0733272201012852,1,Pekayon Jaya,17148,Sukasari,15118,REG23,1,,,
30278,TRD2022111601855,0733272201012894,1,Pekayon Jaya,17148,Rangau Raya,74271,REG23,5,,,
30279,TRD2022111601867,0733272201013538,1,Pekayon Jaya,17148,Laikandonga,93871,REG23,3,,,
30280,TRD2022111601869,0733272201012936,1,Pekayon Jaya,17148,Paopale Daya,69261,REG23,3,,,
30281,TRD2022111601870,0733272201013041,1,Pekayon Jaya,17148,Rumah Tiga,97234,REG23,5,,,
30282,TRD2022111601874,0733272201012969,1,Pekayon Jaya,17148,Pohan Jae,22474,REG23,2,,,
30283,TRD2022111601881,0733272201013066,1,Pekayon Jaya,17148,Hajoran,22616,REG23,3,,,
30284,TRD2022111601893,0733272201013181,1,Pekayon Jaya,17148,Cideng,10150,REG23,1,,,
30285,TRD2022111601902,0733272201013249,1,Pekayon Jaya,17148,Guguak Kuranji Hilir,25561,REG23,3,,,
30286,TRD2022111601904,0733272201013017,1,Pekayon Jaya,17148,Karangrejo,59185,REG23,3,,,
30287,TRD2022111601917,0733272201013470,1,Pekayon Jaya,17148,Tellumpanuae,90563,REG23,5,,,
30288,TRD2022111601927,0733272201013462,1,Pekayon Jaya,17148,Beja,86413,REG23,3,,,
30289,TRD2022111601949,0733272201013868,1,Pekayon Jaya,17148,Ahusen,97127,REG23,2,,,
30290,TRD2022111601955,0733272201014007,1,Pekayon Jaya,17148,Kulipak,72152,REG23,5,,,
30291,TRD2022111601974,2534902200948246,1,Bunigeulis,45556,Baliuk,70511,REG23,3,,,
30292,TRD2022111601976,2534902200948261,1,Bunigeulis,45556,Kalembu Kuni,87217,REG23,3,,,
30293,TRD2022111601978,2534902200948287,1,Bunigeulis,45556,Delima,28291,REG23,2,,,
30294,TRD2022111601979,2534902200948295,1,Bunigeulis,45556,Tanah Raja,97713,REG23,5,,,
30295,TRD2022111601990,2534902200948402,1,Bunigeulis,45556,Belutu,28686,REG23,5,,,
30296,TRD2022111601999,2534902200948477,1,Bunigeulis,45556,Panjer,80225,REG23,1,,,
30297,TRD2022111602002,2534902200948501,1,Bunigeulis,45556,Balimbing,22753,REG23,5,,,
30298,TRD2022111602003,2534902200948519,1,Bunigeulis,45556,Marantutul,97464,REG23,1,10,,
30299,TRD2022111602665,0733272201014304,1,Pekayon Jaya,17148,Birobuli Utara,94231,REG23,2,,,
30300,TRD2022111602670,0733272201014338,1,Pekayon Jaya,17148,Grandeng,97574,REG23,1,10,,
30301,TRD2022111602678,0733272201014403,1,Pekayon Jaya,17148,Talang Banjar,36123,REG23,1,,,
30302,TRD2022111602686,0733272201014486,1,Pekayon Jaya,17148,Sei/Sungai Pinang Dalam,75117,REG23,2,,,
30303,TRD2022111602688,0733272201014593,1,Pekayon Jaya,17148,Langkiddi,91995,REG23,5,,,
30304,TRD2022111602699,0733272201014601,1,Pekayon Jaya,17148,Basirih Selatan,70245,REG23,1,,,
30305,TRD2022111602731,0733272201014783,1,Pekayon Jaya,17148,Tanjung Senang,35136,REG23,1,,,
30306,TRD2022111602735,0733272201014874,1,Pekayon Jaya,17148,Danum Paroy/Paroi,75779,REG23,1,10,,
30307,TRD2022111602740,0733272201015137,1,Pekayon Jaya,17148,Cibubur,13720,REG23,1,,,
30308,TRD2022111602742,0733272201015087,1,Pekayon Jaya,17148,Bendungan Hilir,10210,REG23,1,,,
30309,TRD2022111602807,2534902200948592,1,Bunigeulis,45556,Baruga,91414,REG23,5,,,
30310,TRD2022111602847,0733272201015418,1,Pekayon Jaya,17148,Jambo/Jambu Rambong,24478,REG23,3,,,
30311,TRD2022111602854,0733272201015483,1,Pekayon Jaya,17148,Padang Maninjau,21455,REG23,3,,,
30312,TRD2022111602860,0733272201015541,1,Pekayon Jaya,17148,Kwadeware (Kanda),99358,REG23,4,,,
30313,TRD2022111602866,0733272201015574,1,Pekayon Jaya,17148,Manembo Nembo Tengah,95545,REG23,5,,,
30314,TRD2022111602870,0733272201015665,1,Pekayon Jaya,17148,Ardipura,99223,REG23,2,,,
30315,TRD2022111602879,0733272201015715,1,Pekayon Jaya,17148,Sukaria,78863,REG23,5,,,
30316,TRD2022111602883,0733272201015962,1,Pekayon Jaya,17148,Gogagoman,95715,REG23,3,,,
30317,TRD2022111602884,0733272201015749,1,Pekayon Jaya,17148,Tingkulu,95117,REG23,2,,,
30318,TRD2022111602892,0733272201015798,1,Pekayon Jaya,17148,Pangu Dua,95995,REG23,5,,,
30319,TRD2022111602898,0733272201015848,1,Pekayon Jaya,17148,Tuada,97752,REG23,5,,,
30320,TRD2022111602899,0733272201016002,1,Pekayon Jaya,17148,Tanah Raja,97713,REG23,2,,,
30321,TRD2022111602905,0733272201015806,1,Pekayon Jaya,17148,Nipa,94771,REG23,5,,,
30322,TRD2022111602909,0733272201016325,1,Pekayon Jaya,17148,Wawonduru,84251,REG23,3,,,
30323,TRD2022111602916,0733272201016812,1,Pekayon Jaya,17148,Bunga Tanjung,37354,REG23,3,,,
30324,TRD2022111602919,0733272201015889,1,Pekayon Jaya,17148,Sipange Julu,22774,REG23,3,,,
30325,TRD2022111602923,0733272201016697,1,Pekayon Jaya,17148,Pakisan,81172,REG23,3,,,
30326,TRD2022111602925,0733272201016515,1,Pekayon Jaya,17148,Fatukbot,85717,REG23,5,,,
30327,TRD2022111602926,0733272201016028,1,Pekayon Jaya,17148,Nelerereng,86253,REG23,5,,,
30328,TRD2022111602927,0733272201016598,1,Pekayon Jaya,17148,Amban,98314,REG23,4,,,
30329,TRD2022111602937,0733272201016432,1,Pekayon Jaya,17148,Lubuk/Lubuak Gadang,26353,REG23,3,,,
30330,TRD2022111602938,0733272201016374,1,Pekayon Jaya,17148,Kertamukti,42283,REG23,3,,,
30331,TRD2022111602945,0733272201016549,1,Pekayon Jaya,17148,Jenetallasa,92161,REG23,2,,,
30332,TRD2022111602949,0733272201016267,1,Pekayon Jaya,17148,Melasu Baru,77482,REG23,5,,,
30333,TRD2022111602950,0733272201016242,1,Pekayon Jaya,17148,Lunuk Bagantung,74356,REG23,5,,,
30334,TRD2022111602961,0733272201016101,1,Pekayon Jaya,17148,Skow Mabo (Skouw Mabo ),99351,REG23,6,,,
30335,TRD2022111602963,0733272201016259,1,Pekayon Jaya,17148,Bira,90243,REG23,2,,,
30336,TRD2022111602965,0733272201016176,1,Pekayon Jaya,17148,Grandeng,97574,REG23,1,10,,
30337,TRD2022111602970,0733272201016523,1,Pekayon Jaya,17148,Panjer,80113,REG23,1,,,
30338,TRD2022111602976,0733272201016705,1,Pekayon Jaya,17148,Medan Krio,20351,REG23,3,,,
30339,TRD2022111602986,0733272201016804,1,Pekayon Jaya,17148,Koya,95618,REG23,5,,,
30340,TRD2022111602987,0733272201016796,1,Pekayon Jaya,17148,Baliuk,70511,REG23,3,,,
30341,TRD2022111602989,0733272201016861,1,Pekayon Jaya,17148,Dulumai,94663,REG23,5,,,
30342,TRD2022111602991,0733272201016960,1,Pekayon Jaya,17148,Goarie,90862,REG23,5,,,
30343,TRD2022111602995,0733272201016911,1,Pekayon Jaya,17148,Teling,95651,REG23,5,,,
30344,TRD2022111603003,0733272201016952,1,Pekayon Jaya,17148,Sungai Nangka,76114,REG23,1,,,
30345,TRD2022111603005,0733272201016937,1,Pekayon Jaya,17148,Baebunta,92965,REG23,5,,,
30346,TRD2022111603006,0733272201016994,1,Pekayon Jaya,17148,Lepolima,86116,REG23,5,,,
30347,TRD2022111603008,0733272201017026,1,Pekayon Jaya,17148,Jaibaru Timur,84119,REG23,2,,,
30348,TRD2022111603011,0733272201017141,1,Pekayon Jaya,17148,Katurai/Katurei,25393,REG23,3,,,
30349,TRD2022111603014,0733272201018107,1,Pekayon Jaya,17148,Aplasi,85614,REG23,3,,,
30350,TRD2022111603034,0733272201017240,1,Pekayon Jaya,17148,So E (Soe),85519,REG23,3,,,
30351,TRD2022111603039,0733272201017232,1,Pekayon Jaya,17148,Tanjung Leidong,21475,REG23,3,,,
30352,TRD2022111603047,0733272201017315,1,Pekayon Jaya,17148,Tubajeng,92152,REG23,5,,,
30353,TRD2022111603050,0733272201017471,1,Pekayon Jaya,17148,Klademak,98416,REG23,2,,,
30354,TRD2022111603052,0733272201017497,1,Pekayon Jaya,17148,Selumit Pantai,77113,REG23,2,,,
30355,TRD2022111603057,0733272201017596,1,Pekayon Jaya,17148,Lendang Nangka,83661,REG23,3,,,
30356,TRD2022111603058,0733272201018206,1,Pekayon Jaya,17148,Karang Anyar Pantai,77111,REG23,2,,,
30357,TRD2022111603075,0733272201017687,1,Pekayon Jaya,17148,Buladu,96136,REG23,2,,,
30358,TRD2022111603080,0733272201017604,1,Pekayon Jaya,17148,Lera,92971,REG23,5,,,
30359,TRD2022111603083,0733272201017703,1,Pekayon Jaya,17148,Janji,22457,REG23,2,,,
30360,TRD2022111603090,0733272201017646,1,Pekayon Jaya,17148,Mbuwa,99910,REG23,6,,,
30361,TRD2022111603095,0733272201017836,1,Pekayon Jaya,17148,Karang Tunggal,75572,REG23,5,,,
30362,TRD2022111603100,0733272201018123,1,Pekayon Jaya,17148,Kalukuang,92255,REG23,5,,,
30363,TRD2022111603101,0733272201018214,1,Pekayon Jaya,17148,Ahusen,97127,REG23,2,,,
30364,TRD2022111603102,0733272201017786,1,Pekayon Jaya,17148,Bahomakmur,94974,REG23,5,,,
30365,TRD2022111603106,0733272201017794,1,Pekayon Jaya,17148,Buladu,96136,REG23,2,,,
30366,TRD2022111603108,0733272201018115,1,Pekayon Jaya,17148,Ahusen,97127,REG23,2,,,
30367,TRD2022111603111,0733272201017901,1,Pekayon Jaya,17148,Tanah Raja,97713,REG23,2,,,
30368,TRD2022111603118,0733272201017919,1,Pekayon Jaya,17148,Impol,29792,REG23,1,10,,
30369,TRD2022111603119,0733272201017927,1,Pekayon Jaya,17148,Sei/Sungai Rahayu I,73814,REG23,5,,,
30370,TRD2022111603121,0733272201018065,1,Pekayon Jaya,17148,Manyula,94761,REG23,5,,,
30371,TRD2022111603126,0733272201017984,1,Pekayon Jaya,17148,Sialang,37352,REG23,3,,,
30372,TRD2022111603140,2534902200948717,1,Bunigeulis,45556,Sangkaran Bakti,34764,REG23,3,,,
30373,TRD2022111603310,0733272201018313,1,Pekayon Jaya,17148,Ahusen,97127,REG23,2,,,
30374,TRD2022111603320,0733272201019030,1,Pekayon Jaya,17148,Marantutul,97464,REG23,1,10,,
30375,TRD2022111603322,0733272201018347,1,Pekayon Jaya,17148,Kayu Putih,85228,REG23,2,,,
30376,TRD2022111603332,0733272201018495,1,Pekayon Jaya,17148,Namaelo,97511,REG23,5,,,
30377,TRD2022111603338,0733272201018537,1,Pekayon Jaya,17148,Sengkol,83573,REG23,3,,,
30378,TRD2022111603339,0733272201018545,1,Pekayon Jaya,17148,Bosi,98457,REG23,6,,,
30379,TRD2022111603341,0733272201018610,1,Pekayon Jaya,17148,Teros,83614,REG23,3,,,
30380,TRD2022111603347,0733272201018552,1,Pekayon Jaya,17148,Lepolima,86116,REG23,5,,,
30381,TRD2022111603348,0733272201018628,1,Pekayon Jaya,17148,Tuada,97752,REG23,5,,,
30382,TRD2022111603349,0733272201018560,1,Pekayon Jaya,17148,Bakunase Dua,85116,REG23,2,,,
30383,TRD2022111603358,0733272201018933,1,Pekayon Jaya,17148,Narasaosina,86261,REG23,1,10,,
30384,TRD2022111603359,0733272201018743,1,Pekayon Jaya,17148,Aplasi,85614,REG23,3,,,
30385,TRD2022111603363,0733272201018792,1,Pekayon Jaya,17148,Kuler (Tunas Baru),99616,REG23,6,,,
30386,TRD2022111603370,0733272201018735,1,Pekayon Jaya,17148,Sangaji Utara,97751,REG23,2,,,
30387,TRD2022111603374,0733272201018784,1,Pekayon Jaya,17148,Ardipura,99223,REG23,2,,,
30388,TRD2022111603379,0733272201018826,1,Pekayon Jaya,17148,Ahusen,97127,REG23,2,,,
