No,shipment_order_no,logistic_name,origin_postal_code,destination_postal_code,awb_number,min_sla_api,max_sla_api
10604,TRD2023022805115,JNE,28155,28686,4727892300043555,3,6
10605,TRD2023022805117,JNE,28155,26567,4727892300043381,5,6
10606,TRD2023022805121,JNE,28155,29427,4727892300043407,2,3
10607,TRD2023022805125,JNE,28155,28381,4727892300043845,2,3
10608,TRD2023022805126,JNE,28155,26571,4727892300043472,5,6
10609,TRD2023022805135,JNE,28155,29664,4727892300043530,1,10
10610,TRD2023022805143,JNE,28155,28381,4727892300043860,2,3
10611,TRD2023022805151,JNE,28155,28685,4727892300043720,2,3
10612,TRD2023022805158,JNE,28155,28381,4727892300044009,2,3
10613,TRD2023022805160,JNE,28155,28992,4727892300043746,3,6
10614,TRD2023022805161,JNE,28155,29466,4727892300043944,2,3
10615,TRD2023022805189,JNE,28155,26567,4727892300044231,5,6
10616,TRD2023022805192,JNE,28155,28383,4727892300044025,3,6
10617,TRD2023022805196,JNE,28155,29274,4727892300044132,1,10
10618,TRD2023022805197,JNE,28155,29354,4727892300044058,3,6
10619,TRD2023022805200,JNE,28155,28992,4727892300044116,3,6
10620,TRD2023022805257,JNE,80117,83116,0532932300053882,1,2
10621,TRD2023022805269,JNE,80117,85228,0532932300053908,1,2
10622,TRD2023022805270,JNE,80117,86461,0532932300054096,5,6
10623,TRD2023022805271,JNE,80117,86219,0532932300054062,2,3
10624,TRD2023022805273,JNE,80117,83581,0532932300054138,5,6
10625,TRD2023022805276,JNE,80117,84384,0532932300053932,5,6
10626,TRD2023022805332,JNE,61253,62183,6833602300002147,3,6
10627,TRD2023022805434,JNE,80117,80351,0532932300054310,1,2
10628,TRD2023022805437,JNE,80117,81155,0532932300054419,2,3
10629,TRD2023022805443,JNE,80117,86111,0532932300054401,1,10
10630,TRD2023022805467,JNE,80117,83581,0532932300054609,5,6
10631,TRD2023022805502,JNE,80117,86472,0532932300054633,2,3
10632,TRD2023022805512,JNE,17148,29663,0733272300267662,1,10
10633,TRD2023022805515,JNE,17148,98118,0733272300267621,6,9
10634,TRD2023022805516,JNE,17148,97862,0733272300268074,5,7
10635,TRD2023022805519,JNE,17148,65153,0733272300267670,3,6
10636,TRD2023022805520,JNE,17148,87282,0733272300267571,1,10
10637,TRD2023022805531,JNE,17148,97853,0733272300267811,5,7
10638,TRD2023022805541,JNE,17148,79672,0733272300268470,3,5
10639,TRD2023022805550,JNE,17148,28772,0733272300267688,3,6
10640,TRD2023022805557,JNE,17148,92965,0733272300267829,5,7
10641,TRD2023022805558,JNE,17148,84119,0733272300267803,2,3
10642,TRD2023022805561,JNE,17148,98118,0733272300268561,6,9
10643,TRD2023022805565,JNE,17148,97761,0733272300268694,5,7
10644,TRD2023022805571,JNE,17148,22774,0733272300268769,3,6
10645,TRD2023022805578,JNE,17148,61225,0733272300268355,1,2
10646,TRD2023022805579,JNE,17148,99353,0733272300267837,6,9
10647,TRD2023022805581,JNE,17148,95371,0733272300268439,3,5
10648,TRD2023022805586,JNE,17148,90231,0733272300268132,2,3
10649,TRD2023022805587,JNE,17148,22152,0733272300267852,3,6
10650,TRD2023022805588,JNE,17148,93611,0733272300268397,5,7
10651,TRD2023022805590,JNE,17148,99353,0733272300268009,6,9
10652,TRD2023022805591,JNE,17148,16610,0733272300268199,1,2
10653,TRD2023022805601,JNE,17148,73661,0733272300268421,5,7
10654,TRD2023022805602,JNE,17148,77312,0733272300268371,3,5
10655,TRD2023022805609,JNE,17148,97231,0733272300268462,5,7
10656,TRD2023022805616,JNE,17148,99967,0733272300268637,6,9
10657,TRD2023022805617,JNE,17148,99910,0733272300268256,6,9
10658,TRD2023022805618,JNE,17148,99362,0733272300267894,6,9
10659,TRD2023022805624,JNE,17148,99113,0733272300268264,2,4
10660,TRD2023022805627,JNE,17148,98454,0733272300268124,6,9
10661,TRD2023022805632,JNE,17148,92511,0733272300268280,5,7
10662,TRD2023022805636,JNE,17148,21421,0733272300268322,3,6
10663,TRD2023022805647,JNE,17148,42173,0733272300268900,2,3
10664,TRD2023022805681,JNE,17148,41374,0733272300269783,2,3
10665,TRD2023022805703,JNE,17148,97862,0733272300269791,5,7
10666,TRD2023022805709,JNE,17148,79214,0733272300269999,5,7
10667,TRD2023022805722,JNE,17148,23126,0733272300270989,1,2
10668,TRD2023022805735,JNE,17148,29438,0733272300270229,1,2
10669,TRD2023022805744,JNE,17148,23618,0733272300270468,3,6
10670,TRD2023022805756,JNE,17148,99777,0733272300270369,1,10
10671,TRD2023022805768,JNE,17148,28686,0733272300270476,3,6
10672,TRD2023022805770,JNE,17148,90915,0733272300270450,5,7
10673,TRD2023022805783,JNE,17148,95511,0733272300270484,5,7
10674,TRD2023022805828,JNE,17148,22852,0733272300271292,1,10
10675,TRD2023022805833,JNE,17148,20144,0733272300270864,1,2
10676,TRD2023022805849,JNE,17148,97721,0733272300269213,2,3
10677,TRD2023022805850,,17148,98314,0733272300269908,,
10678,TRD2023022805852,JNE,17148,99113,0733272300269379,2,4
10679,TRD2023022805857,JNE,17148,99113,0733272300269262,2,4
10680,TRD2023022805862,JNE,17148,97791,0733272300269502,5,7
10681,TRD2023022805865,JNE,17148,99963,0733272300269122,6,9
10682,TRD2023022805871,JNE,17148,97853,0733272300269387,5,7
10683,TRD2023022805906,,17148,98362,0733272300269882,,
10684,TRD2023022805909,JNE,17148,97795,0733272300269767,5,7
10685,TRD2023022805912,JNE,17148,97231,0733272300269718,5,7
10686,TRD2023022805915,JNE,11450,86462,0136932300173631,1,10
10687,TRD2023022805918,JNE,11450,17123,0136932300173722,1,2
10688,TRD2023022805926,JNE,11450,94885,0136932300173623,5,7
10689,TRD2023022805928,JNE,11450,99910,0136932300173748,6,9
10690,TRD2023022805947,JNE,17148,99968,0733272300271466,6,9
10691,TRD2023022805963,JNE,17148,97721,0733272300271532,2,3
10692,TRD2023022805978,JNE,17148,97862,0733272300271623,5,7
10693,TRD2023022805984,JNE,17148,99223,0733272300272209,2,4
10694,TRD2023022805989,,17148,98311,0733272300271854,,
10695,TRD2023022805990,JNE,17148,97231,0733272300272274,5,7
10696,TRD2023022805993,JNE,17148,97762,0733272300272217,3,5
10697,TRD2023022805994,JNE,17148,97853,0733272300271938,5,7
10698,TRD2023022806000,JNE,17148,97721,0733272300271425,2,3
10699,TRD2023022806002,JNE,17148,98118,0733272300272126,6,9
10700,TRD2023022806005,JNE,17148,99113,0733272300271656,2,4
10701,TRD2023022806015,JNE,17148,97791,0733272300271987,5,7
10702,TRD2023022806016,JNE,17148,99223,0733272300271888,2,4
10703,TRD2023022806044,JNE,17148,97853,0733272300271995,5,7
10704,TRD2023022806222,JNE,17148,40914,0733272300272415,1,2
10705,TRD2023022806227,JNE,17148,78655,0733272300272399,5,7
10706,TRD2023022806228,JNE,17148,61225,0733272300272464,1,2
10707,TRD2023022806327,JNE,17148,39372,0733272300272811,2,3
10708,TRD2023022806340,JNE,17148,99910,0733272300272522,6,9
10709,TRD2023022806341,JNE,17148,21464,0733272300272639,3,6
10710,TRD2023022806343,JNE,17148,15115,0733272300272753,1,2
10711,TRD2023022806344,JNE,17148,97862,0733272300272795,5,7
10712,TRD2023022806359,,17148,98314,0733272300272662,,
10713,TRD2023022806360,JNE,17148,93352,0733272300272597,5,7
10714,TRD2023022806361,JNE,17148,97762,0733272300272670,3,5
10715,TRD2023022806369,JNE,17148,76136,0733272300272571,1,2
10716,TRD2023022806374,JNE,17148,96118,0733272300273058,2,3
10717,TRD2023022806394,JNE,17148,86682,0733272300273314,1,10
10718,TRD2023022806398,JNE,17148,99113,0733272300273017,2,4
10719,TRD2023022806401,JNE,17148,97762,0733272300273355,3,5
10720,TRD2023022806402,JNE,17148,95545,0733272300273140,5,7
10721,TRD2023022806405,JNE,17148,98813,0733272300273165,6,9
10722,TRD2023022806407,JNE,17148,30141,0733272300273231,1,2
10723,TRD2023022806410,JNE,17148,97762,0733272300273108,3,5
10724,TRD2023022806411,JNE,17148,91514,0733272300273249,3,5
10725,TRD2023022806488,JNE,11450,28382,0136932300173995,3,6
10726,TRD2023022806493,JNE,11450,91999,0136932300174126,5,7
10727,TRD2023022806503,JNE,11450,97573,0136932300174795,1,10
10728,TRD2023022806523,JNE,11450,95371,0136932300174027,3,5
10729,TRD2023022806526,JNE,11450,77482,0136932300174225,5,7
10730,TRD2023022806528,JNE,11450,97762,0136932300175040,3,5
10731,TRD2023022806544,JNE,11450,37162,0136932300174431,3,6
10732,TRD2023022806549,JNE,11450,75769,0136932300175305,1,10
10733,TRD2023022806552,JNE,11450,78516,0136932300174860,5,7
10734,TRD2023022806568,JNE,11450,97762,0136932300174282,3,5
10735,TRD2023022806569,JNE,11450,78571,0136932300174563,5,7
10736,TRD2023022806573,JNE,11450,75655,0136932300174399,5,7
10737,TRD2023022806583,JNE,11450,96252,0136932300174209,3,5
10738,TRD2023022806596,JNE,11450,97721,0136932300174761,2,3
10739,TRD2023022806602,JNE,11450,86472,0136932300174936,1,10
10740,TRD2023022806605,JNE,11450,86111,0136932300174928,5,9
10741,TRD2023022806607,JNE,11450,87282,0136932300174951,1,10
10742,TRD2023022806609,JNE,11450,87282,0136932300174662,1,10
10743,TRD2023022806614,JNE,11450,99910,0136932300175701,6,9
10744,TRD2023022806629,JNE,11450,28382,0136932300175263,3,6
10745,TRD2023022806630,JNE,11450,91561,0136932300175222,5,7
10746,TRD2023022806654,JNE,11450,93771,0136932300175685,3,5
10747,TRD2023022806657,JNE,11450,93461,0136932300175651,5,7
10748,TRD2023022806658,JNE,11450,95371,0136932300175560,3,5
10749,TRD2023022806659,JNE,11450,94142,0136932300175420,5,7
10750,TRD2023022806669,JNE,11450,22654,0136932300175503,3,6
10751,TRD2023022806672,JNE,11450,95752,0136932300175883,5,7
10752,TRD2023022806680,JNE,11450,22475,0136932300175867,3,6
10753,TRD2023022806689,JNE,11450,20152,0136932300175792,1,2
10754,TRD2023022806696,JNE,11450,22852,0136932300176014,1,10
10755,TRD2023022806720,JNE,17148,97761,0733272300273496,5,7
10756,TRD2023022806722,JNE,17148,94683,0733272300273868,3,5
10757,TRD2023022806724,JNE,17148,94514,0733272300273413,5,7
10758,TRD2023022806725,JNE,17148,97853,0733272300273686,5,7
10759,TRD2023022806728,JNE,17148,95959,0733272300273645,5,7
10760,TRD2023022806730,JNE,17148,86319,0733272300273462,3,5
10761,TRD2023022806743,JNE,17148,95692,0733272300274098,5,7
10762,TRD2023022806765,JNE,17148,94974,0733272300273660,5,7
10763,TRD2023022806785,JNE,17148,97795,0733272300274247,5,7
10764,TRD2023022806787,,17148,98311,0733272300273512,,
10765,TRD2023022806792,,17148,98362,0733272300274072,,
10766,TRD2023022806793,,17148,98314,0733272300273983,,
10767,TRD2023022806796,JNE,17148,97762,0733272300273595,3,5
10768,TRD2023022807094,JNE,45556,55198,2534902300116223,3,6
10769,TRD2023022807096,JNE,45556,28992,2534902300116074,5,7
10770,TRD2023022807098,JNE,45556,57274,2534902300116124,3,6
10771,TRD2023022807105,JNE,45556,11640,2534902300116033,1,2
10772,TRD2023022807106,JNE,45556,28125,2534902300116132,2,3
10773,TRD2023022807107,JNE,45556,91215,2534902300115936,5,7
10774,TRD2023022807108,JNE,45556,99968,2534902300116157,6,9
10775,TRD2023022807109,JNE,45556,12430,2534902300116249,1,2
10776,TRD2023022807112,JNE,45556,31351,2534902300116116,4,6
10777,TRD2023022807113,JNE,45556,97862,2534902300116017,5,7
10778,TRD2023022807119,JNE,45556,81155,2534902300116272,3,6
10779,TRD2023022807120,JNE,45556,94974,2534902300116066,5,7
10780,TRD2023022807122,JNE,45556,80361,2534902300116199,1,2
10781,TRD2023022807125,JNE,45556,37491,2534902300116355,5,7
10782,TRD2023022807126,JNE,45556,96116,2534902300116314,2,3
10783,TRD2023022807130,JNE,45556,94971,2534902300116405,5,7
10784,TRD2023022807144,JNE,45556,22312,2534902300116447,3,5
10785,TRD2023022807145,JNE,45556,14210,2534902300116454,1,2
10786,TRD2023022807149,JNE,45556,23245,2534902300116413,2,3
10787,TRD2023022807153,JNE,45556,29437,2534902300116587,2,3
10788,TRD2023022807624,JNE,17148,98813,0733272300274379,6,9
10789,TRD2023022807625,JNE,17148,97231,0733272300274338,5,7
10790,TRD2023022807631,JNE,17148,99223,0733272300274536,2,4
10791,TRD2023022807640,JNE,17148,85571,0733272300274502,5,9
10792,TRD2023022807641,JNE,17148,98861,0733272300274734,6,9
10793,TRD2023022807642,JNE,17148,99910,0733272300274353,6,9
10794,TRD2023022807643,JNE,17148,97662,0733272300274437,1,10
10795,TRD2023022807648,JNE,17148,97231,0733272300274627,5,7
10796,TRD2023022807651,JNE,17148,97853,0733272300275368,5,7
10797,TRD2023022807666,JNE,17148,99910,0733272300275392,6,9
10798,TRD2023022807670,JNE,17148,97764,0733272300274908,5,7
10799,TRD2023022807675,JNE,17148,99359,0733272300274726,6,9
10800,TRD2023022807707,JNE,17148,97853,0733272300274874,5,7
10801,TRD2023022807739,JNE,17148,22988,0733272300274957,3,6
10802,TRD2023022807829,JNE,17148,77482,0733272300275517,5,7
10803,TRD2023022807831,JNE,17148,77352,0733272300275525,5,7
10804,TRD2023022807834,JNE,17148,74152,0733272300275483,5,7
10805,TRD2023022807835,JNE,17148,15153,0733272300275491,1,2
10806,TRD2023030104240,JNE,20148,22726,0434532300058110,1,2
10807,TRD2023030104242,JNE,20148,20553,0434532300058375,1,3
10808,TRD2023030104262,JNE,20148,21254,0434532300057989,1,3
10809,TRD2023030104396,JNE,28155,29439,4727892300044595,2,3
10810,TRD2023030104397,JNE,28155,28912,4727892300044793,3,6
10811,TRD2023030104400,JNE,28155,29662,4727892300044447,6,7
10812,TRD2023030104411,JNE,28155,29431,4727892300044439,2,3
10813,TRD2023030104416,JNE,28155,25118,4727892300044389,1,2
10814,TRD2023030104424,JNE,28155,28992,4727892300044504,3,6
10815,TRD2023030104447,JNE,28155,29431,4727892300044561,2,3
10816,TRD2023030104449,JNE,28155,29438,4727892300044777,2,3
10817,TRD2023030104520,,61253,60227,6833602300002378,,
10818,TRD2023030104528,JNE,61253,69112,6833602300002568,2,3
10819,TRD2023030104565,JNE,61253,67154,6833602300002261,2,3
10820,TRD2023030105400,JNE,20148,20856,0434532300058623,1,3
10821,TRD2023030105413,JNE,17148,98418,0733272300275681,2,4
10822,TRD2023030105415,JNE,17148,97721,0733272300275632,2,3
10823,TRD2023030105416,,17148,98311,0733272300275699,,
10824,TRD2023030105418,JNE,17148,98118,0733272300275715,6,9
10825,TRD2023030105421,JNE,17148,99113,0733272300275897,2,4
10826,TRD2023030105431,,17148,98362,0733272300275814,,
10827,TRD2023030105438,JNE,17148,99777,0733272300276408,1,10
10828,TRD2023030105444,,17148,98314,0733272300276481,,
10829,TRD2023030105446,JNE,17148,97862,0733272300276101,5,7
10830,TRD2023030105448,JNE,17148,97762,0733272300276150,3,5
10831,TRD2023030105456,JNE,17148,97762,0733272300276341,3,5
10832,TRD2023030105461,JNE,17148,97234,0733272300276135,5,7
10833,TRD2023030105462,JNE,17148,97795,0733272300276374,5,7
10834,TRD2023030105463,JNE,17148,97853,0733272300275913,5,7
10835,TRD2023030105466,JNE,17148,99910,0733272300275871,6,9
10836,TRD2023030105471,JNE,17148,97853,0733272300275954,5,7
10837,TRD2023030105472,JNE,17148,97231,0733272300275962,5,7
10838,TRD2023030105486,JNE,17148,99963,0733272300276259,6,9
10839,TRD2023030105489,,17148,98314,0733272300276184,,
10840,TRD2023030105490,JNE,17148,97231,0733272300276317,5,7
10841,TRD2023030105504,JNE,17148,98813,0733272300276432,6,9
10842,TRD2023030105507,JNE,17148,97791,0733272300276523,5,7
10843,TRD2023030105583,JNE,28155,29483,4727892300044959,2,3
10844,TRD2023030105588,JNE,28155,29354,4727892300044983,3,6
10845,TRD2023030105590,JNE,28155,29431,4727892300044900,2,3
10846,TRD2023030105598,JNE,28155,25176,4727892300044991,1,2
10847,TRD2023030105617,JNE,80117,83653,0532932300055572,5,6
10848,TRD2023030105632,JNE,80117,85231,0532932300055606,1,2
10849,TRD2023030105755,JNE,17148,97762,0733272300276648,3,5
10850,TRD2023030105761,JNE,17148,97772,0733272300276564,5,7
10851,TRD2023030105767,JNE,17148,97853,0733272300276614,5,7
10852,TRD2023030105782,JNE,17148,97853,0733272300276861,5,7
10853,TRD2023030105783,,17148,98314,0733272300276671,,
10854,TRD2023030105861,JNE,17148,16911,0733272300277133,1,2
10855,TRD2023030105864,JNE,17148,78754,0733272300277042,5,7
10856,TRD2023030105868,JNE,17148,74162,0733272300277083,5,7
10857,TRD2023030105869,JNE,17148,12630,0733272300276911,1,2
10858,TRD2023030105880,JNE,17148,75655,0733272300277067,5,7
10859,TRD2023030105887,JNE,17148,10210,0733272300277596,1,2
10860,TRD2023030105890,JNE,17148,80225,0733272300277216,1,2
10861,TRD2023030105892,JNE,17148,74581,0733272300277646,5,7
10862,TRD2023030105922,JNE,17148,40914,0733272300278149,1,2
10863,TRD2023030105934,JNE,17148,79362,0733272300277604,5,7
10864,TRD2023030105958,JNE,17148,29439,0733272300278743,1,2
10865,TRD2023030105960,JNE,17148,29438,0733272300278248,1,2
10866,TRD2023030105961,JNE,17148,29437,0733272300277471,1,2
10867,TRD2023030105962,JNE,17148,29427,0733272300278180,1,2
10868,TRD2023030105973,JNE,17148,34764,0733272300277893,3,6
10869,TRD2023030105978,JNE,17148,97853,0733272300278040,5,7
10870,TRD2023030105985,JNE,17148,97721,0733272300278636,2,3
10871,TRD2023030105990,JNE,17148,24185,0733272300277828,3,6
10872,TRD2023030105993,JNE,17148,97853,0733272300278719,5,7
10873,TRD2023030105996,JNE,17148,97853,0733272300277976,5,7
10874,TRD2023030105998,JNE,17148,97853,0733272300278222,5,7
10875,TRD2023030106000,JNE,17148,85717,0733272300277927,5,9
10876,TRD2023030106007,JNE,17148,83116,0733272300278453,1,2
10877,TRD2023030106014,JNE,17148,86219,0733272300278511,3,5
10878,TRD2023030106017,JNE,17148,98813,0733272300278438,6,9
10879,TRD2023030106019,JNE,17148,24173,0733272300278552,3,6
10880,TRD2023030106029,JNE,17148,99910,0733272300278834,6,9
10881,TRD2023030106030,JNE,17148,99910,0733272300279048,6,9
10882,TRD2023030106042,JNE,17148,99910,0733272300278412,6,9
10883,TRD2023030106045,JNE,17148,28291,0733272300278982,1,2
10884,TRD2023030106046,JNE,17148,99113,0733272300279204,2,4
10885,TRD2023030106049,JNE,17148,28291,0733272300279352,1,2
10886,TRD2023030106053,JNE,17148,28882,0733272300278826,3,6
10887,TRD2023030106054,JNE,17148,28662,0733272300278990,3,6
10888,TRD2023030106058,JNE,17148,28286,0733272300278529,1,2
10889,TRD2023030106059,JNE,17148,28711,0733272300279261,2,3
10890,TRD2023030106068,JNE,17148,90126,0733272300278974,2,3
10891,TRD2023030106077,JNE,17148,94111,0733272300279212,2,3
10892,TRD2023030106080,JNE,17148,94514,0733272300278941,5,7
10893,TRD2023030106082,JNE,17148,92812,0733272300279105,3,5
10894,TRD2023030106094,JNE,17148,93413,0733272300279287,3,5
10895,TRD2023030106102,JNE,17148,95355,0733272300279196,5,7
10896,TRD2023030106112,JNE,17148,95449,0733272300279477,5,7
10897,TRD2023030106117,JNE,17148,31627,0733272300279733,2,3
10898,TRD2023030106135,JNE,17148,21151,0733272300279659,3,6
10899,TRD2023030106164,JNE,17148,22153,0733272300279410,3,6
10900,TRD2023030106177,JNE,17148,22865,0733272300279824,1,10
10901,TRD2023030106197,JNE,11450,92851,0136932300177848,5,7
10902,TRD2023030106202,JNE,11450,97762,0136932300177897,3,5
10903,TRD2023030106207,JNE,11450,77361,0136932300177806,5,7
10904,TRD2023030106295,JNE,11450,96266,0136932300178184,3,6
10905,TRD2023030106302,JNE,11450,97762,0136932300178010,3,5
10906,TRD2023030106327,JNE,11450,94971,0136932300178135,5,7
10907,TRD2023030106333,JNE,11450,97853,0136932300178762,5,7
10908,TRD2023030106336,JNE,11450,97721,0136932300178473,2,3
10909,TRD2023030106338,JNE,11450,22774,0136932300179075,3,6
10910,TRD2023030106340,JNE,11450,75683,0136932300178903,3,5
10911,TRD2023030106350,JNE,11450,29115,0136932300179455,1,2
10912,TRD2023030106366,JNE,11450,97853,0136932300178994,5,7
10913,TRD2023030106367,JNE,11450,97764,0136932300178887,5,7
10914,TRD2023030106368,JNE,11450,96118,0136932300178614,2,3
10915,TRD2023030106373,JNE,11450,23891,0136932300179620,1,10
10916,TRD2023030106376,JNE,11450,75683,0136932300179513,3,5
10917,TRD2023030106377,JNE,11450,97791,0136932300178804,5,7
10918,TRD2023030106385,JNE,11450,83561,0136932300178564,3,6
10919,TRD2023030106389,JNE,11450,86419,0136932300179117,3,5
10920,TRD2023030106394,JNE,11450,85519,0136932300178523,3,5
10921,TRD2023030106407,JNE,11450,99910,0136932300179133,6,9
10922,TRD2023030106408,JNE,11450,99910,0136932300178846,6,9
10923,TRD2023030106414,JNE,11450,99223,0136932300179273,6,9
10924,TRD2023030106416,,11450,98314,0136932300178705,,
10925,TRD2023030106417,,11450,98311,0136932300179208,,
10926,TRD2023030106423,JNE,11450,28991,0136932300179141,1,10
10927,TRD2023030106434,JNE,11450,92983,0136932300179174,5,7
10928,TRD2023030106446,JNE,11450,94683,0136932300179505,3,5
10929,TRD2023030106448,JNE,11450,93125,0136932300179422,2,3
10930,TRD2023030106460,JNE,11450,95378,0136932300179877,5,7
10931,TRD2023030106471,JNE,11450,22312,0136932300179679,2,3
10932,TRD2023030106481,JNE,11450,22463,0136932300179463,3,6
10933,TRD2023030106485,JNE,11450,21181,0136932300179844,3,6
10934,TRD2023030106512,JNE,17148,36129,0733272300279907,1,2
10935,TRD2023030106515,JNE,17148,94352,0733272300279931,5,7
10936,TRD2023030106541,JNE,17148,94683,0733272300280087,3,5
10937,TRD2023030106544,,17148,98355,0733272300280004,,
10938,TRD2023030106548,JNE,17148,97862,0733272300279964,5,7
10939,TRD2023030106555,JNE,17148,92955,0733272300280400,5,7
10940,TRD2023030106572,JNE,17148,74454,0733272300280178,3,5
10941,TRD2023030106573,JNE,17148,97853,0733272300280418,5,7
10942,TRD2023030106582,JNE,17148,99468,0733272300280103,6,9
10943,TRD2023030106781,,17148,98314,0733272300280533,,
10944,TRD2023030106783,JNE,17148,86463,0733272300280723,1,10
10945,TRD2023030106792,JNE,17148,83671,0733272300280467,3,6
10946,TRD2023030106797,JNE,17148,97511,0733272300280855,5,7
10947,TRD2023030106802,JNE,17148,99223,0733272300280566,2,4
10948,TRD2023030106805,JNE,17148,95423,0733272300280616,5,7
10949,TRD2023030106811,JNE,17148,86116,0733272300280582,5,9
10950,TRD2023030106824,JNE,17148,98253,0733272300280830,6,9
10951,TRD2023030106827,JNE,17148,80361,0733272300280509,1,2
10952,TRD2023030106829,JNE,17148,98813,0733272300280749,6,9
10953,TRD2023030106832,JNE,17148,85763,0733272300280970,1,10
10954,TRD2023030106833,JNE,17148,98854,0733272300281135,6,9
10955,TRD2023030106835,JNE,17148,97853,0733272300280806,5,7
10956,TRD2023030106839,JNE,17148,98418,0733272300280673,2,4
10957,TRD2023030106840,JNE,17148,99968,0733272300281093,6,9
10958,TRD2023030106848,JNE,17148,99113,0733272300281036,2,4
10959,TRD2023030106850,JNE,17148,98813,0733272300281051,6,9
10960,TRD2023030107411,JNE,45556,96111,2534902300117056,2,3
10961,TRD2023030107414,JNE,45556,99113,2534902300117080,2,4
10962,TRD2023030107420,JNE,45556,42251,2534902300117262,3,6
10963,TRD2023030107677,JNE,17148,99113,0733272300281242,2,4
10964,TRD2023030107679,JNE,17148,97853,0733272300281358,5,7
10965,TRD2023030107683,JNE,17148,86464,0733272300281333,1,10
10966,TRD2023030107689,JNE,17148,97582,0733272300281325,5,7
10967,TRD2023030107702,JNE,17148,99910,0733272300281267,6,9
10968,TRD2023030107704,JNE,17148,97721,0733272300281291,2,3
10969,TRD2023030107707,JNE,17148,98813,0733272300281812,6,9
10970,TRD2023030107713,JNE,17148,98813,0733272300281697,6,9
10971,TRD2023030107716,JNE,17148,99113,0733272300281374,2,4
10972,TRD2023030107720,JNE,17148,97791,0733272300281754,5,7
10973,TRD2023030107733,JNE,17148,99113,0733272300281663,2,4
10974,TRD2023030107734,JNE,17148,97762,0733272300281432,3,5
10975,TRD2023030107738,JNE,17148,80361,0733272300282489,1,2
10976,TRD2023030107746,JNE,17148,84457,0733272300282398,3,6
10977,TRD2023030107753,JNE,17148,97771,0733272300282521,1,10
10978,TRD2023030107761,JNE,17148,97795,0733272300281689,5,7
10979,TRD2023030107765,JNE,17148,85228,0733272300282232,2,3
10980,TRD2023030107766,JNE,17148,98764,0733272300281911,6,9
10981,TRD2023030107768,JNE,17148,98418,0733272300281895,2,4
10982,TRD2023030107770,,17148,98355,0733272300282216,,
10983,TRD2023030107781,,17148,98355,0733272300281960,,
10984,TRD2023030107786,JNE,17148,97795,0733272300281564,5,7
10985,TRD2023030107790,JNE,17148,11730,0733272300282257,1,2
10986,TRD2023030107800,JNE,17148,21258,0733272300282315,3,6
10987,TRD2023030204563,JNE,70237,70671,1128832300000107,3,4
10988,TRD2023030204766,JNE,20148,20551,0434532300058813,1,3
10989,TRD2023030204772,JNE,20148,22152,0434532300059043,1,3
10990,TRD2023030204830,JNE,20148,21362,0434532300059399,1,3
10991,TRD2023030204982,JNE,28155,25176,4727892300045584,1,2
10992,TRD2023030204999,JNE,28155,29438,4727892300045477,2,3
10993,TRD2023030205009,JNE,28155,28912,4727892300045154,3,6
10994,TRD2023030205038,JNE,61253,68453,6833602300002832,2,3
10995,TRD2023030205065,,61253,60293,6833602300003095,,
10996,TRD2023030205066,JNE,61253,67229,6833602300003061,1,2
10997,TRD2023030205200,JNE,80117,85912,0532932300056406,2,3
10998,TRD2023030205241,JNE,80117,83121,0532932300056349,1,2
10999,TRD2023030205244,JNE,80117,85228,0532932300056257,1,2
11000,TRD2023030205328,JNE,20148,23352,0434532300059456,5,7
11001,TRD2023030205334,JNE,20148,21255,0434532300059688,1,2
11002,TRD2023030205344,JNE,20148,21421,0434532300059522,1,3
11003,TRD2023030205560,JNE,28155,28452,4727892300045733,3,6
11004,TRD2023030205565,JNE,28155,29792,4727892300045725,1,10
11005,TRD2023030205566,JNE,28155,29664,4727892300045865,1,10
11006,TRD2023030205569,JNE,28155,29452,4727892300045840,2,3
11007,TRD2023030205570,JNE,28155,28772,4727892300045949,3,6
11008,TRD2023030205950,JNE,61253,64419,6833602300003327,1,2
11009,TRD2023030205973,JNE,80117,84173,0532932300056695,5,6
11010,TRD2023030207233,JNE,17148,73112,0733272300283123,1,2
11011,TRD2023030207234,JNE,17148,79452,0733272300283131,5,7
11012,TRD2023030207277,JNE,11450,24553,0136932300181675,3,6
11013,TRD2023030207280,JNE,11450,78353,0136932300181600,5,7
11014,TRD2023030207286,JNE,11450,97853,0136932300181709,5,7
11015,TRD2023030207317,JNE,17148,16610,0733272300283685,1,2
11016,TRD2023030207321,JNE,17148,60239,0733272300283172,1,2
11017,TRD2023030207342,JNE,17148,40232,0733272300283511,1,2
11018,TRD2023030207410,JNE,17148,97582,0733272300284279,5,7
11019,TRD2023030207415,JNE,17148,97762,0733272300284147,3,5
11020,TRD2023030207417,JNE,17148,97761,0733272300284287,5,7
11021,TRD2023030207421,JNE,17148,97771,0733272300284261,1,10
11022,TRD2023030207422,JNE,17148,97853,0733272300284352,5,7
11023,TRD2023030207423,JNE,17148,75619,0733272300284493,1,10
11024,TRD2023030207427,JNE,17148,23662,0733272300284337,3,6
11025,TRD2023030207429,JNE,17148,97853,0733272300284527,5,7
11026,TRD2023030207436,JNE,17148,97762,0733272300284444,3,5
11027,TRD2023030207438,JNE,17148,97862,0733272300284428,5,7
11028,TRD2023030207442,JNE,17148,23618,0733272300284709,3,6
